Class,Class Title,2000 ,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,Total
166,"Wells (shafts or deep borings in the earth, e.g., for oil and gas)",13,18,5,13,11,10,9,5,11,16,28,26,165
137,"Fluid Handling",2,7,8,2,2,0,2,5,3,2,1,5,39
431,"Combustion",2,2,4,6,8,5,3,2,2,1,1,3,39
242,"Winding, Tensioning, or Guiding",12,10,2,3,1,1,0,1,1,1,1,1,34
725,"Interactive Video Distribution Systems",3,7,2,5,2,2,1,1,0,2,2,5,32
340,"Communications:  Electrical",3,2,3,3,4,2,4,1,4,1,4,0,31
417,"Pumps",2,2,1,0,1,2,1,0,1,4,8,3,25
043,"Fishing, Trapping, and Vermin Destroying",2,5,1,3,2,4,2,1,0,2,1,0,23
256,"Fences",0,1,1,0,4,2,0,3,4,2,3,3,23
520,"Synthetic Resins or Natural Rubbers (includes Classes 520-528)",1,0,1,1,0,4,3,4,1,2,2,4,23
502,"Catalyst, Solid Sorbent, or Support Therefor:  Product or Process of Making",4,1,2,0,2,1,3,0,3,3,0,2,21
052,"Static Structures (e.g., Buildings)",3,1,1,2,2,2,2,1,0,3,2,1,20
073,"Measuring and Testing",1,3,1,1,1,1,4,2,3,2,1,0,20
433,"Dentistry",2,4,1,2,0,1,2,3,0,0,1,4,20
062,"Refrigeration",0,2,1,2,3,3,2,0,6,0,0,0,19
210,"Liquid Purification or Separation",2,0,3,1,0,2,2,3,2,2,2,0,19
423,"Chemistry of Inorganic Compounds",1,2,3,3,2,0,1,0,4,1,0,2,19
254,"Implements or Apparatus for Applying Pushing or Pulling Force",0,2,3,2,0,2,3,4,0,0,0,1,17
422,"Chemical Apparatus and Process Disinfecting, Deodorizing, Preserving, or Sterilizing",1,1,0,0,1,1,3,3,0,1,1,5,17
702,"DP: Measuring, Calibrating, or Testing (Data Processing)",2,3,0,2,1,1,2,2,3,0,1,0,17
280,"Land Vehicles",1,0,3,0,2,1,2,5,0,0,0,2,16
415,"Rotary Kinetic Fluid Motors or Pumps",2,0,1,0,2,2,0,1,2,1,3,2,16
440,"Marine Propulsion",1,0,1,1,0,2,1,5,3,2,0,0,16
029,"Metal Working",1,3,0,2,1,1,2,1,0,1,1,1,14
463,"Amusement Devices: Games",2,1,0,3,1,2,1,0,2,0,0,2,14
709,"Multicomputer Data Transferring (Electrical Computers and Digital Processing Systems)",2,1,1,0,2,0,2,2,1,1,1,1,14
060,"Power Plants",2,0,1,2,1,0,4,0,1,0,1,1,13
310,"Electrical Generator or Motor Structure",1,0,2,1,0,2,0,0,0,2,3,2,13
005,"Beds",1,1,1,2,2,1,2,0,1,0,1,0,12
209,"Classifying, Separating, and Assorting Solids",2,2,2,1,2,0,1,0,1,0,1,0,12
248,"Supports (e.g., for holding articles, etc.)",2,0,1,1,2,0,2,1,0,2,1,0,12
348,"Television",1,1,1,2,1,1,1,1,0,1,0,2,12
518,"Chemistry:  Fischer-Tropsch Processes; or Purification or Recovery of Products Thereof",1,4,0,1,1,0,3,1,1,0,0,0,12
705,"DP: Financial, Business Practice, Management, or Cost/Price Determination (Data Processing)",0,0,0,1,0,0,0,0,1,3,5,2,12
174,"Electricity:  Conductors and Insulators",2,0,2,1,1,1,1,1,0,1,0,1,11
175,"Boring or Penetrating the Earth",0,0,0,2,1,4,1,0,1,0,2,0,11
219,"Electric Heating",2,1,2,0,1,2,2,1,0,0,0,0,11
128,"Surgery (includes Class 600)",0,1,0,2,1,1,0,0,0,0,4,1,10
138,"Pipes and Tubular Conduits",1,2,0,1,0,0,0,0,0,0,4,2,10
296,"Land Vehicles:  Bodies and Tops",1,3,0,3,0,0,1,1,0,0,1,0,10
351,"Optics:  Eye Examining, Vision Testing and Correcting",0,1,0,1,1,2,0,1,2,0,0,2,10
424,"Drug, Bio-Affecting and Body Treating Compositions (includes Class 514)",1,1,0,1,1,0,0,1,0,2,3,0,10
473,"Games Using Tangible Projectile",2,2,1,0,1,0,1,2,0,1,0,0,10
072,"Metal Deforming",2,2,2,1,0,1,0,1,0,0,0,0,9
285,"Pipe Joints or Couplings",1,0,0,1,1,1,1,1,2,0,0,1,9
324,"Electricity:  Measuring and Testing",0,0,3,0,0,1,3,1,0,0,1,0,9
