Class,Class Title,2000 ,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,Total
128,"Surgery (includes Class 600)",0,0,1,0,2,2,2,1,2,4,1,3,18
424,"Drug, Bio-Affecting and Body Treating Compositions (includes Class 514)",1,3,4,0,2,0,1,1,2,0,1,0,15
606,"Surgery (instruments)",4,1,0,5,0,1,0,0,0,1,1,0,13
385,"Optical Waveguides",1,1,2,4,1,0,0,1,0,0,0,0,10
800,"Multicellular Living Organisms and Unmodified Parts Thereof and Related Processes",0,0,1,2,1,0,1,1,1,1,0,1,9
248,"Supports (e.g., for holding articles, etc.)",0,4,0,2,0,1,0,1,0,0,0,0,8
436,"Chemistry: Analytical and Immunological Testing",5,1,0,0,0,0,0,0,0,1,0,1,8
604,"Surgery (Medicators and Receptors)",0,0,2,1,0,0,1,3,0,1,0,0,8
038,"Textiles:  Ironing or Smoothing",1,0,0,0,1,1,1,0,0,1,2,0,7
362,"Illumination",1,1,3,0,0,0,0,0,1,1,0,0,7
382,"Image Analysis",1,1,3,2,0,0,0,0,0,0,0,0,7
435,"Chemistry: Molecular Biology and Microbiology",1,0,0,0,1,2,0,0,2,1,0,0,7
532,"Organic Compounds (includes Classes 532-570)",0,1,0,0,0,0,1,1,1,0,2,1,7
062,"Refrigeration",0,0,0,2,0,0,1,1,1,0,1,0,6
165,"Heat Exchange",0,0,0,0,1,1,1,1,1,0,1,0,6
356,"Optics:  Measuring and Testing",0,0,1,0,1,1,1,0,2,0,0,0,6
019,"Textiles:  Fiber Preparation",1,2,1,0,0,0,0,0,0,1,0,0,5
324,"Electricity:  Measuring and Testing",0,1,0,0,0,0,2,0,1,0,0,0,4
005,"Beds",0,0,0,0,0,0,1,0,0,0,2,0,3
015,"Brushing, Scrubbing, and General Cleaning",0,2,1,0,0,0,0,0,0,0,0,0,3
047,"Plant Husbandry",0,0,1,0,0,0,0,0,0,1,1,0,3
073,"Measuring and Testing",0,0,1,1,0,0,1,0,0,0,0,0,3
137,"Fluid Handling",1,0,0,0,0,0,2,0,0,0,0,0,3
