Class,Class Title,2000 ,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,Total
042,"Firearms",0,1,1,0,0,0,2,3,6,1,3,3,20
428,"Stock Material or Miscellaneous Articles",0,0,1,1,1,0,2,4,0,1,1,1,12
623,"Prosthesis (i.e., Artificial Body Members), Parts Thereof, or Aids and Accessories Therefor",1,2,2,1,0,1,1,0,0,0,0,0,8
119,"Animal Husbandry",0,0,1,1,1,1,1,0,2,0,1,0,7
052,"Static Structures (e.g., Buildings)",0,1,0,0,1,0,0,1,2,1,0,0,6
280,"Land Vehicles",0,1,0,1,1,0,0,0,3,0,0,0,6
002,"Apparel",0,1,1,0,2,0,0,0,0,1,0,1,5
210,"Liquid Purification or Separation",0,1,1,0,1,0,2,0,0,0,0,0,5
351,"Optics:  Eye Examining, Vision Testing and Correcting",0,1,0,0,1,0,1,1,1,0,0,0,5
482,"Exercise Devices",1,0,0,3,0,0,0,1,0,0,0,0,5
015,"Brushing, Scrubbing, and General Cleaning",1,1,0,0,0,0,0,0,1,0,1,0,4
128,"Surgery (includes Class 600)",0,0,0,1,0,0,1,0,0,0,2,0,4
296,"Land Vehicles:  Bodies and Tops",0,1,0,0,0,0,0,0,2,0,1,0,4
029,"Metal Working",2,0,1,0,0,0,0,1,0,0,0,0,4
520,"Synthetic Resins or Natural Rubbers (includes Classes 520-528)",0,0,0,2,1,1,0,0,1,0,0,0,4
060,"Power Plants",0,1,0,0,0,0,0,0,0,2,0,0,3
174,"Electricity:  Conductors and Insulators",0,0,0,0,1,1,0,0,0,1,0,0,3
182,"Fire Escape, Ladder, or Scaffold",1,1,0,0,1,0,1,0,0,0,0,0,3
290,"Prime-Mover Dynamo Plants",0,0,0,0,1,0,0,1,0,0,2,0,3
405,"Hydraulic and Earth Engineering",0,0,1,1,0,0,0,0,0,0,1,0,3
415,"Rotary Kinetic Fluid Motors or Pumps",0,0,0,0,0,0,0,0,0,2,1,0,3
427,"Coating Processes",0,0,0,0,2,0,0,0,1,0,0,1,3
705,"DP: Financial, Business Practice, Management, or Cost/Price Determination (Data Processing)",0,0,0,0,0,0,0,0,0,0,1,2,3
273,"Amusement Devices:  Games",0,1,1,1,0,1,0,0,0,1,0,0,3
340,"Communications:  Electrical",1,0,0,0,0,1,0,0,1,0,0,0,3
036,"Boots, Shoes, and Leggings",0,1,1,0,0,0,0,0,0,0,0,0,2
073,"Measuring and Testing",0,1,1,0,0,0,0,0,0,0,0,0,2
134,"Cleaning and Liquid Contact with Solids",0,0,0,0,0,0,1,1,0,0,0,0,2
156,"Adhesive Bonding and Miscellaneous Chemical Manufacture",1,1,0,0,0,0,0,1,0,0,0,0,2
219,"Electric Heating",0,1,0,0,0,0,0,1,0,0,0,0,2
220,"Receptacles",0,0,0,0,1,0,0,0,0,0,1,0,2
224,"Package and Article Carriers",0,0,0,0,0,1,0,0,0,1,0,0,2
254,"Implements or Apparatus for Applying Pushing or Pulling Force",0,0,0,0,0,1,1,0,0,0,0,0,2
264,"Plastic and Nonmetallic Article Shaping or Treating: Processes",0,1,0,0,1,0,0,0,0,0,1,0,2
337,"Electricity:  Electrothermally or Thermally Actuated Switches",0,1,0,1,0,0,0,0,0,0,0,0,2
392,"Electric Resistance Heating Devices",0,0,0,0,0,0,1,0,0,1,0,0,2
417,"Pumps",0,0,0,0,0,0,0,0,0,1,0,1,2
422,"Chemical Apparatus and Process Disinfecting, Deodorizing, Preserving, or Sterilizing",0,0,0,0,0,0,0,0,0,0,0,2,2
424,"Drug, Bio-Affecting and Body Treating Compositions (includes Class 514)",0,1,0,1,0,0,0,0,0,0,0,0,2
434,"Education and Demonstration",0,0,1,1,0,0,1,0,0,0,0,0,2
166,"Wells (shafts or deep borings in the earth, e.g., for oil and gas)",1,0,0,0,0,0,0,1,0,0,0,0,2
250,"Radiant Energy",0,1,0,1,0,0,0,0,0,0,0,0,2
343,"Communications:  Radio Wave Antennas",0,0,1,0,0,0,1,0,0,0,0,0,2
362,"Illumination",0,0,0,1,0,0,0,0,0,1,0,0,2
024,"Buckles, Buttons, Clasps, Etc.",0,0,0,0,0,0,1,0,0,0,0,0,1
030,"Cutlery",0,1,0,0,0,0,0,0,0,0,0,0,1
043,"Fishing, Trapping, and Vermin Destroying",0,0,0,1,0,0,0,0,0,0,0,0,1
056,"Harvesters",0,0,0,0,0,0,0,0,0,0,1,0,1
062,"Refrigeration",1,0,0,0,0,0,0,0,0,0,0,0,1
081,"Tools",0,0,0,1,0,0,0,0,0,0,0,0,1
096,"Gas Separation:  Apparatus",1,0,0,0,0,0,0,0,0,0,0,0,1
108,"Horizontally Supported Planar Surfaces",0,0,0,0,0,0,0,0,0,0,0,1,1
118,"Coating Apparatus",0,0,0,0,0,0,0,0,0,1,0,0,1
123,"Internal-Combustion Engines",0,1,0,0,0,0,0,0,0,0,0,0,1
126,"Stoves and Furnaces",1,0,0,0,0,0,0,0,0,0,0,0,1
132,"Toilet",1,0,0,0,0,0,0,0,0,0,0,0,1
136,"Batteries:  Thermoelectric and Photoelectric",0,0,0,0,0,0,0,1,0,0,0,0,1
137,"Fluid Handling",0,0,1,0,0,0,0,0,0,0,0,0,1
138,"Pipes and Tubular Conduits",0,0,0,1,0,0,0,0,0,0,0,0,1
141,"Fluent Material Handling, with Receiver or Receiver Coacting Means",0,0,1,0,0,0,0,0,0,0,0,0,1
144,"Woodworking",1,0,0,0,0,0,0,0,0,0,0,0,1
164,"Metal Founding",0,0,0,0,0,0,1,0,0,0,0,0,1
169,"Fire Extinguishers",0,0,0,0,0,1,0,0,0,0,0,0,1
192,"Clutches and Power-Stop Control",0,0,0,0,1,0,0,0,0,0,0,0,1
200,"Electricity:  Circuit Makers and Breakers",0,0,0,1,0,0,0,0,0,0,0,0,1
206,"Special Receptacle or Package",0,0,0,0,0,1,0,0,0,0,0,0,1
209,"Classifying, Separating, and Assorting Solids",1,0,0,0,0,0,0,0,0,0,0,0,1
216,"Etching a Substrate:  Processes",0,0,0,0,0,0,1,0,0,0,0,0,1
239,"Fluid Sprinkling, Spraying, and Diffusing",0,0,1,0,0,0,0,0,0,0,0,0,1
241,"Solid Material Comminution or Disintegration",0,0,0,0,1,0,0,0,0,0,0,0,1
242,"Winding, Tensioning, or Guiding",0,0,0,0,0,1,0,0,0,0,0,0,1
244,"Aeronautics and Astronautics",0,1,0,0,0,0,0,0,0,0,0,0,1
248,"Supports (e.g., for holding articles, etc.)",0,1,0,0,0,0,0,0,0,0,0,0,1
257,"Active Solid-State Devices (e.g., Transistors, Solid-State Diodes)",0,0,0,0,0,0,0,0,1,0,0,0,1
269,"Work Holders",0,0,0,0,0,0,1,0,0,0,0,0,1
292,"Closure Fasteners",0,0,0,0,0,0,1,0,0,0,0,0,1
299,"Mining or In Situ Disintegration of Hard Material",0,0,0,1,0,0,0,0,0,0,0,0,1
330,"Amplifiers",0,0,0,0,0,1,0,0,0,0,0,0,1
335,"Electricity:  Magnetically Operated Switches, Magnets, and Electromagnets",0,0,0,0,1,0,0,0,0,0,0,0,1
356,"Optics:  Measuring and Testing",0,0,0,0,1,0,0,0,0,0,0,0,1
401,"Coating Implements with Material Supply",0,0,0,0,1,0,0,0,0,0,0,0,1
403,"Joints and Connections",0,0,0,0,0,0,1,0,0,0,0,0,1
414,"Material or Article Handling",0,0,0,0,0,0,1,0,0,0,0,0,1
416,"Fluid Reaction Surfaces (i.e., Impellers)",0,0,0,0,0,1,0,0,0,0,0,0,1
431,"Combustion",0,0,0,0,0,1,0,0,0,0,0,0,1
439,"Electrical Connectors",0,1,0,0,0,0,0,0,0,0,0,0,1
451,"Abrading",1,0,0,0,0,0,0,0,0,0,0,0,1
473,"Games Using Tangible Projectile",1,0,0,0,0,0,0,0,0,0,0,0,1
510,"Cleaning Compositions for Solid Surfaces, Auxiliary Compositions Therefor, or Processes of Preparing the Compositions",0,0,0,0,0,0,0,0,1,0,0,0,1
585,"Chemistry of Hydrocarbon Compounds",0,0,0,1,1,0,0,0,0,0,0,0,1
601,"Surgery: Kinesitherapy",0,0,0,0,0,0,1,0,0,0,0,0,1
606,"Surgery (instruments)",0,0,1,0,0,0,0,0,0,0,0,0,1
700,"DP: Generic Control Systems or Specific Applications (Data Processing)",0,0,0,1,0,0,0,0,0,0,0,0,1
701,"DP: Vehicles, Navigation, and Relative Location (Data Processing)",0,0,0,0,0,0,0,1,0,0,0,0,1
706,"DP: Artificial Intelligence (Data Processing)",0,0,0,0,0,0,0,0,0,0,0,1,1
718,"Virtual Machine Task or Process Management or Task Management/Control (Electrical Computers and Digital Processing Systems)",0,0,0,0,0,0,1,0,0,0,0,0,1
004,"Baths, Closets, Sinks, and Spittoons",0,0,0,1,0,0,0,0,0,0,0,0,1
016,"Miscellaneous Hardware",0,0,0,0,0,0,0,0,0,0,1,0,1
053,"Package Making",0,0,0,0,0,0,0,1,0,0,0,0,1
125,"Stone Working",0,0,0,0,0,0,0,0,0,1,0,0,1
228,"Metal Fusion Bonding",1,0,0,0,0,0,0,0,0,0,0,0,1
312,"Supports:  Cabinet Structure",0,0,0,0,0,0,0,1,0,0,0,0,1
370,"Multiplex Communications",0,0,0,0,0,0,0,0,1,0,0,0,1
372,"Coherent Light Generators",0,0,0,0,0,1,0,0,0,0,0,0,1
435,"Chemistry: Molecular Biology and Microbiology",0,0,0,0,0,1,0,0,0,0,0,0,1
463,"Amusement Devices: Games",0,0,0,0,0,0,0,0,1,0,0,0,1
800,"Multicellular Living Organisms and Unmodified Parts Thereof and Related Processes",0,0,0,0,0,0,0,0,0,0,1,0,1
