Class,Class Title,2000 ,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,Total
297,"Chairs and Seats",1,2,5,1,5,3,3,1,2,7,2,5,37
428,"Stock Material or Miscellaneous Articles",2,0,0,3,4,0,0,2,3,1,3,1,19
475,"Planetary Gear Transmission Systems or Components",0,1,0,0,0,0,0,0,5,0,7,6,19
123,"Internal-Combustion Engines",1,0,2,2,2,0,1,1,0,3,2,2,16
280,"Land Vehicles",2,2,0,2,3,0,1,0,0,0,3,2,15
464,"Rotary Shafts, Gudgeons, Housings, and Flexible Couplings for Rotary Shafts",1,4,2,1,2,0,3,0,0,0,0,0,13
606,"Surgery (instruments)",0,0,1,1,1,1,1,0,3,0,2,3,13
623,"Prosthesis (i.e., Artificial Body Members), Parts Thereof, or Aids and Accessories Therefor",0,2,2,0,1,2,2,1,1,1,0,0,12
296,"Land Vehicles:  Bodies and Tops",0,1,0,1,1,0,1,0,2,1,2,2,11
313,"Electric Lamp and Discharge Devices",1,0,0,0,0,0,1,0,1,5,1,2,11
359,"Optical: Systems and Elements",0,0,1,0,0,0,4,3,0,1,1,1,11
520,"Synthetic Resins or Natural Rubbers (includes Classes 520-528)",1,0,0,1,2,0,0,0,2,1,1,1,9
073,"Measuring and Testing",2,0,1,1,0,1,0,0,1,1,1,0,8
290,"Prime-Mover Dynamo Plants",0,0,0,0,4,1,3,0,0,0,0,0,8
072,"Metal Deforming",2,1,1,0,0,0,0,2,0,1,0,0,7
210,"Liquid Purification or Separation",1,0,1,0,1,0,0,1,0,0,1,1,6
248,"Supports (e.g., for holding articles, etc.)",0,0,1,1,0,0,1,0,2,0,1,0,6
417,"Pumps",0,3,2,1,0,0,0,0,0,0,0,0,6
532,"Organic Compounds (includes Classes 532-570)",0,0,0,0,0,0,6,0,0,0,0,0,6
029,"Metal Working",0,0,1,0,1,0,0,0,0,2,1,0,5
074,"Machine Element or Mechanism",0,0,0,0,1,0,0,0,0,1,2,1,5
101,"Printing",1,0,0,0,3,0,0,1,0,0,0,0,5
188,"Brakes",0,1,2,0,2,0,0,0,0,0,0,0,5
206,"Special Receptacle or Package",0,2,0,1,0,0,0,0,0,1,1,0,5
705,"DP: Financial, Business Practice, Management, or Cost/Price Determination (Data Processing)",0,0,0,0,0,1,1,0,1,0,1,1,5
016,"Miscellaneous Hardware",2,0,0,1,0,1,0,0,0,0,0,0,4
047,"Plant Husbandry",0,0,0,0,0,0,0,0,1,0,3,0,4
053,"Package Making",1,0,1,0,0,1,1,0,0,0,0,0,4
264,"Plastic and Nonmetallic Article Shaping or Treating: Processes",1,0,1,0,0,1,0,0,1,0,0,0,4
301,"Land Vehicles:  Wheels and Axles",0,1,0,1,0,0,0,0,1,0,0,1,4
318,"Electricity:  Motive Power Systems",2,1,0,0,1,0,0,0,0,0,0,0,4
403,"Joints and Connections",0,0,0,0,0,1,2,0,1,0,0,0,4
415,"Rotary Kinetic Fluid Motors or Pumps",2,1,0,0,0,0,0,0,0,0,0,1,4
422,"Chemical Apparatus and Process Disinfecting, Deodorizing, Preserving, or Sterilizing",1,2,0,0,1,0,0,0,0,0,0,0,4
