Class,Class Title,2000 ,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,Total
800,"Multicellular Living Organisms and Unmodified Parts Thereof and Related Processes",6,9,0,0,4,2,3,3,1,5,4,10,47
440,"Marine Propulsion",0,5,2,0,0,0,3,1,1,1,1,1,15
424,"Drug, Bio-Affecting and Body Treating Compositions (includes Class 514)",1,2,1,2,2,2,0,0,0,0,1,1,12
114,"Ships",0,0,0,0,1,1,2,2,2,0,0,1,9
123,"Internal-Combustion Engines",0,0,0,0,0,1,0,0,0,0,3,4,8
705,"DP: Financial, Business Practice, Management, or Cost/Price Determination (Data Processing)",1,1,1,0,0,0,0,0,0,2,0,3,8
298,"Land Vehicles:  Dumping",0,1,0,2,0,0,0,0,0,1,1,0,5
361,"Electricity:  Electrical Systems and Devices",0,0,0,0,1,1,1,1,1,0,0,0,5
254,"Implements or Apparatus for Applying Pushing or Pulling Force",0,2,0,1,1,0,0,0,0,0,0,0,4
340,"Communications:  Electrical",0,1,0,0,0,0,1,0,0,1,1,0,4
385,"Optical Waveguides",0,0,0,0,0,1,0,0,1,2,0,0,4
137,"Fluid Handling",0,0,0,1,1,0,0,0,0,1,0,0,3
236,"Automatic Temperature and Humidity Regulation",0,0,1,0,0,0,1,0,0,1,0,0,3
333,"Wave Transmission Lines and Networks",1,1,0,0,1,0,0,0,0,0,0,0,3
701,"DP: Vehicles, Navigation, and Relative Location (Data Processing)",0,0,0,0,0,0,0,0,0,1,1,1,3
073,"Measuring and Testing",0,0,0,0,0,0,0,0,0,0,0,2,2
198,"Conveyors:  Power-Driven",0,2,0,0,0,0,0,0,0,0,0,0,2
206,"Special Receptacle or Package",0,0,0,0,0,0,0,0,0,1,0,1,2
239,"Fluid Sprinkling, Spraying, and Diffusing",1,0,0,0,0,0,1,0,0,0,0,0,2
248,"Supports (e.g., for holding articles, etc.)",0,0,0,1,0,0,0,0,0,0,0,1,2
264,"Plastic and Nonmetallic Article Shaping or Treating: Processes",0,0,0,1,0,0,0,0,1,0,0,0,2
280,"Land Vehicles",0,0,0,0,0,1,1,0,0,0,0,0,2
297,"Chairs and Seats",0,0,0,0,0,0,1,1,0,0,0,0,2
303,"Fluid-Pressure and Analogous Brake Systems",0,1,0,0,0,1,0,0,0,0,0,0,2
305,"Wheel Substitutes for Land Vehicles",0,0,0,2,0,0,0,0,0,0,0,0,2
310,"Electrical Generator or Motor Structure",1,1,0,0,0,0,0,0,0,0,0,0,2
318,"Electricity:  Motive Power Systems",0,0,1,0,0,0,0,0,0,1,0,0,2
405,"Hydraulic and Earth Engineering",0,1,0,1,0,0,0,0,0,0,0,0,2
428,"Stock Material or Miscellaneous Articles",1,0,0,0,1,0,0,0,0,0,0,0,2
439,"Electrical Connectors",0,0,0,0,0,0,0,1,0,1,0,0,2
707,"DP: Database and File Management or Data Structures (Data Processing)",1,0,1,0,0,0,0,0,0,0,0,0,2
015,"Brushing, Scrubbing, and General Cleaning",0,0,0,0,0,1,0,0,0,0,0,0,1
016,"Miscellaneous Hardware",0,1,0,0,0,0,0,0,0,0,0,0,1
037,"Excavating",0,1,0,0,0,0,0,0,0,0,0,0,1
040,"Card, Picture, or Sign Exhibiting",0,0,0,0,0,0,0,0,1,0,0,0,1
042,"Firearms",0,0,1,0,0,0,0,0,0,0,0,0,1
