Class,Class Title,2000 ,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,Total
131,"Tobacco",6,8,9,8,16,8,5,9,5,9,20,24,127
428,"Stock Material or Miscellaneous Articles",11,6,7,11,7,7,13,6,8,7,14,14,111
424,"Drug, Bio-Affecting and Body Treating Compositions (includes Class 514)",14,7,11,13,4,4,4,4,3,6,7,9,86
442,"Fabric (Woven, Knitted, or Nonwoven Textile or Cloth, Etc.)",9,1,5,5,3,3,5,7,4,4,15,11,72
508,"Solid Anti-Friction Devices, Materials Therefor, Lubricant or Separant Compositions for Moving Solid Surfaces, and Miscellaneous Mineral Oil Compositions",5,5,3,7,4,3,2,2,5,4,12,16,68
705,"DP: Financial, Business Practice, Management, or Cost/Price Determination (Data Processing)",1,1,0,0,0,1,0,3,12,6,16,17,57
438,"Semiconductor Device Manufacturing: Process",7,7,7,4,6,3,1,3,4,2,3,2,49
264,"Plastic and Nonmetallic Article Shaping or Treating: Processes",1,0,3,5,3,2,3,1,1,3,14,8,44
532,"Organic Compounds (includes Classes 532-570)",5,5,12,1,2,1,3,3,4,0,5,2,43
128,"Surgery (includes Class 600)",0,6,2,4,6,3,6,1,3,2,3,3,39
520,"Synthetic Resins or Natural Rubbers (includes Classes 520-528)",3,0,3,3,4,1,2,5,2,5,5,6,39
210,"Liquid Purification or Separation",6,2,2,2,0,2,8,4,2,4,2,3,37
206,"Special Receptacle or Package",2,2,2,3,2,2,1,1,3,1,11,6,36
435,"Chemistry: Molecular Biology and Microbiology",5,5,2,1,2,1,0,3,4,1,4,2,30
044,"Fuel and Related Compositions",2,4,1,0,1,1,1,4,4,4,4,2,28
709,"Multicomputer Data Transferring (Electrical Computers and Digital Processing Systems)",0,0,1,2,5,3,4,3,1,3,4,2,28
156,"Adhesive Bonding and Miscellaneous Chemical Manufacture",1,3,1,0,3,3,0,4,6,0,1,4,26
602,"Surgery: Splint, Brace, or Bandage",0,0,0,1,0,1,2,1,0,11,5,4,25
235,"Registers (e.g., cash registers, calculators, devices for counting movements of devices, etc.)",0,0,0,2,2,1,1,3,2,8,2,4,25
099,"Foods and Beverages: Apparatus",6,4,2,1,2,2,0,0,0,3,2,1,23
219,"Electric Heating",1,0,5,3,2,1,2,2,1,2,1,3,23
162,"Paper Making and Fiber Liberation",2,1,2,4,1,0,1,0,2,0,8,0,21
366,"Agitating (e.g., of articles and materials)",0,1,1,2,2,0,1,0,3,0,3,7,20
062,"Refrigeration",1,3,1,0,2,0,2,5,2,0,3,1,20
241,"Solid Material Comminution or Disintegration",1,1,0,3,1,1,1,3,0,3,4,0,18
