Class,Class Title,2000 ,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,Total
532,"Organic Compounds (includes Classes 532-570)",1,1,1,1,5,3,4,0,1,4,5,2,28
435,"Chemistry: Molecular Biology and Microbiology",1,3,1,5,1,2,2,2,4,3,2,1,27
424,"Drug, Bio-Affecting and Body Treating Compositions (includes Class 514)",1,1,6,2,2,1,0,1,1,0,1,2,18
060,"Power Plants",1,3,0,1,4,3,1,1,2,0,0,0,16
426,"Food or Edible Material:  Processes, Compositions, and Products",1,1,4,1,1,1,0,0,0,0,1,5,15
520,"Synthetic Resins or Natural Rubbers (includes Classes 520-528)",0,0,0,0,0,1,0,1,1,1,2,3,9
016,"Miscellaneous Hardware",0,0,3,2,0,0,2,1,0,0,0,0,8
127,"Sugar, Starch, and Carbohydrates",1,0,0,1,0,0,0,1,1,1,0,0,5
180,"Motor Vehicles",1,1,1,2,0,0,0,0,0,0,0,0,5
210,"Liquid Purification or Separation",0,0,0,0,0,0,0,0,0,0,2,2,4
264,"Plastic and Nonmetallic Article Shaping or Treating: Processes",1,1,1,1,0,0,0,0,0,0,0,0,4
298,"Land Vehicles:  Dumping",2,0,1,0,0,0,0,0,0,0,1,0,4
475,"Planetary Gear Transmission Systems or Components",1,1,0,0,0,1,1,0,0,0,0,0,4
280,"Land Vehicles",1,0,0,0,0,0,0,1,0,0,1,0,3
029,"Metal Working",0,1,0,1,0,0,0,0,0,0,0,0,2
071,"Chemistry: Fertilizers",0,0,0,0,0,0,0,0,0,0,2,0,2
128,"Surgery (includes Class 600)",0,0,0,1,0,0,0,0,0,0,0,1,2
172,"Earth Working",0,1,0,0,0,0,0,0,0,0,0,1,2
296,"Land Vehicles:  Bodies and Tops",0,0,2,0,0,0,0,0,0,0,0,0,2
411,"Expanded, Threaded, Driven, Headed, Tool-Deformed, or Locked-Threaded Fastener",0,0,0,0,0,0,0,0,0,0,1,1,2
428,"Stock Material or Miscellaneous Articles",0,1,0,0,0,0,0,0,0,0,0,1,2
604,"Surgery (Medicators and Receptors)",0,0,0,0,0,0,0,0,0,2,0,0,2
701,"DP: Vehicles, Navigation, and Relative Location (Data Processing)",0,0,0,0,0,2,0,0,0,0,0,0,2
702,"DP: Measuring, Calibrating, or Testing (Data Processing)",0,0,0,0,1,0,0,0,0,0,0,1,2
015,"Brushing, Scrubbing, and General Cleaning",0,0,0,1,0,0,0,0,0,0,0,0,1
033,"Geometrical Instruments",0,0,0,0,0,0,0,0,0,1,0,0,1
040,"Card, Picture, or Sign Exhibiting",0,0,0,0,0,0,0,1,0,0,0,0,1
052,"Static Structures (e.g., Buildings)",0,0,0,0,0,0,0,0,0,0,1,0,1
062,"Refrigeration",0,0,0,0,0,0,0,0,1,0,0,0,1
099,"Foods and Beverages: Apparatus",0,0,0,0,0,0,0,0,0,0,1,0,1
106,"Compositions:  Coating or Plastic",0,0,0,0,1,0,0,0,0,0,0,0,1
119,"Animal Husbandry",0,0,0,0,1,0,0,0,0,0,0,0,1
123,"Internal-Combustion Engines",0,0,1,0,0,0,0,0,0,0,0,0,1
134,"Cleaning and Liquid Contact with Solids",0,0,0,0,0,0,0,0,0,1,0,0,1
137,"Fluid Handling",0,0,0,0,0,0,0,1,0,0,0,0,1
165,"Heat Exchange",0,0,0,0,0,0,1,0,0,0,0,0,1
181,"Acoustics",0,1,0,0,0,0,0,0,0,0,0,0,1
182,"Fire Escape, Ladder, or Scaffold",0,0,0,0,0,0,0,0,0,0,0,1,1
184,"Lubrication",1,0,0,0,0,0,0,0,0,0,0,0,1
188,"Brakes",0,0,0,1,0,0,0,0,0,0,0,0,1
192,"Clutches and Power-Stop Control",0,0,0,0,0,1,0,0,0,0,0,0,1
200,"Electricity:  Circuit Makers and Breakers",0,0,0,1,0,0,0,0,0,0,0,0,1
206,"Special Receptacle or Package",0,0,0,0,0,0,0,0,0,1,0,0,1
215,"Bottles and Jars",0,0,0,0,0,0,0,0,0,0,1,0,1
220,"Receptacles",0,1,0,0,0,0,0,0,0,0,0,0,1
277,"Seal for a Joint or Juncture",0,0,0,0,0,0,0,0,0,0,0,1,1
301,"Land Vehicles:  Wheels and Axles",0,0,0,0,1,0,0,0,0,0,0,0,1
303,"Fluid-Pressure and Analogous Brake Systems",1,0,0,0,0,0,0,0,0,0,0,0,1
310,"Electrical Generator or Motor Structure",0,0,0,0,0,0,0,0,0,0,0,1,1
374,"Thermal Measuring and Testing",1,0,0,0,0,0,0,0,0,0,0,0,1
403,"Joints and Connections",0,0,0,0,0,1,0,0,0,0,0,0,1
414,"Material or Article Handling",0,0,0,0,1,0,0,0,0,0,0,0,1
418,"Rotary Expansible Chamber Devices",1,0,0,0,0,0,0,0,0,0,0,0,1
477,"Interrelated Power Delivery Controls, Including Engine Control",1,0,0,0,0,0,0,0,0,0,0,0,1
502,"Catalyst, Solid Sorbent, or Support Therefor:  Product or Process of Making",0,0,0,0,0,1,0,0,0,0,0,0,1
508,"Solid Anti-Friction Devices, Materials Therefor, Lubricant or Separant Compositions for Moving Solid Surfaces, and Miscellaneous Mineral Oil Compositions",0,0,0,0,0,0,0,0,0,0,0,1,1
606,"Surgery (instruments)",0,0,1,0,0,0,0,0,0,0,0,0,1
703,"DP: Structural Design, Modeling, Simulation, and Emulation (Data Processing)",0,0,0,0,0,0,1,0,0,0,0,0,1
800,"Multicellular Living Organisms and Unmodified Parts Thereof and Related Processes",0,0,0,1,0,0,0,0,0,0,0,0,1
