Class,Class Title,2000 ,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,Total
482,"Exercise Devices",1,2,2,0,2,2,2,1,0,0,0,0,12
360,"Dynamic Magnetic Information Storage or Retrieval",2,1,0,0,0,0,2,0,1,0,0,0,6
060,"Power Plants",0,0,0,1,0,1,0,0,0,0,1,0,3
005,"Beds",0,0,0,0,0,0,0,0,0,0,0,2,2
029,"Metal Working",0,0,0,1,1,0,0,0,0,0,0,0,2
114,"Ships",0,0,0,0,0,0,0,0,0,0,1,1,2
119,"Animal Husbandry",0,1,1,0,0,0,0,0,0,0,0,0,2
280,"Land Vehicles",1,0,0,0,0,0,1,0,0,0,0,0,2
414,"Material or Article Handling",0,0,0,0,0,1,0,1,0,0,0,0,2
472,"Amusement Devices",0,0,1,0,1,0,0,0,0,0,0,0,2
049,"Movable or Removable Closures",0,0,0,1,0,0,0,0,0,0,0,0,1
072,"Metal Deforming",0,1,0,0,0,0,0,0,0,0,0,0,1
073,"Measuring and Testing",0,1,0,0,0,0,0,0,0,0,0,0,1
105,"Railway Rolling Stock",0,0,0,0,0,0,0,0,1,0,0,0,1
108,"Horizontally Supported Planar Surfaces",0,0,1,0,0,0,0,0,0,0,0,0,1
123,"Internal-Combustion Engines",0,0,0,0,1,0,0,0,0,0,0,0,1
128,"Surgery (includes Class 600)",1,0,0,0,0,0,0,0,0,0,0,0,1
171,"Unearthing Plants or Buried Objects",1,0,0,0,0,0,0,0,0,0,0,0,1
181,"Acoustics",0,1,0,0,0,0,0,0,0,0,0,0,1
261,"Gas and Liquid Contact Apparatus",0,0,0,0,1,0,0,0,0,0,0,0,1
264,"Plastic and Nonmetallic Article Shaping or Treating: Processes",0,1,0,0,0,0,0,0,0,0,0,0,1
285,"Pipe Joints or Couplings",1,0,0,0,0,0,0,0,0,0,0,0,1
289,"Knots and Knot Tying",0,0,0,0,0,0,0,0,0,1,0,0,1
297,"Chairs and Seats",0,1,0,0,0,0,0,0,0,0,0,0,1
424,"Drug, Bio-Affecting and Body Treating Compositions (includes Class 514)",0,0,0,0,0,0,0,0,0,0,0,1,1
452,"Butchering",1,0,0,0,0,0,0,0,0,0,0,0,1
703,"DP: Structural Design, Modeling, Simulation, and Emulation (Data Processing)",0,0,0,0,0,0,0,1,0,0,0,0,1
720,"Dynamic Optical Information Storage or Retrieval",0,0,0,1,0,0,0,0,0,0,0,0,1
