Class,Class Title,2000 ,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,Total
439,"Electrical Connectors",4,1,3,1,1,4,4,2,5,4,2,6,37
036,"Boots, Shoes, and Leggings",0,0,0,0,0,0,0,1,3,1,0,0,5
435,"Chemistry: Molecular Biology and Microbiology",0,2,1,0,0,0,0,1,0,0,1,0,5
206,"Special Receptacle or Package",0,1,1,1,0,1,0,0,0,0,0,0,4
294,"Handling:  Hand and Hoist-Line Implements",0,0,0,0,0,0,0,0,2,0,2,0,4
209,"Classifying, Separating, and Assorting Solids",1,1,0,0,0,1,0,0,0,0,0,0,3
423,"Chemistry of Inorganic Compounds",0,3,0,0,0,0,0,0,0,0,0,0,3
455,"Telecommunications",0,0,0,0,0,0,1,0,0,1,1,0,3
705,"DP: Financial, Business Practice, Management, or Cost/Price Determination (Data Processing)",1,0,1,0,0,0,0,0,0,0,0,1,3
715,"DP: Presentation Processing of Document, Operator Interface Processing, and Screen Saver Display Processing (Data Processing)",1,0,0,0,0,1,0,0,0,0,0,1,3
062,"Refrigeration",0,0,1,1,0,0,0,0,0,0,0,0,2
072,"Metal Deforming",0,0,0,0,0,0,0,0,0,1,0,1,2
119,"Animal Husbandry",0,0,1,0,0,0,0,0,1,0,0,0,2
241,"Solid Material Comminution or Disintegration",1,1,0,0,0,0,0,0,0,0,0,0,2
261,"Gas and Liquid Contact Apparatus",0,0,0,1,0,0,0,0,1,0,0,0,2
356,"Optics:  Measuring and Testing",0,0,0,1,1,0,0,0,0,0,0,0,2
362,"Illumination",0,0,0,0,0,0,0,0,0,0,1,1,2
704,"DP: Speech Signal Processing, Linguistics, Language Translation, and Audio Compression/Decompression (Data Processing)",0,0,0,0,0,0,0,1,0,0,1,0,2
709,"Multicomputer Data Transferring (Electrical Computers and Digital Processing Systems)",0,0,0,1,0,0,0,0,0,1,0,0,2
002,"Apparel",1,0,0,0,0,0,0,0,0,0,0,0,1
005,"Beds",0,0,0,0,0,0,0,0,0,0,0,1,1
029,"Metal Working",1,0,0,0,0,0,0,0,0,0,0,0,1
030,"Cutlery",1,0,0,0,0,0,0,0,0,0,0,0,1
040,"Card, Picture, or Sign Exhibiting",0,0,0,0,0,0,0,0,1,0,0,0,1
047,"Plant Husbandry",0,0,0,0,0,0,0,0,0,1,0,0,1
052,"Static Structures (e.g., Buildings)",0,0,0,0,0,1,0,0,0,0,0,0,1
055,"Gas Separation",0,0,0,0,0,1,0,0,0,0,0,0,1
084,"Music",0,0,0,1,0,0,0,0,0,0,0,0,1
095,"Gas Separation:  Processes",0,0,0,1,0,0,0,0,0,0,0,0,1
096,"Gas Separation:  Apparatus",0,1,0,0,0,0,0,0,0,0,0,0,1
108,"Horizontally Supported Planar Surfaces",0,0,0,0,0,1,0,0,0,0,0,0,1
128,"Surgery (includes Class 600)",0,1,0,0,0,0,0,0,0,0,0,0,1
135,"Tent, Canopy, Umbrella, or Cane",1,0,0,0,0,0,0,0,0,0,0,0,1
137,"Fluid Handling",0,0,0,0,0,0,0,1,0,0,0,0,1
160,"Flexible or Portable Closure, Partition, or Panel",0,1,0,0,0,0,0,0,0,0,0,0,1
