Class,Class Title,2000 ,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,Total
166,"Wells (shafts or deep borings in the earth, e.g., for oil and gas)",2,1,1,1,2,2,0,0,0,0,1,0,10
206,"Special Receptacle or Package",0,1,0,0,0,0,0,0,3,1,4,1,10
482,"Exercise Devices",0,1,0,0,1,1,0,0,2,1,2,0,8
062,"Refrigeration",0,1,0,1,0,0,0,1,0,0,2,2,7
248,"Supports (e.g., for holding articles, etc.)",0,0,0,0,0,1,2,1,1,0,1,1,7
623,"Prosthesis (i.e., Artificial Body Members), Parts Thereof, or Aids and Accessories Therefor",0,0,0,0,0,0,0,1,1,0,4,1,7
415,"Rotary Kinetic Fluid Motors or Pumps",0,0,0,0,0,0,3,1,1,1,0,0,6
052,"Static Structures (e.g., Buildings)",0,2,0,0,0,0,0,1,1,1,0,0,5
165,"Heat Exchange",1,0,1,0,0,0,1,0,1,0,0,1,5
423,"Chemistry of Inorganic Compounds",0,0,2,1,0,0,0,1,0,1,0,0,5
043,"Fishing, Trapping, and Vermin Destroying",1,2,0,0,0,0,0,0,1,0,0,0,4
280,"Land Vehicles",0,0,0,2,0,1,0,0,0,1,0,0,4
424,"Drug, Bio-Affecting and Body Treating Compositions (includes Class 514)",1,0,1,0,0,0,0,0,1,0,0,1,4
433,"Dentistry",0,1,1,0,0,1,0,0,0,1,0,0,4
029,"Metal Working",1,1,0,0,1,0,0,0,0,0,0,0,3
055,"Gas Separation",1,0,0,0,1,0,0,1,0,0,0,0,3
081,"Tools",0,0,0,0,0,1,0,2,0,0,0,0,3
095,"Gas Separation:  Processes",0,0,0,0,1,0,0,0,1,1,0,0,3
123,"Internal-Combustion Engines",0,1,1,0,0,0,0,1,0,0,0,0,3
236,"Automatic Temperature and Humidity Regulation",0,0,0,0,0,0,0,1,1,1,0,0,3
297,"Chairs and Seats",0,0,0,0,0,0,1,1,0,1,0,0,3
604,"Surgery (Medicators and Receptors)",1,1,0,0,0,0,0,0,0,1,0,0,3
606,"Surgery (instruments)",0,0,0,0,0,0,0,0,0,0,2,1,3
700,"DP: Generic Control Systems or Specific Applications (Data Processing)",0,0,0,0,0,0,1,0,0,0,2,0,3
004,"Baths, Closets, Sinks, and Spittoons",0,0,0,0,0,1,0,1,0,0,0,0,2
040,"Card, Picture, or Sign Exhibiting",0,0,0,1,0,0,0,0,1,0,0,0,2
096,"Gas Separation:  Apparatus",0,0,0,0,0,0,0,0,1,0,0,1,2
108,"Horizontally Supported Planar Surfaces",0,0,0,0,0,0,0,0,0,0,1,1,2
126,"Stoves and Furnaces",0,0,0,0,0,0,0,0,0,0,2,0,2
132,"Toilet",0,1,1,0,0,0,0,0,0,0,0,0,2
137,"Fluid Handling",0,1,1,0,0,0,0,0,0,0,0,0,2
164,"Metal Founding",0,0,0,0,0,0,0,2,0,0,0,0,2
180,"Motor Vehicles",0,0,0,0,0,1,0,1,0,0,0,0,2
220,"Receptacles",0,0,0,0,0,0,0,0,0,1,1,0,2
