Class,Class Title,2000 ,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,Total
208,"Mineral Oils: Processes and Products",2,1,4,0,1,0,2,2,1,1,0,0,14
175,"Boring or Penetrating the Earth",0,1,0,1,0,0,0,0,5,1,0,0,8
198,"Conveyors:  Power-Driven",1,0,2,0,1,0,3,0,0,0,0,1,8
148,"Metal Treatment",1,2,1,0,0,1,0,0,1,0,0,0,6
405,"Hydraulic and Earth Engineering",0,0,1,0,0,0,0,0,2,0,3,0,6
420,"Alloys or Metallic Compositions",1,1,1,0,1,0,0,0,0,0,1,0,5
029,"Metal Working",0,1,0,0,0,0,0,0,0,2,1,0,4
052,"Static Structures (e.g., Buildings)",0,0,0,0,0,1,0,0,0,0,2,1,4
106,"Compositions:  Coating or Plastic",1,1,1,0,0,0,1,0,0,0,0,0,4
134,"Cleaning and Liquid Contact with Solids",0,0,0,0,1,0,0,0,0,1,1,0,3
238,"Railways:  Surface Track",0,2,1,0,0,0,0,0,0,0,0,0,3
254,"Implements or Apparatus for Applying Pushing or Pulling Force",0,0,0,0,0,0,0,0,1,1,1,0,3
424,"Drug, Bio-Affecting and Body Treating Compositions (includes Class 514)",1,0,0,1,0,0,1,0,0,0,0,0,3
520,"Synthetic Resins or Natural Rubbers (includes Classes 520-528)",0,1,1,1,0,0,0,0,0,0,0,0,3
044,"Fuel and Related Compositions",0,0,0,0,0,0,0,0,0,0,1,1,2
180,"Motor Vehicles",0,0,0,1,0,0,0,0,0,0,1,0,2
209,"Classifying, Separating, and Assorting Solids",0,0,0,1,0,1,0,0,0,0,0,0,2
250,"Radiant Energy",2,0,0,0,0,0,0,0,0,0,0,0,2
290,"Prime-Mover Dynamo Plants",0,0,0,0,0,0,0,0,0,2,0,0,2
299,"Mining or In Situ Disintegration of Hard Material",0,0,0,0,0,0,0,0,1,0,0,1,2
361,"Electricity:  Electrical Systems and Devices",0,1,0,0,1,0,0,0,0,0,0,0,2
508,"Solid Anti-Friction Devices, Materials Therefor, Lubricant or Separant Compositions for Moving Solid Surfaces, and Miscellaneous Mineral Oil Compositions",0,0,0,0,1,1,0,0,0,0,0,0,2
532,"Organic Compounds (includes Classes 532-570)",1,0,0,0,0,0,0,1,0,0,0,0,2
004,"Baths, Closets, Sinks, and Spittoons",0,0,1,0,0,0,0,0,0,0,0,0,1
015,"Brushing, Scrubbing, and General Cleaning",0,0,0,1,0,0,0,0,0,0,0,0,1
030,"Cutlery",0,0,0,1,0,0,0,0,0,0,0,0,1
033,"Geometrical Instruments",0,0,0,0,0,0,0,1,0,0,0,0,1
034,"Drying and Gas or Vapor Contact with Solids",0,0,0,0,0,0,1,0,0,0,0,0,1
036,"Boots, Shoes, and Leggings",0,0,0,0,0,0,0,1,0,0,0,0,1
048,"Gas: Heating and Illuminating",0,0,1,0,0,0,0,0,0,0,0,0,1
073,"Measuring and Testing",1,0,0,0,0,0,0,0,0,0,0,0,1
075,"Specialized Metallurgical Processes, Compositions for Use Therein, Consolidated Metal Powder Compositions, and Loose Metal Particulate Mixtures",0,0,0,0,0,0,0,0,1,0,0,0,1
089,"Ordnance",0,0,0,0,0,0,0,0,0,0,0,1,1
095,"Gas Separation:  Processes",0,0,0,1,0,0,0,0,0,0,0,0,1
096,"Gas Separation:  Apparatus",0,0,0,0,0,0,0,0,0,0,0,1,1
104,"Railways",0,0,1,0,0,0,0,0,0,0,0,0,1
114,"Ships",0,0,0,0,0,1,0,0,0,0,0,0,1
128,"Surgery (includes Class 600)",1,0,0,0,0,0,0,0,0,0,0,0,1
137,"Fluid Handling",0,0,0,0,0,0,0,0,1,0,0,0,1
141,"Fluent Material Handling, with Receiver or Receiver Coacting Means",1,0,0,0,0,0,0,0,0,0,0,0,1
162,"Paper Making and Fiber Liberation",0,0,0,1,0,0,0,0,0,0,0,0,1
173,"Tool Driving or Impacting",0,0,0,0,0,0,0,0,0,0,1,0,1
174,"Electricity:  Conductors and Insulators",0,0,0,0,0,0,0,1,0,0,0,0,1
184,"Lubrication",0,0,0,0,0,0,0,0,0,0,1,0,1
222,"Dispensing (apparatus and process)",0,0,1,0,0,0,0,0,0,0,0,0,1
224,"Package and Article Carriers",0,0,0,0,1,0,0,0,0,0,0,0,1
232,"Deposit and Collection Receptacles",0,0,0,0,0,0,0,0,1,0,0,0,1
