Class,Class Title,2000 ,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,Total
280,"Land Vehicles",15,13,6,10,14,19,15,14,21,16,19,17,179
360,"Dynamic Magnetic Information Storage or Retrieval",25,22,7,6,9,3,5,3,3,1,3,2,89
108,"Horizontally Supported Planar Surfaces",1,0,1,4,1,9,10,7,8,8,8,6,63
604,"Surgery (Medicators and Receptors)",7,4,0,3,2,2,5,2,5,2,7,14,53
473,"Games Using Tangible Projectile",6,1,7,2,6,4,6,2,2,2,8,5,51
149,"Explosive and Thermic Compositions or Charges",3,4,3,4,5,7,4,0,1,0,2,1,34
128,"Surgery (includes Class 600)",0,4,2,1,7,2,3,2,2,2,4,0,29
296,"Land Vehicles:  Bodies and Tops",1,0,1,1,0,3,9,3,2,1,1,6,28
052,"Static Structures (e.g., Buildings)",0,0,3,0,1,2,0,1,1,0,9,5,22
375,"Pulse or Digital Communications",3,0,0,0,1,2,1,3,4,3,0,2,19
424,"Drug, Bio-Affecting and Body Treating Compositions (includes Class 514)",3,1,4,3,1,0,1,1,1,0,2,2,19
713,"Support (Electrical Computers and Digital Processing Systems)",2,2,0,1,3,2,1,1,1,2,2,2,19
532,"Organic Compounds (includes Classes 532-570)",2,0,4,3,1,2,0,0,1,0,3,2,18
297,"Chairs and Seats",1,0,3,1,2,4,2,0,1,0,1,2,17
102,"Ammunition and Explosives",2,4,2,1,0,1,0,1,1,0,1,2,15
224,"Package and Article Carriers",0,0,5,1,1,2,4,1,0,0,1,0,15
370,"Multiplex Communications",2,0,0,0,1,1,2,1,3,1,2,2,15
124,"Mechanical Guns and Projectors",1,0,1,0,1,2,0,0,1,0,3,4,13
362,"Illumination",1,0,0,1,0,0,2,1,2,3,0,3,13
239,"Fluid Sprinkling, Spraying, and Diffusing",0,1,0,5,2,2,2,0,0,0,0,0,12
379,"Telephonic Communications",0,0,1,3,4,1,1,0,1,0,0,1,12
520,"Synthetic Resins or Natural Rubbers (includes Classes 520-528)",0,0,1,1,1,1,1,0,1,0,2,4,12
073,"Measuring and Testing",0,0,0,2,0,3,2,1,0,0,0,3,11
351,"Optics:  Eye Examining, Vision Testing and Correcting",0,0,1,0,2,1,1,2,2,0,0,2,11
361,"Electricity:  Electrical Systems and Devices",1,2,1,1,0,0,1,2,0,2,0,1,11
439,"Electrical Connectors",2,2,3,1,0,0,2,0,1,0,0,0,11
015,"Brushing, Scrubbing, and General Cleaning",0,0,1,0,2,0,1,0,2,1,2,1,10
029,"Metal Working",2,2,1,0,2,1,1,0,0,0,1,0,10
244,"Aeronautics and Astronautics",0,0,0,0,0,0,1,2,1,6,0,0,10
