Class,Class Title,2000 ,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,Total
210,"Liquid Purification or Separation",1,1,1,2,4,3,2,1,0,1,2,1,19
520,"Synthetic Resins or Natural Rubbers (includes Classes 520-528)",1,0,0,1,1,1,0,1,0,0,1,1,7
002,"Apparel",0,0,0,0,1,1,1,0,0,0,0,3,6
399,"Electrophotography",0,0,0,0,1,1,0,1,1,0,1,0,5
361,"Electricity:  Electrical Systems and Devices",0,0,0,0,0,1,0,0,1,0,1,1,4
428,"Stock Material or Miscellaneous Articles",0,0,0,0,1,0,0,0,0,1,2,0,4
043,"Fishing, Trapping, and Vermin Destroying",1,1,1,0,0,0,0,0,0,0,0,0,3
362,"Illumination",0,0,0,0,1,1,1,0,0,0,0,0,3
029,"Metal Working",1,0,0,1,0,0,0,0,0,0,0,0,2
034,"Drying and Gas or Vapor Contact with Solids",0,0,0,1,0,0,0,0,0,1,0,0,2
042,"Firearms",0,1,0,0,0,0,0,0,1,0,0,0,2
055,"Gas Separation",1,0,0,0,0,0,0,0,0,1,0,0,2
206,"Special Receptacle or Package",0,0,0,0,0,0,0,0,0,0,1,1,2
224,"Package and Article Carriers",0,1,0,0,0,0,0,0,1,0,0,0,2
264,"Plastic and Nonmetallic Article Shaping or Treating: Processes",0,0,0,0,0,1,0,0,0,1,0,0,2
297,"Chairs and Seats",0,0,0,0,0,0,0,0,0,1,0,1,2
435,"Chemistry: Molecular Biology and Microbiology",0,0,0,0,0,0,0,0,1,1,0,0,2
700,"DP: Generic Control Systems or Specific Applications (Data Processing)",0,0,0,0,1,0,1,0,0,0,0,0,2
004,"Baths, Closets, Sinks, and Spittoons",0,1,0,0,0,0,0,0,0,0,0,0,1
005,"Beds",0,0,0,0,0,0,0,0,0,0,0,1,1
015,"Brushing, Scrubbing, and General Cleaning",0,0,0,0,1,0,0,0,0,0,0,0,1
016,"Miscellaneous Hardware",0,0,0,0,1,0,0,0,0,0,0,0,1
027,"Undertaking",0,0,0,0,0,0,0,1,0,0,0,0,1
033,"Geometrical Instruments",0,0,0,0,0,0,0,0,0,0,1,0,1
052,"Static Structures (e.g., Buildings)",1,0,0,0,0,0,0,0,0,0,0,0,1
089,"Ordnance",0,0,0,0,0,0,1,0,0,0,0,0,1
096,"Gas Separation:  Apparatus",0,0,0,0,0,1,0,0,0,0,0,0,1
108,"Horizontally Supported Planar Surfaces",1,0,0,0,0,0,0,0,0,0,0,0,1
134,"Cleaning and Liquid Contact with Solids",0,0,0,0,1,0,0,0,0,0,0,0,1
137,"Fluid Handling",0,0,0,0,0,0,0,0,0,0,0,1,1
156,"Adhesive Bonding and Miscellaneous Chemical Manufacture",1,0,0,0,0,0,0,0,0,0,0,0,1
160,"Flexible or Portable Closure, Partition, or Panel",1,0,0,0,0,0,0,0,0,0,0,0,1
184,"Lubrication",0,0,0,0,0,0,0,1,0,0,0,0,1
204,"Chemistry:  Electrical and Wave Energy",0,0,0,0,0,0,1,0,0,0,0,0,1
211,"Supports:  Racks",0,0,0,0,1,0,0,0,0,0,0,0,1
219,"Electric Heating",0,0,0,1,0,0,0,0,0,0,0,0,1
222,"Dispensing (apparatus and process)",0,0,0,1,0,0,0,0,0,0,0,0,1
232,"Deposit and Collection Receptacles",0,0,0,0,0,0,1,0,0,0,0,0,1
239,"Fluid Sprinkling, Spraying, and Diffusing",0,1,0,0,0,0,0,0,0,0,0,0,1
244,"Aeronautics and Astronautics",0,0,0,0,1,0,0,0,0,0,0,0,1
250,"Radiant Energy",0,0,0,0,0,0,0,0,0,0,1,0,1
280,"Land Vehicles",0,0,1,0,0,0,0,0,0,0,0,0,1
285,"Pipe Joints or Couplings",0,0,0,0,0,0,0,0,1,0,0,0,1
337,"Electricity:  Electrothermally or Thermally Actuated Switches",0,1,0,0,0,0,0,0,0,0,0,0,1
340,"Communications:  Electrical",0,0,0,0,0,0,0,1,0,0,0,0,1
342,"Communications:  Directive Radio Wave Systems and Devices (e.g., Radar, Radio Navigation)",0,0,0,0,0,0,0,0,0,0,0,1,1
345,"Computer Graphics Processing and Selective Visual Display Systems",0,0,0,0,0,1,0,0,0,0,0,0,1
348,"Television",0,1,0,0,0,0,0,0,0,0,0,0,1
379,"Telephonic Communications",0,0,0,0,0,1,0,0,0,0,0,0,1
401,"Coating Implements with Material Supply",0,1,0,0,0,0,0,0,0,0,0,0,1
410,"Freight Accommodation On Freight Carrier",0,0,0,0,0,1,0,0,0,0,0,0,1
414,"Material or Article Handling",0,0,1,0,0,0,0,0,0,0,0,0,1
434,"Education and Demonstration",0,0,0,0,0,0,0,1,0,0,0,0,1
439,"Electrical Connectors",0,0,0,0,0,1,0,0,0,0,0,0,1
502,"Catalyst, Solid Sorbent, or Support Therefor:  Product or Process of Making",0,1,0,0,0,0,0,0,0,0,0,0,1
532,"Organic Compounds (includes Classes 532-570)",0,0,0,1,0,0,0,0,0,0,0,0,1
606,"Surgery (instruments)",0,0,0,0,0,0,0,0,0,0,1,0,1
701,"DP: Vehicles, Navigation, and Relative Location (Data Processing)",0,0,0,0,0,0,0,0,1,0,0,0,1
709,"Multicomputer Data Transferring (Electrical Computers and Digital Processing Systems)",0,0,0,0,0,0,1,0,0,0,0,0,1
713,"Support (Electrical Computers and Digital Processing Systems)",0,0,0,0,0,0,0,0,1,0,0,0,1
