Class,Class Title,2000 ,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,Total
327,"Miscellaneous Active Electrical Nonlinear Devices, Circuits, and Systems",1,0,0,0,0,1,2,0,1,0,1,0,5
033,"Geometrical Instruments",0,0,0,1,0,1,1,1,1,1,0,0,4
210,"Liquid Purification or Separation",0,1,1,1,1,0,0,1,0,0,0,1,4
426,"Food or Edible Material:  Processes, Compositions, and Products",1,0,1,1,0,0,1,0,1,0,0,1,4
323,"Electricity:  Power Supply or Regulation Systems",0,0,1,1,0,0,1,0,0,0,0,0,3
324,"Electricity:  Measuring and Testing",0,0,0,0,0,0,0,1,1,1,1,1,3
702,"DP: Measuring, Calibrating, or Testing (Data Processing)",0,0,0,0,1,0,1,0,1,0,0,1,3
257,"Active Solid-State Devices (e.g., Transistors, Solid-State Diodes)",0,1,0,0,1,0,0,1,0,0,0,0,3
422,"Chemical Apparatus and Process Disinfecting, Deodorizing, Preserving, or Sterilizing",0,0,1,1,0,0,0,1,0,0,0,0,3
043,"Fishing, Trapping, and Vermin Destroying",0,0,1,1,0,0,1,0,0,0,0,0,2
455,"Telecommunications",0,0,0,0,1,0,2,0,0,0,0,0,2
708,"Arithmetic Processing and Calculating (Electrical Computers)",1,0,1,0,0,0,1,0,0,0,0,0,2
111,"Planting",0,1,0,0,1,0,0,0,0,0,0,0,2
124,"Mechanical Guns and Projectors",0,0,0,1,1,0,0,0,0,1,0,0,2
254,"Implements or Apparatus for Applying Pushing or Pulling Force",1,0,0,0,0,1,0,0,0,0,0,0,2
280,"Land Vehicles",1,0,0,1,0,0,0,0,0,0,0,0,2
326,"Electronic Digital Logic Circuitry",0,0,0,0,0,1,1,1,0,0,0,0,2
365,"Static Information Storage and Retrieval",0,0,0,0,2,0,0,0,0,0,0,0,2
375,"Pulse or Digital Communications",0,0,0,0,0,0,0,1,1,1,0,0,2
446,"Amusement Devices:  Toys",0,0,0,2,0,0,0,0,0,0,0,0,2
716,"Computer-Aided Design and Analysis of Circuits and Semiconductor Masks",0,0,0,0,0,0,0,1,0,0,0,1,2
052,"Static Structures (e.g., Buildings)",0,0,0,0,1,0,0,1,0,0,0,0,1
081,"Tools",0,0,0,0,0,0,0,1,0,0,0,0,1
122,"Liquid Heaters and Vaporizers",1,1,0,0,0,0,0,0,0,0,0,0,1
144,"Woodworking",0,0,0,0,0,0,1,0,0,0,0,0,1
171,"Unearthing Plants or Buried Objects",0,0,0,0,0,0,0,0,0,0,1,0,1
172,"Earth Working",0,0,0,0,0,0,0,0,0,0,0,1,1
242,"Winding, Tensioning, or Guiding",0,0,0,0,0,0,0,0,0,0,0,1,1
250,"Radiant Energy",0,0,0,0,0,0,0,0,1,0,1,0,1
329,"Demodulators",1,0,0,0,1,0,0,0,0,0,0,0,1
330,"Amplifiers",0,0,0,0,1,1,0,0,0,0,0,0,1
331,"Oscillators",0,0,0,0,1,0,0,0,0,0,0,0,1
401,"Coating Implements with Material Supply",0,0,0,1,0,0,0,0,0,0,0,0,1
404,"Road Structure, Process, or Apparatus",1,0,0,0,0,0,0,0,0,0,0,0,1
405,"Hydraulic and Earth Engineering",0,0,0,1,0,1,0,0,0,0,0,0,1
482,"Exercise Devices",0,1,0,1,0,0,0,0,0,0,0,0,1
604,"Surgery (Medicators and Receptors)",0,1,0,0,0,1,0,0,0,0,0,0,1
002,"Apparel",0,0,0,0,0,0,0,0,0,1,0,0,1
029,"Metal Working",0,0,0,0,0,0,1,0,0,0,0,0,1
042,"Firearms",0,0,0,1,0,0,0,0,0,0,0,0,1
073,"Measuring and Testing",1,0,0,0,0,0,0,0,0,0,0,0,1
095,"Gas Separation:  Processes",1,0,0,0,0,0,0,0,0,0,0,0,1
141,"Fluent Material Handling, with Receiver or Receiver Coacting Means",0,0,0,0,0,0,0,0,0,1,0,0,1
156,"Adhesive Bonding and Miscellaneous Chemical Manufacture",0,0,0,1,0,0,0,0,0,0,0,0,1
165,"Heat Exchange",0,1,0,0,0,0,0,0,0,0,0,0,1
224,"Package and Article Carriers",1,0,0,0,0,0,0,0,0,0,0,0,1
251,"Valves and Valve Actuation",0,0,0,0,0,0,1,0,0,0,0,0,1
298,"Land Vehicles:  Dumping",0,0,0,0,0,0,0,0,1,0,0,0,1
359,"Optical: Systems and Elements",0,1,0,0,0,0,0,0,0,0,0,0,1
360,"Dynamic Magnetic Information Storage or Retrieval",0,1,0,0,0,0,0,0,0,0,0,0,1
361,"Electricity:  Electrical Systems and Devices",0,0,0,0,0,1,0,0,0,0,0,0,1
378,"X-Ray or Gamma Ray Systems or Devices",0,0,0,0,0,0,0,0,0,1,0,0,1
385,"Optical Waveguides",0,0,0,0,0,0,0,1,0,0,0,0,1
411,"Expanded, Threaded, Driven, Headed, Tool-Deformed, or Locked-Threaded Fastener",0,0,0,0,0,1,0,0,0,0,0,0,1
423,"Chemistry of Inorganic Compounds",0,0,0,0,0,0,0,0,0,0,0,1,1
433,"Dentistry",0,0,0,0,0,0,0,0,0,1,0,0,1
438,"Semiconductor Device Manufacturing: Process",0,0,0,0,0,1,0,0,0,0,0,0,1
473,"Games Using Tangible Projectile",0,0,0,0,0,0,0,0,0,1,0,0,1
606,"Surgery (instruments)",0,0,0,0,1,0,0,0,0,0,0,0,1
