Class,Class Title,2000 ,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,Total
424,"Drug, Bio-Affecting and Body Treating Compositions (includes Class 514)",105,93,106,79,54,41,45,53,36,43,41,51,747
532,"Organic Compounds (includes Classes 532-570)",40,33,22,19,9,10,11,7,10,17,19,22,219
348,"Television",16,16,24,15,16,18,22,21,17,15,14,3,197
435,"Chemistry: Molecular Biology and Microbiology",30,26,12,7,3,2,9,8,4,7,9,15,132
128,"Surgery (includes Class 600)",9,11,8,7,5,6,4,7,8,11,15,16,107
800,"Multicellular Living Organisms and Unmodified Parts Thereof and Related Processes",6,4,7,1,6,8,6,10,10,11,15,17,101
701,"DP: Vehicles, Navigation, and Relative Location (Data Processing)",4,11,6,5,8,3,9,9,7,6,9,12,89
475,"Planetary Gear Transmission Systems or Components",6,2,4,6,1,2,10,21,12,7,7,9,87
386,"Motion Video Signal Processing for Recording or Reproducing",2,5,4,5,4,4,15,15,8,9,10,4,85
340,"Communications:  Electrical",4,7,3,7,6,3,15,7,10,9,7,4,82
073,"Measuring and Testing",3,2,4,4,4,7,13,9,14,5,7,5,77
375,"Pulse or Digital Communications",4,8,4,8,10,4,10,6,3,5,8,4,74
439,"Electrical Connectors",19,12,8,7,8,2,3,3,2,3,3,3,73
137,"Fluid Handling",0,8,7,4,4,6,8,4,6,5,11,9,72
297,"Chairs and Seats",5,6,5,12,5,6,8,2,5,3,8,6,71
060,"Power Plants",5,2,12,7,4,6,3,6,1,3,8,10,67
725,"Interactive Video Distribution Systems",4,5,1,2,1,2,13,5,7,6,10,8,64
530,"Chemistry:  Natural Resins or Derivatives; Peptides or Proteins; Lignins or Reaction Products Thereof",4,2,2,3,4,3,5,11,5,8,7,6,60
280,"Land Vehicles",5,5,7,6,0,0,5,4,8,10,9,0,59
370,"Multiplex Communications",4,1,2,6,5,6,5,3,6,5,6,9,58
428,"Stock Material or Miscellaneous Articles",9,10,7,3,2,3,2,2,0,2,6,9,55
029,"Metal Working",3,2,3,3,7,4,4,12,6,3,0,5,52
361,"Electricity:  Electrical Systems and Devices",2,2,6,5,3,0,5,4,2,6,4,8,47
705,"DP: Financial, Business Practice, Management, or Cost/Price Determination (Data Processing)",3,0,2,0,2,1,1,2,1,6,14,12,44
455,"Telecommunications",1,0,2,5,3,3,4,7,0,4,8,6,43
477,"Interrelated Power Delivery Controls, Including Engine Control",1,4,5,6,1,0,2,8,3,3,5,5,43
379,"Telephonic Communications",5,3,4,6,2,5,3,3,1,2,3,4,41
381,"Electrical Audio Signal Processing Systems and Devices",0,2,3,2,8,2,4,4,3,4,3,6,41
267,"Spring Devices",5,2,2,2,3,3,0,4,5,5,4,5,40
604,"Surgery (Medicators and Receptors)",1,7,4,6,10,0,1,0,0,2,5,4,40
606,"Surgery (instruments)",8,4,4,3,4,2,4,0,3,1,3,4,40
164,"Metal Founding",0,1,0,4,3,5,1,5,7,4,4,5,39
296,"Land Vehicles:  Bodies and Tops",1,4,5,7,5,3,4,4,1,2,1,2,39
062,"Refrigeration",3,3,6,5,1,2,2,3,4,2,5,2,38
422,"Chemical Apparatus and Process Disinfecting, Deodorizing, Preserving, or Sterilizing",3,0,3,1,4,1,0,2,5,6,5,8,38
310,"Electrical Generator or Motor Structure",1,3,3,2,1,4,5,0,4,5,7,2,37
239,"Fluid Sprinkling, Spraying, and Diffusing",9,7,0,2,1,3,0,5,2,2,1,1,33
345,"Computer Graphics Processing and Selective Visual Display Systems",3,1,2,2,1,3,5,3,3,7,2,1,33
429,"Chemistry:  Electrical Current Producing Apparatus, Product, and Process",3,3,3,4,6,3,5,0,0,2,2,2,33
123,"Internal-Combustion Engines",3,3,3,4,2,1,0,2,2,3,3,5,31
204,"Chemistry:  Electrical and Wave Energy",0,3,4,6,6,1,2,0,0,4,3,2,31
315,"Electric Lamp and Discharge Devices:  Systems",5,12,2,4,2,1,2,2,0,0,0,1,31
318,"Electricity:  Motive Power Systems",2,3,1,4,2,5,1,1,2,5,3,1,30
324,"Electricity:  Measuring and Testing",2,3,7,1,3,1,5,1,2,2,3,0,30
436,"Chemistry: Analytical and Immunological Testing",2,2,1,1,1,3,3,1,2,3,1,8,28
520,"Synthetic Resins or Natural Rubbers (includes Classes 520-528)",3,1,3,3,2,1,0,3,0,2,6,4,28
180,"Motor Vehicles",1,2,0,0,1,0,2,5,4,5,4,3,27
210,"Liquid Purification or Separation",3,2,4,3,0,0,2,4,2,0,4,3,27
504,"Plant Protecting and Regulating Compositions",3,1,1,3,4,1,0,2,4,2,3,3,27
709,"Multicomputer Data Transferring (Electrical Computers and Digital Processing Systems)",1,0,1,1,3,0,5,1,6,4,2,3,27
700,"DP: Generic Control Systems or Specific Applications (Data Processing)",1,3,1,2,1,0,4,4,3,1,3,3,26
707,"DP: Database and File Management or Data Structures (Data Processing)",0,3,2,1,3,0,2,0,0,0,5,10,26
084,"Music",2,0,0,0,0,1,1,1,2,2,5,11,25
702,"DP: Measuring, Calibrating, or Testing (Data Processing)",0,2,2,3,2,2,2,5,3,1,2,1,25
052,"Static Structures (e.g., Buildings)",4,2,1,2,2,1,2,2,1,2,3,2,24
710,"Input/Output (Electrical Computers and Digital Processing Systems)",0,0,0,0,1,1,4,3,4,1,5,5,24
005,"Beds",0,1,3,4,1,2,4,0,1,1,3,3,23
320,"Electricity:  Battery or Capacitor Charging or Discharging",2,3,3,3,1,1,3,3,0,0,2,2,23
623,"Prosthesis (i.e., Artificial Body Members), Parts Thereof, or Aids and Accessories Therefor",0,1,2,1,1,2,2,3,1,0,4,6,23
004,"Baths, Closets, Sinks, and Spittoons",2,2,2,1,2,1,1,3,1,2,2,3,22
192,"Clutches and Power-Stop Control",1,5,0,0,0,0,3,2,3,4,3,1,22
359,"Optical: Systems and Elements",1,1,3,1,3,1,1,1,3,2,3,2,22
200,"Electricity:  Circuit Makers and Breakers",3,2,3,3,3,3,3,0,1,0,0,0,21
362,"Illumination",0,1,2,1,4,3,6,1,2,0,1,0,21
165,"Heat Exchange",6,0,1,0,1,3,1,0,1,3,3,1,20
248,"Supports (e.g., for holding articles, etc.)",0,2,0,4,1,1,4,0,2,4,1,1,20
473,"Games Using Tangible Projectile",2,1,1,0,0,2,2,1,1,2,5,3,20
482,"Exercise Devices",0,0,6,4,4,0,3,1,1,0,1,0,20
