Class,Class Title,2000 ,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,Total
424,"Drug, Bio-Affecting and Body Treating Compositions (includes Class 514)",21,36,39,28,19,15,29,23,26,23,17,26,301
060,"Power Plants",21,14,9,12,11,13,22,11,20,24,43,49,249
429,"Chemistry:  Electrical Current Producing Apparatus, Product, and Process",16,18,21,22,24,18,35,12,10,11,11,19,217
416,"Fluid Reaction Surfaces (i.e., Impellers)",9,11,6,6,7,12,21,16,15,18,24,24,169
073,"Measuring and Testing",7,5,12,10,9,14,19,16,23,19,13,14,161
415,"Rotary Kinetic Fluid Motors or Pumps",14,9,11,5,3,8,21,8,11,16,16,33,155
356,"Optics:  Measuring and Testing",6,5,6,7,16,8,19,17,18,19,9,17,147
187,"Elevator, Industrial Lift Truck, or Stationary Lift for Vehicle",11,18,27,8,4,3,6,5,8,19,11,16,136
520,"Synthetic Resins or Natural Rubbers (includes Classes 520-528)",7,9,13,19,11,14,15,10,8,6,11,12,135
705,"DP: Financial, Business Practice, Management, or Cost/Price Determination (Data Processing)",2,3,1,1,3,6,3,6,11,7,30,40,113
385,"Optical Waveguides",1,8,11,11,11,12,12,7,13,8,8,6,108
428,"Stock Material or Miscellaneous Articles",11,9,4,12,10,10,5,5,4,8,12,16,106
532,"Organic Compounds (includes Classes 532-570)",17,11,12,9,3,8,13,7,8,3,4,5,100
123,"Internal-Combustion Engines",11,9,16,8,6,11,6,5,2,5,6,5,90
062,"Refrigeration",6,4,3,8,9,6,11,11,9,6,5,5,83
702,"DP: Measuring, Calibrating, or Testing (Data Processing)",0,2,9,6,5,7,10,6,11,13,7,6,82
210,"Liquid Purification or Separation",8,3,12,3,8,11,8,4,5,3,6,3,74
029,"Metal Working",4,9,4,5,5,7,5,2,4,2,16,6,69
361,"Electricity:  Electrical Systems and Devices",10,5,8,8,6,3,5,4,2,4,4,8,67
340,"Communications:  Electrical",6,2,7,4,6,4,9,7,2,8,5,5,65
359,"Optical: Systems and Elements",8,5,8,5,3,6,10,1,5,2,10,1,64
700,"DP: Generic Control Systems or Specific Applications (Data Processing)",2,4,3,12,5,4,6,4,4,1,5,6,56
427,"Coating Processes",9,6,6,6,4,2,1,3,4,0,8,7,56
033,"Geometrical Instruments",1,5,7,3,3,3,4,4,5,8,4,3,50
435,"Chemistry: Molecular Biology and Microbiology",6,5,3,3,7,4,6,3,3,1,7,2,50
250,"Radiant Energy",1,4,11,1,2,1,2,6,5,3,6,7,49
156,"Adhesive Bonding and Miscellaneous Chemical Manufacture",8,3,2,5,6,5,2,2,1,2,4,8,48
324,"Electricity:  Measuring and Testing",3,3,3,10,6,1,3,5,2,1,3,6,46
