Class,Class Title,2000 ,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,Total
705,"DP: Financial, Business Practice, Management, or Cost/Price Determination (Data Processing)",0,3,3,3,3,1,1,0,1,0,1,0,16
210,"Liquid Purification or Separation",0,0,0,0,0,0,0,0,1,1,2,0,4
073,"Measuring and Testing",0,0,1,0,1,0,0,0,0,0,0,0,2
128,"Surgery (includes Class 600)",0,0,0,0,0,0,1,0,0,0,1,0,2
351,"Optics:  Eye Examining, Vision Testing and Correcting",0,0,0,0,0,0,0,0,2,0,0,0,2
362,"Illumination",0,1,0,0,1,0,0,0,0,0,0,0,2
604,"Surgery (Medicators and Receptors)",0,0,0,0,1,0,0,0,0,1,0,0,2
002,"Apparel",0,0,0,0,0,0,1,0,0,0,0,0,1
027,"Undertaking",0,0,0,0,0,0,0,1,0,0,0,0,1
034,"Drying and Gas or Vapor Contact with Solids",0,0,0,0,0,0,0,0,0,0,1,0,1
043,"Fishing, Trapping, and Vermin Destroying",0,0,0,0,0,0,0,0,0,0,0,1,1
114,"Ships",0,0,0,0,0,1,0,0,0,0,0,0,1
116,"Signals and Indicators",0,0,0,0,1,0,0,0,0,0,0,0,1
144,"Woodworking",0,0,0,0,0,0,0,0,0,0,1,0,1
156,"Adhesive Bonding and Miscellaneous Chemical Manufacture",0,0,0,0,0,0,1,0,0,0,0,0,1
206,"Special Receptacle or Package",0,0,0,0,1,0,0,0,0,0,0,0,1
212,"Traversing Hoists",0,0,1,0,0,0,0,0,0,0,0,0,1
222,"Dispensing (apparatus and process)",0,0,0,0,0,0,1,0,0,0,0,0,1
223,"Apparel Apparatus",0,0,0,0,1,0,0,0,0,0,0,0,1
224,"Package and Article Carriers",0,0,0,1,0,0,0,0,0,0,0,0,1
340,"Communications:  Electrical",0,0,0,0,0,0,0,0,0,0,0,1,1
382,"Image Analysis",0,1,0,0,0,0,0,0,0,0,0,0,1
405,"Hydraulic and Earth Engineering",0,0,0,0,0,0,1,0,0,0,0,0,1
418,"Rotary Expansible Chamber Devices",0,0,0,0,0,0,0,0,0,0,1,0,1
452,"Butchering",0,0,0,0,1,0,0,0,0,0,0,0,1
607,"Surgery: Light, Thermal, and Electrical Application",0,0,0,0,0,0,0,1,0,0,0,0,1
623,"Prosthesis (i.e., Artificial Body Members), Parts Thereof, or Aids and Accessories Therefor",0,0,1,0,0,0,0,0,0,0,0,0,1
