Class,Class Title,2000 ,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,Total
128,"Surgery (includes Class 600)",2,1,0,2,1,0,1,1,1,0,1,0,10
280,"Land Vehicles",0,3,1,0,1,0,1,0,2,1,0,0,9
119,"Animal Husbandry",1,2,0,1,0,1,0,0,1,0,2,0,8
714,"Error Detection/Correction and Fault Detection/Recovery",0,0,1,0,1,0,2,1,0,2,0,1,8
342,"Communications:  Directive Radio Wave Systems and Devices (e.g., Radar, Radio Navigation)",0,1,0,0,0,0,0,0,1,2,1,2,7
042,"Firearms",0,2,0,1,0,0,1,0,2,0,0,0,6
056,"Harvesters",0,1,0,0,0,1,2,0,0,1,0,1,6
606,"Surgery (instruments)",0,0,1,0,1,0,1,1,0,0,0,2,6
160,"Flexible or Portable Closure, Partition, or Panel",0,0,0,2,1,1,0,0,0,0,0,0,4
250,"Radiant Energy",1,0,0,2,0,0,0,0,0,0,0,1,4
370,"Multiplex Communications",0,0,0,0,0,0,0,1,1,1,0,1,4
435,"Chemistry: Molecular Biology and Microbiology",0,0,0,0,0,0,0,0,0,1,2,1,4
604,"Surgery (Medicators and Receptors)",0,0,0,0,0,1,1,0,1,0,0,1,4
005,"Beds",0,0,1,1,1,0,0,0,0,0,0,0,3
029,"Metal Working",0,1,0,0,0,0,0,0,0,0,1,1,3
033,"Geometrical Instruments",1,1,0,0,0,0,0,0,0,0,0,1,3
037,"Excavating",0,0,0,0,0,0,1,1,0,0,1,0,3
052,"Static Structures (e.g., Buildings)",0,0,0,1,1,0,0,0,0,0,1,0,3
062,"Refrigeration",1,0,0,1,1,0,0,0,0,0,0,0,3
180,"Motor Vehicles",1,0,1,0,0,1,0,0,0,0,0,0,3
228,"Metal Fusion Bonding",0,0,0,0,1,0,1,0,0,0,0,1,3
235,"Registers (e.g., cash registers, calculators, devices for counting movements of devices, etc.)",0,1,0,0,0,0,0,1,1,0,0,0,3
239,"Fluid Sprinkling, Spraying, and Diffusing",1,0,0,1,0,1,0,0,0,0,0,0,3
340,"Communications:  Electrical",0,0,0,0,0,1,2,0,0,0,0,0,3
343,"Communications:  Radio Wave Antennas",0,2,0,0,0,0,0,0,0,0,1,0,3
361,"Electricity:  Electrical Systems and Devices",0,0,0,0,0,1,0,0,0,1,0,1,3
385,"Optical Waveguides",0,0,0,0,1,0,0,2,0,0,0,0,3
404,"Road Structure, Process, or Apparatus",0,0,0,0,0,0,1,0,1,0,1,0,3
417,"Pumps",0,0,0,1,0,1,1,0,0,0,0,0,3
428,"Stock Material or Miscellaneous Articles",0,0,1,0,1,0,0,0,1,0,0,0,3
439,"Electrical Connectors",1,0,0,0,0,0,1,0,0,0,0,1,3
623,"Prosthesis (i.e., Artificial Body Members), Parts Thereof, or Aids and Accessories Therefor",0,0,0,1,1,1,0,0,0,0,0,0,3
700,"DP: Generic Control Systems or Specific Applications (Data Processing)",1,0,0,0,0,0,0,0,0,0,1,1,3
707,"DP: Database and File Management or Data Structures (Data Processing)",0,0,0,0,0,0,2,0,0,0,1,0,3
081,"Tools",2,0,0,0,0,0,0,0,0,0,0,0,2
112,"Sewing",1,0,0,0,0,1,0,0,0,0,0,0,2
148,"Metal Treatment",0,0,0,0,0,0,0,0,0,0,2,0,2
182,"Fire Escape, Ladder, or Scaffold",0,0,1,0,0,0,0,0,0,0,1,0,2
192,"Clutches and Power-Stop Control",0,0,0,0,0,0,1,1,0,0,0,0,2
206,"Special Receptacle or Package",0,0,0,0,0,0,0,2,0,0,0,0,2
222,"Dispensing (apparatus and process)",0,0,0,0,0,0,1,0,0,0,0,1,2
224,"Package and Article Carriers",0,0,0,1,0,0,0,0,0,0,0,1,2
248,"Supports (e.g., for holding articles, etc.)",0,0,0,0,2,0,0,0,0,0,0,0,2
273,"Amusement Devices:  Games",0,0,0,0,1,0,0,0,0,1,0,0,2
297,"Chairs and Seats",0,0,1,0,0,0,0,1,0,0,0,0,2
324,"Electricity:  Measuring and Testing",0,2,0,0,0,0,0,0,0,0,0,0,2
345,"Computer Graphics Processing and Selective Visual Display Systems",0,0,1,0,0,0,0,0,0,0,0,1,2
356,"Optics:  Measuring and Testing",1,0,0,0,0,0,1,0,0,0,0,0,2
382,"Image Analysis",0,1,0,0,0,0,0,0,0,0,1,0,2
384,"Bearings",0,0,0,0,0,0,0,0,0,0,1,1,2
438,"Semiconductor Device Manufacturing: Process",1,0,0,0,1,0,0,0,0,0,0,0,2
442,"Fabric (Woven, Knitted, or Nonwoven Textile or Cloth, Etc.)",0,0,0,0,1,1,0,0,0,0,0,0,2
455,"Telecommunications",0,0,0,0,0,1,0,0,1,0,0,0,2
