Class,Class Title,2000 ,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,Total
166,"Wells (shafts or deep borings in the earth, e.g., for oil and gas)",1,1,1,2,1,1,1,3,0,1,1,2,15
081,"Tools",2,2,0,0,0,1,1,1,0,0,0,0,7
137,"Fluid Handling",0,0,0,0,3,0,1,0,2,0,0,0,6
320,"Electricity:  Battery or Capacitor Charging or Discharging",0,0,0,3,0,1,0,1,0,1,0,0,6
520,"Synthetic Resins or Natural Rubbers (includes Classes 520-528)",3,1,0,1,1,0,0,0,0,0,0,0,6
175,"Boring or Penetrating the Earth",1,0,2,0,1,0,0,0,0,0,1,0,5
037,"Excavating",3,1,0,0,0,0,0,0,0,0,0,0,4
095,"Gas Separation:  Processes",0,0,0,0,0,1,0,0,0,0,1,2,4
318,"Electricity:  Motive Power Systems",0,0,1,0,0,0,0,1,0,1,0,1,4
417,"Pumps",0,0,1,1,0,0,0,0,2,0,0,0,4
585,"Chemistry of Hydrocarbon Compounds",0,0,0,0,0,0,0,0,1,1,1,1,4
024,"Buckles, Buttons, Clasps, Etc.",0,0,0,0,0,0,1,1,0,1,0,0,3
381,"Electrical Audio Signal Processing Systems and Devices",0,0,0,0,0,0,0,0,0,0,2,1,3
404,"Road Structure, Process, or Apparatus",0,0,0,0,0,0,1,0,0,1,1,0,3
405,"Hydraulic and Earth Engineering",1,0,0,0,0,1,1,0,0,0,0,0,3
423,"Chemistry of Inorganic Compounds",0,0,0,1,0,0,0,0,1,1,0,0,3
002,"Apparel",0,0,0,0,0,0,0,0,0,1,0,1,2
128,"Surgery (includes Class 600)",0,0,0,0,0,0,0,0,0,0,0,2,2
206,"Special Receptacle or Package",0,0,0,1,0,0,0,0,0,0,0,1,2
210,"Liquid Purification or Separation",0,0,0,0,0,0,0,0,0,2,0,0,2
248,"Supports (e.g., for holding articles, etc.)",1,0,0,0,0,0,0,1,0,0,0,0,2
285,"Pipe Joints or Couplings",0,0,0,0,0,0,0,0,0,0,1,1,2
384,"Bearings",0,0,0,0,1,1,0,0,0,0,0,0,2
424,"Drug, Bio-Affecting and Body Treating Compositions (includes Class 514)",0,0,0,1,0,0,0,0,0,0,1,0,2
428,"Stock Material or Miscellaneous Articles",1,0,0,1,0,0,0,0,0,0,0,0,2
029,"Metal Working",0,0,0,0,0,0,1,0,0,0,0,0,1
040,"Card, Picture, or Sign Exhibiting",0,0,0,0,0,0,0,0,0,0,1,0,1
047,"Plant Husbandry",1,0,0,0,0,0,0,0,0,0,0,0,1
052,"Static Structures (e.g., Buildings)",1,0,0,0,0,0,0,0,0,0,0,0,1
062,"Refrigeration",0,0,0,0,0,0,1,0,0,0,0,0,1
063,"Jewelry",0,0,0,0,0,0,0,0,0,0,1,0,1
074,"Machine Element or Mechanism",0,0,0,0,1,0,0,0,0,0,0,0,1
192,"Clutches and Power-Stop Control",0,0,0,0,1,0,0,0,0,0,0,0,1
198,"Conveyors:  Power-Driven",0,0,0,0,0,0,0,0,0,1,0,0,1
208,"Mineral Oils: Processes and Products",0,0,0,0,1,0,0,0,0,0,0,0,1
223,"Apparel Apparatus",0,0,0,1,0,0,0,0,0,0,0,0,1
239,"Fluid Sprinkling, Spraying, and Diffusing",0,0,0,0,0,0,0,0,0,0,0,1,1
241,"Solid Material Comminution or Disintegration",0,0,1,0,0,0,0,0,0,0,0,0,1
251,"Valves and Valve Actuation",0,0,0,0,0,0,0,1,0,0,0,0,1
264,"Plastic and Nonmetallic Article Shaping or Treating: Processes",0,0,1,0,0,0,0,0,0,0,0,0,1
294,"Handling:  Hand and Hoist-Line Implements",0,0,0,0,0,0,0,1,0,0,0,0,1
299,"Mining or In Situ Disintegration of Hard Material",1,0,0,0,0,0,0,0,0,0,0,0,1
307,"Electrical Transmission or Interconnection Systems",0,0,0,0,0,0,0,0,0,0,1,0,1
361,"Electricity:  Electrical Systems and Devices",0,0,0,0,0,0,0,1,0,0,0,0,1
362,"Illumination",1,0,0,0,0,0,0,0,0,0,0,0,1
422,"Chemical Apparatus and Process Disinfecting, Deodorizing, Preserving, or Sterilizing",0,0,1,0,0,0,0,0,0,0,0,0,1
435,"Chemistry: Molecular Biology and Microbiology",0,0,0,0,0,0,0,0,0,0,1,0,1
439,"Electrical Connectors",0,0,0,0,0,0,0,0,0,1,0,0,1
454,"Ventilation",0,0,0,0,0,0,0,0,0,0,0,1,1
473,"Games Using Tangible Projectile",0,0,0,0,0,0,0,0,0,0,0,1,1
601,"Surgery: Kinesitherapy",0,0,0,0,0,0,0,1,0,0,0,0,1
705,"DP: Financial, Business Practice, Management, or Cost/Price Determination (Data Processing)",0,0,0,0,0,0,0,0,0,0,0,1,1
