Class,Class Title,2000 ,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,Total
324,"Electricity:  Measuring and Testing",4,4,1,2,2,1,2,4,1,1,2,1,25
520,"Synthetic Resins or Natural Rubbers (includes Classes 520-528)",1,1,2,2,0,1,0,0,0,4,5,8,24
711,"Memory (Electrical Computers and Digital Processing Systems)",7,2,3,1,5,2,1,0,0,0,0,0,21
376,"Induced Nuclear Reactions:  Processes, Systems, and Elements",2,1,0,4,3,0,2,0,0,4,2,2,20
705,"DP: Financial, Business Practice, Management, or Cost/Price Determination (Data Processing)",1,1,1,0,0,1,2,1,1,1,5,4,18
424,"Drug, Bio-Affecting and Body Treating Compositions (includes Class 514)",1,2,0,1,2,1,4,0,0,0,1,3,15
052,"Static Structures (e.g., Buildings)",1,2,1,1,1,0,2,1,2,1,1,1,14
123,"Internal-Combustion Engines",1,0,1,4,2,1,1,1,1,0,0,2,14
239,"Fluid Sprinkling, Spraying, and Diffusing",1,0,0,2,3,4,3,1,0,0,0,0,14
257,"Active Solid-State Devices (e.g., Transistors, Solid-State Diodes)",0,0,0,0,1,4,1,0,2,3,2,1,14
385,"Optical Waveguides",1,4,3,1,1,1,2,0,1,0,0,0,14
435,"Chemistry: Molecular Biology and Microbiology",1,1,1,0,1,0,1,2,1,0,2,4,14
099,"Foods and Beverages: Apparatus",0,2,0,2,3,1,2,2,0,0,0,0,12
340,"Communications:  Electrical",0,0,1,1,2,1,1,0,0,3,1,1,11
359,"Optical: Systems and Elements",0,2,1,0,0,1,0,2,2,1,1,1,11
428,"Stock Material or Miscellaneous Articles",1,1,1,3,1,1,1,0,0,0,1,1,11
042,"Firearms",0,3,0,1,2,0,0,0,1,0,1,2,10
210,"Liquid Purification or Separation",1,0,1,0,1,3,1,0,3,0,0,0,10
379,"Telephonic Communications",0,1,1,0,1,0,1,0,1,1,2,2,10
417,"Pumps",0,0,0,0,1,3,3,0,0,1,1,0,9
709,"Multicomputer Data Transferring (Electrical Computers and Digital Processing Systems)",1,1,2,1,0,2,0,2,0,0,0,0,9
714,"Error Detection/Correction and Fault Detection/Recovery",1,3,2,0,1,0,0,1,0,0,1,0,9
356,"Optics:  Measuring and Testing",0,1,0,1,0,0,0,0,0,0,1,5,8
361,"Electricity:  Electrical Systems and Devices",0,1,1,1,1,0,0,0,0,0,1,3,8
362,"Illumination",1,0,1,1,0,0,1,0,0,1,2,1,8
702,"DP: Measuring, Calibrating, or Testing (Data Processing)",1,0,0,1,0,0,3,1,0,0,0,2,8
062,"Refrigeration",0,0,0,3,0,0,4,0,0,0,0,0,7
128,"Surgery (includes Class 600)",1,2,0,0,1,0,0,1,0,1,1,0,7
206,"Special Receptacle or Package",1,1,1,0,3,0,0,0,0,0,1,0,7
248,"Supports (e.g., for holding articles, etc.)",1,0,0,0,1,0,0,2,1,0,1,1,7
438,"Semiconductor Device Manufacturing: Process",0,0,0,0,1,1,0,1,1,2,1,0,7
707,"DP: Database and File Management or Data Structures (Data Processing)",0,0,1,1,1,2,0,0,0,1,1,0,7
710,"Input/Output (Electrical Computers and Digital Processing Systems)",2,1,1,1,1,0,0,1,0,0,0,0,7
002,"Apparel",1,1,0,0,1,0,2,0,0,0,1,0,6
005,"Beds",1,1,0,0,1,0,1,0,0,2,0,0,6
134,"Cleaning and Liquid Contact with Solids",1,0,0,1,0,2,1,0,1,0,0,0,6
174,"Electricity:  Conductors and Insulators",1,1,1,1,0,0,0,1,0,0,0,1,6
222,"Dispensing (apparatus and process)",0,1,0,0,1,0,0,0,0,3,1,0,6
242,"Winding, Tensioning, or Guiding",0,0,0,0,0,1,1,3,1,0,0,0,6
280,"Land Vehicles",0,0,0,1,1,0,1,0,1,0,1,1,6
343,"Communications:  Radio Wave Antennas",0,0,0,0,0,0,3,0,1,1,1,0,6
422,"Chemical Apparatus and Process Disinfecting, Deodorizing, Preserving, or Sterilizing",0,1,1,0,0,0,0,0,0,1,0,3,6
713,"Support (Electrical Computers and Digital Processing Systems)",0,0,0,0,0,1,2,0,2,0,0,1,6
004,"Baths, Closets, Sinks, and Spittoons",1,1,1,0,0,0,0,1,0,0,1,0,5
033,"Geometrical Instruments",2,0,1,0,0,0,0,0,0,1,0,1,5
104,"Railways",1,1,0,1,0,0,0,1,0,0,0,1,5
137,"Fluid Handling",2,2,0,0,0,0,0,0,1,0,0,0,5
219,"Electric Heating",3,0,0,1,0,0,0,0,0,0,0,1,5
229,"Envelopes, Wrappers, and Paperboard Boxes",1,1,1,0,0,1,0,0,0,0,0,1,5
246,"Railway Switches and Signals",0,0,2,3,0,0,0,0,0,0,0,0,5
264,"Plastic and Nonmetallic Article Shaping or Treating: Processes",0,1,0,0,1,0,1,0,0,0,2,0,5
292,"Closure Fasteners",1,0,0,1,2,0,1,0,0,0,0,0,5
375,"Pulse or Digital Communications",0,0,2,0,0,0,0,0,0,1,1,1,5
381,"Electrical Audio Signal Processing Systems and Devices",0,0,2,1,0,1,0,0,0,0,0,1,5
382,"Image Analysis",0,2,2,0,0,0,1,0,0,0,0,0,5
029,"Metal Working",0,0,0,0,0,0,0,1,2,0,0,1,4
043,"Fishing, Trapping, and Vermin Destroying",0,1,1,0,1,0,0,0,0,0,1,0,4
056,"Harvesters",0,0,0,0,0,0,1,0,0,0,0,3,4
073,"Measuring and Testing",2,0,0,0,0,0,0,0,1,1,0,0,4
122,"Liquid Heaters and Vaporizers",1,3,0,0,0,0,0,0,0,0,0,0,4
126,"Stoves and Furnaces",0,0,0,0,0,0,1,0,0,1,0,2,4
370,"Multiplex Communications",0,0,0,0,0,0,0,0,0,3,1,0,4
429,"Chemistry:  Electrical Current Producing Apparatus, Product, and Process",0,1,0,1,0,0,0,1,1,0,0,0,4
446,"Amusement Devices:  Toys",0,1,0,0,0,0,1,0,0,2,0,0,4
604,"Surgery (Medicators and Receptors)",1,1,1,0,0,0,0,0,1,0,0,0,4
800,"Multicellular Living Organisms and Unmodified Parts Thereof and Related Processes",0,0,1,0,2,1,0,0,0,0,0,0,4
008,"Bleaching and Dyeing; Fluid Treatment and Chemical Modification of Textiles and Fibers",1,1,0,1,0,0,0,0,0,0,0,0,3
030,"Cutlery",0,0,0,2,0,0,0,0,1,0,0,0,3
070,"Locks",0,0,1,1,0,0,0,0,0,0,1,0,3
081,"Tools",0,0,0,0,1,0,0,1,1,0,0,0,3
084,"Music",1,1,0,0,0,1,0,0,0,0,0,0,3
106,"Compositions:  Coating or Plastic",0,0,0,0,1,0,1,0,0,1,0,0,3
125,"Stone Working",0,0,0,0,1,1,0,0,0,0,0,1,3
297,"Chairs and Seats",0,0,0,0,1,0,0,1,1,0,0,0,3
405,"Hydraulic and Earth Engineering",0,0,0,0,0,0,0,1,0,1,0,1,3
436,"Chemistry: Analytical and Immunological Testing",0,0,0,1,0,0,0,0,0,0,1,1,3
440,"Marine Propulsion",0,1,0,0,0,0,0,0,0,1,1,0,3
532,"Organic Compounds (includes Classes 532-570)",1,0,0,0,0,0,0,0,0,0,1,1,3
706,"DP: Artificial Intelligence (Data Processing)",0,0,0,0,0,0,1,0,0,1,0,1,3
014,"Bridges",0,0,0,0,0,0,0,0,0,1,1,0,2
053,"Package Making",0,1,1,0,0,0,0,0,0,0,0,0,2
055,"Gas Separation",1,0,0,0,0,0,0,0,1,0,0,0,2
072,"Metal Deforming",0,0,0,2,0,0,0,0,0,0,0,0,2
083,"Cutting",0,0,0,0,0,0,0,0,0,1,0,1,2
089,"Ordnance",0,0,0,0,1,1,0,0,0,0,0,0,2
119,"Animal Husbandry",0,1,0,1,0,0,0,0,0,0,0,0,2
131,"Tobacco",0,0,0,0,1,0,0,0,0,0,1,0,2
135,"Tent, Canopy, Umbrella, or Cane",0,0,1,0,0,0,0,0,0,0,0,1,2
162,"Paper Making and Fiber Liberation",0,1,0,1,0,0,0,0,0,0,0,0,2
169,"Fire Extinguishers",0,0,0,0,0,1,0,0,0,0,0,1,2
182,"Fire Escape, Ladder, or Scaffold",0,0,0,0,1,1,0,0,0,0,0,0,2
221,"Article Dispensing",0,0,0,0,0,0,0,0,1,0,1,0,2
