Class,Class Title,2000 ,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,Total
424,"Drug, Bio-Affecting and Body Treating Compositions (includes Class 514)",25,31,22,19,12,11,11,10,6,14,13,12,186
435,"Chemistry: Molecular Biology and Microbiology",15,7,6,9,10,12,13,9,3,10,6,10,110
128,"Surgery (includes Class 600)",5,3,6,6,6,4,10,5,6,2,6,5,64
623,"Prosthesis (i.e., Artificial Body Members), Parts Thereof, or Aids and Accessories Therefor",2,3,3,2,4,3,10,4,2,2,13,14,62
073,"Measuring and Testing",3,1,9,5,4,4,4,3,2,8,6,2,51
532,"Organic Compounds (includes Classes 532-570)",3,5,2,6,3,1,2,4,6,4,4,6,46
250,"Radiant Energy",0,1,0,1,0,0,2,2,3,8,6,1,24
324,"Electricity:  Measuring and Testing",0,1,1,0,1,1,3,6,2,1,1,4,21
520,"Synthetic Resins or Natural Rubbers (includes Classes 520-528)",1,1,5,3,1,1,0,1,1,2,5,0,21
124,"Mechanical Guns and Projectors",4,1,2,5,1,3,1,2,1,0,0,0,20
606,"Surgery (instruments)",2,3,3,2,1,0,1,2,0,1,2,0,17
800,"Multicellular Living Organisms and Unmodified Parts Thereof and Related Processes",1,4,1,0,1,2,1,4,0,2,0,1,17
315,"Electric Lamp and Discharge Devices:  Systems",0,1,0,2,0,2,0,1,1,1,5,2,15
604,"Surgery (Medicators and Receptors)",1,1,3,1,0,3,0,0,0,1,2,3,15
429,"Chemistry:  Electrical Current Producing Apparatus, Product, and Process",2,6,4,1,0,0,0,0,0,0,1,0,14
530,"Chemistry:  Natural Resins or Derivatives; Peptides or Proteins; Lignins or Reaction Products Thereof",2,4,2,0,0,0,2,3,0,1,0,0,14
257,"Active Solid-State Devices (e.g., Transistors, Solid-State Diodes)",0,0,0,0,1,3,1,1,0,2,2,2,12
340,"Communications:  Electrical",0,2,0,0,1,2,2,0,2,0,2,1,12
378,"X-Ray or Gamma Ray Systems or Devices",1,0,2,1,1,0,3,1,1,2,0,0,12
422,"Chemical Apparatus and Process Disinfecting, Deodorizing, Preserving, or Sterilizing",0,1,0,3,0,0,2,0,2,2,1,1,12
210,"Liquid Purification or Separation",1,0,0,0,2,0,3,1,1,2,0,1,11
436,"Chemistry: Analytical and Immunological Testing",1,1,1,3,0,1,0,1,3,0,0,0,11
428,"Stock Material or Miscellaneous Articles",0,2,0,0,2,0,1,0,0,1,2,2,10
702,"DP: Measuring, Calibrating, or Testing (Data Processing)",0,0,1,1,0,2,0,1,0,1,3,1,10
043,"Fishing, Trapping, and Vermin Destroying",0,2,0,3,1,2,0,1,0,0,0,0,9
356,"Optics:  Measuring and Testing",0,1,0,0,0,2,1,2,1,1,0,1,9
119,"Animal Husbandry",0,2,1,1,0,1,0,0,0,2,1,0,8
382,"Image Analysis",0,0,0,0,0,1,1,2,0,1,0,3,8
426,"Food or Edible Material:  Processes, Compositions, and Products",1,1,0,0,1,0,2,0,1,2,0,0,8
438,"Semiconductor Device Manufacturing: Process",1,2,1,0,0,0,2,0,0,1,1,0,8
029,"Metal Working",0,2,0,1,1,1,0,0,1,1,0,0,7
114,"Ships",0,0,0,0,1,0,4,0,0,1,1,0,7
343,"Communications:  Radio Wave Antennas",0,0,0,0,1,1,1,0,1,1,1,1,7
359,"Optical: Systems and Elements",0,0,0,0,1,2,0,0,2,1,1,0,7
370,"Multiplex Communications",0,0,1,0,0,0,1,0,1,3,1,0,7
455,"Telecommunications",0,0,0,0,0,0,3,0,2,0,1,1,7
244,"Aeronautics and Astronautics",0,0,0,1,0,0,0,0,1,3,0,1,6
385,"Optical Waveguides",2,1,0,0,0,1,0,0,2,0,0,0,6
434,"Education and Demonstration",0,1,1,2,0,1,1,0,0,0,0,0,6
501,"Compositions: Ceramic",2,3,0,1,0,0,0,0,0,0,0,0,6
047,"Plant Husbandry",0,0,2,1,0,0,2,0,0,0,0,0,5
062,"Refrigeration",0,0,1,1,0,2,0,0,0,0,0,1,5
264,"Plastic and Nonmetallic Article Shaping or Treating: Processes",1,1,0,0,0,0,2,1,0,0,0,0,5
342,"Communications:  Directive Radio Wave Systems and Devices (e.g., Radar, Radio Navigation)",0,0,0,0,1,1,0,1,0,0,1,1,5
381,"Electrical Audio Signal Processing Systems and Devices",0,0,0,0,2,0,1,1,1,0,0,0,5
405,"Hydraulic and Earth Engineering",0,0,0,2,1,0,0,1,1,0,0,0,5
