Class,Class Title,2000 ,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,Total
424,"Drug, Bio-Affecting and Body Treating Compositions (includes Class 514)",21,16,17,23,16,14,18,17,26,20,47,42,277
711,"Memory (Electrical Computers and Digital Processing Systems)",11,17,8,33,10,20,25,29,26,29,27,17,252
435,"Chemistry: Molecular Biology and Microbiology",17,18,15,18,16,14,13,11,12,13,19,16,182
714,"Error Detection/Correction and Fault Detection/Recovery",4,12,16,19,22,12,17,23,12,8,20,15,180
370,"Multiplex Communications",6,10,10,14,7,8,14,8,9,12,27,14,139
710,"Input/Output (Electrical Computers and Digital Processing Systems)",11,12,7,9,13,10,12,9,14,9,12,11,129
360,"Dynamic Magnetic Information Storage or Retrieval",8,11,9,5,7,8,11,17,10,14,14,9,123
709,"Multicomputer Data Transferring (Electrical Computers and Digital Processing Systems)",10,3,8,2,4,3,14,9,12,13,12,16,106
430,"Radiation Imagery Chemistry: Process, Composition, or Product Thereof",7,6,8,9,9,10,10,11,9,4,10,11,104
385,"Optical Waveguides",3,3,9,2,7,7,9,16,15,17,7,6,101
361,"Electricity:  Electrical Systems and Devices",10,14,11,11,9,6,4,3,5,5,6,9,93
532,"Organic Compounds (includes Classes 532-570)",11,8,9,9,1,3,6,10,5,9,10,10,91
707,"DP: Database and File Management or Data Structures (Data Processing)",3,4,2,2,4,7,12,4,11,13,16,11,89
606,"Surgery (instruments)",4,8,6,5,6,2,6,2,1,4,15,23,82
128,"Surgery (includes Class 600)",4,5,5,3,6,8,5,7,3,7,11,8,72
210,"Liquid Purification or Separation",7,7,2,5,4,1,3,7,3,4,12,5,60
428,"Stock Material or Miscellaneous Articles",5,3,5,9,6,4,5,3,2,5,6,7,60
604,"Surgery (Medicators and Receptors)",8,7,3,4,5,1,2,5,1,3,7,12,58
174,"Electricity:  Conductors and Insulators",1,6,5,7,6,4,10,7,4,3,3,1,57
713,"Support (Electrical Computers and Digital Processing Systems)",0,4,4,5,8,2,5,5,7,5,5,7,57
702,"DP: Measuring, Calibrating, or Testing (Data Processing)",2,2,4,2,4,5,8,3,5,2,10,2,49
439,"Electrical Connectors",6,5,6,2,5,5,6,1,2,3,3,4,48
340,"Communications:  Electrical",2,3,3,3,4,4,3,3,5,6,3,8,47
375,"Pulse or Digital Communications",3,1,2,2,4,2,7,3,5,8,5,3,45
717,"DP: Software Development, Installation, and Management (Data Processing)",2,1,0,1,2,4,3,4,6,7,8,2,40
324,"Electricity:  Measuring and Testing",3,4,3,2,7,2,2,1,4,4,2,3,37
250,"Radiant Energy",3,3,1,2,4,1,10,6,1,1,2,2,36
623,"Prosthesis (i.e., Artificial Body Members), Parts Thereof, or Aids and Accessories Therefor",1,2,3,1,6,2,3,0,1,6,7,4,36
310,"Electrical Generator or Motor Structure",3,3,4,1,4,2,2,1,3,5,4,3,35
520,"Synthetic Resins or Natural Rubbers (includes Classes 520-528)",3,1,0,5,3,1,4,3,1,3,5,6,35
703,"DP: Structural Design, Modeling, Simulation, and Emulation (Data Processing)",1,1,0,2,0,1,3,1,4,8,5,8,34
072,"Metal Deforming",2,7,0,3,0,2,4,5,2,2,3,3,33
530,"Chemistry:  Natural Resins or Derivatives; Peptides or Proteins; Lignins or Reaction Products Thereof",5,1,3,4,0,1,2,3,3,3,3,5,33
716,"Computer-Aided Design and Analysis of Circuits and Semiconductor Masks",0,1,1,3,3,0,9,3,2,5,3,3,33
451,"Abrading",7,3,2,3,3,1,2,1,3,3,2,2,31
073,"Measuring and Testing",3,3,3,4,3,4,2,1,2,1,1,1,28
257,"Active Solid-State Devices (e.g., Transistors, Solid-State Diodes)",3,1,1,0,1,1,2,2,1,4,4,8,28
381,"Electrical Audio Signal Processing Systems and Devices",4,1,1,0,3,1,2,4,2,1,2,7,28
036,"Boots, Shoes, and Leggings",2,2,3,2,0,2,0,2,5,4,4,1,27
427,"Coating Processes",5,2,1,2,5,1,2,1,1,1,5,1,27
436,"Chemistry: Analytical and Immunological Testing",1,1,0,3,0,4,0,0,1,5,5,7,27
705,"DP: Financial, Business Practice, Management, or Cost/Price Determination (Data Processing)",2,0,0,1,0,2,1,2,2,3,3,11,27
029,"Metal Working",2,4,4,1,0,3,2,4,1,0,4,1,26
051,"Abrasive Tool Making Process, Material, or Composition",3,5,3,1,2,1,0,0,0,2,1,8,26
378,"X-Ray or Gamma Ray Systems or Devices",1,1,1,1,1,3,3,3,2,3,1,6,26
455,"Telecommunications",2,0,0,1,0,0,2,3,2,5,6,5,26
356,"Optics:  Measuring and Testing",3,2,4,1,5,2,1,2,1,2,2,0,25
372,"Coherent Light Generators",2,1,0,0,1,3,1,2,0,4,6,5,25
382,"Image Analysis",1,2,1,2,1,1,3,5,4,0,2,3,25
362,"Illumination",3,1,2,0,3,0,2,4,1,4,1,3,24
422,"Chemical Apparatus and Process Disinfecting, Deodorizing, Preserving, or Sterilizing",2,1,2,3,2,1,0,0,1,3,4,5,24
264,"Plastic and Nonmetallic Article Shaping or Treating: Processes",0,1,1,4,6,2,1,0,1,4,1,2,23
345,"Computer Graphics Processing and Selective Visual Display Systems",2,1,4,1,2,1,3,1,1,5,1,1,23
473,"Games Using Tangible Projectile",2,5,1,2,1,1,3,4,2,1,0,1,23
359,"Optical: Systems and Elements",1,3,0,2,3,0,2,0,3,3,2,3,22
700,"DP: Generic Control Systems or Specific Applications (Data Processing)",3,3,0,2,0,2,2,1,0,2,1,6,22
137,"Fluid Handling",1,5,3,3,0,0,0,1,0,3,3,1,20
101,"Printing",4,3,2,0,1,0,1,2,0,0,2,4,19
715,"DP: Presentation Processing of Document, Operator Interface Processing, and Screen Saver Display Processing (Data Processing)",0,2,2,1,0,1,3,0,3,2,2,3,19
248,"Supports (e.g., for holding articles, etc.)",2,2,4,2,0,0,1,0,4,4,0,0,19
219,"Electric Heating",2,2,1,1,2,1,5,1,1,0,0,2,18
222,"Dispensing (apparatus and process)",4,3,1,1,1,0,0,1,3,1,2,1,18
712,"Processing Architectures and Instruction Processing, e.g., Processors (Electrical Computers and Digital Processing Systems)",3,2,2,1,3,0,2,1,1,3,0,0,18
037,"Excavating",2,2,3,2,0,2,1,2,1,0,1,1,17
343,"Communications:  Radio Wave Antennas",0,1,0,2,4,3,0,2,2,0,0,3,17
206,"Special Receptacle or Package",4,2,1,2,0,2,0,3,1,1,0,0,16
242,"Winding, Tensioning, or Guiding",2,3,2,1,2,0,4,1,0,1,0,0,16
