Class,Class Title,2000 ,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,Total
424,"Drug, Bio-Affecting and Body Treating Compositions (includes Class 514)",25,22,35,40,23,41,27,9,10,5,9,6,252
532,"Organic Compounds (includes Classes 532-570)",10,14,14,16,11,11,9,8,4,1,3,1,102
435,"Chemistry: Molecular Biology and Microbiology",3,6,3,8,8,7,3,6,3,3,4,0,54
005,"Beds",1,4,2,1,4,3,4,1,4,3,6,4,37
280,"Land Vehicles",1,0,3,3,4,2,2,5,7,3,3,2,35
475,"Planetary Gear Transmission Systems or Components",0,1,0,1,0,4,4,7,5,3,0,1,26
477,"Interrelated Power Delivery Controls, Including Engine Control",7,3,7,0,1,3,2,1,0,1,1,0,26
123,"Internal-Combustion Engines",0,2,0,1,5,1,2,2,2,1,5,3,24
701,"DP: Vehicles, Navigation, and Relative Location (Data Processing)",3,5,2,2,0,0,0,0,2,1,4,4,23
074,"Machine Element or Mechanism",3,5,1,0,0,2,4,0,0,3,0,4,22
606,"Surgery (instruments)",4,0,0,3,2,1,1,0,3,2,1,4,21
073,"Measuring and Testing",1,2,0,4,3,2,1,0,3,1,1,1,19
210,"Liquid Purification or Separation",4,3,2,2,0,1,1,0,2,1,1,1,18
604,"Surgery (Medicators and Receptors)",1,2,2,1,2,0,2,1,2,2,1,2,18
052,"Static Structures (e.g., Buildings)",4,4,1,1,2,2,0,0,1,0,0,1,16
340,"Communications:  Electrical",1,1,0,1,2,2,0,1,1,2,0,5,16
366,"Agitating (e.g., of articles and materials)",1,0,0,1,1,1,2,1,1,0,3,2,13
426,"Food or Edible Material:  Processes, Compositions, and Products",4,5,0,0,0,0,1,0,0,0,2,1,13
188,"Brakes",0,1,2,1,0,1,1,2,2,1,1,0,12
702,"DP: Measuring, Calibrating, or Testing (Data Processing)",0,1,2,0,3,0,4,2,0,0,0,0,12
137,"Fluid Handling",1,1,3,0,1,0,0,0,2,0,1,0,9
198,"Conveyors:  Power-Driven",3,0,0,1,0,1,1,0,0,1,1,1,9
055,"Gas Separation",0,1,0,0,0,0,0,0,0,0,1,6,8
192,"Clutches and Power-Stop Control",1,0,2,0,0,0,3,1,0,1,0,0,8
310,"Electrical Generator or Motor Structure",0,0,0,0,0,0,2,3,2,1,0,0,8
601,"Surgery: Kinesitherapy",1,4,0,0,0,0,0,1,1,0,0,1,8
296,"Land Vehicles:  Bodies and Tops",1,0,0,0,0,1,0,0,0,3,0,2,7
297,"Chairs and Seats",0,2,1,0,1,1,0,0,2,0,0,0,7
029,"Metal Working",0,1,0,0,0,2,0,1,0,1,0,1,6
241,"Solid Material Comminution or Disintegration",0,0,0,0,2,0,1,1,2,0,0,0,6
320,"Electricity:  Battery or Capacitor Charging or Discharging",2,2,0,1,0,0,0,0,0,0,1,0,6
285,"Pipe Joints or Couplings",0,0,0,0,0,0,1,0,0,1,3,0,5
318,"Electricity:  Motive Power Systems",2,1,0,0,0,1,0,0,0,1,0,0,5
392,"Electric Resistance Heating Devices",0,0,0,1,0,2,2,0,0,0,0,0,5
403,"Joints and Connections",0,0,0,1,1,2,0,0,0,0,0,1,5
428,"Stock Material or Miscellaneous Articles",0,1,0,0,0,0,0,1,0,0,2,1,5
040,"Card, Picture, or Sign Exhibiting",0,0,0,1,1,0,1,0,0,0,0,1,4
108,"Horizontally Supported Planar Surfaces",1,0,1,0,1,1,0,0,0,0,0,0,4
128,"Surgery (includes Class 600)",1,0,0,0,0,0,0,0,0,1,1,1,4
