Class,Class Title,2000 ,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,Total
433,"Dentistry",2,2,1,0,5,0,2,1,0,1,1,0,15
073,"Measuring and Testing",1,0,0,1,2,0,3,0,0,1,0,0,8
210,"Liquid Purification or Separation",2,0,0,1,2,1,0,0,1,0,0,0,7
015,"Brushing, Scrubbing, and General Cleaning",2,1,0,0,2,0,0,0,0,0,0,1,6
029,"Metal Working",1,0,0,0,0,0,0,2,0,0,1,0,4
118,"Coating Apparatus",0,0,4,0,0,0,0,0,0,0,0,0,4
156,"Adhesive Bonding and Miscellaneous Chemical Manufacture",0,0,0,1,0,2,1,0,0,0,0,0,4
318,"Electricity:  Motive Power Systems",2,0,0,1,0,0,0,0,1,0,0,0,4
431,"Combustion",0,0,1,3,0,0,0,0,0,0,0,0,4
175,"Boring or Penetrating the Earth",0,0,0,0,1,0,0,2,0,0,0,0,3
206,"Special Receptacle or Package",0,0,1,0,1,0,0,0,0,0,1,0,3
004,"Baths, Closets, Sinks, and Spittoons",0,0,0,0,1,1,0,0,0,0,0,0,2
055,"Gas Separation",0,0,0,0,0,0,1,0,0,0,0,1,2
056,"Harvesters",1,0,0,0,0,0,0,0,1,0,0,0,2
092,"Expansible Chamber Devices",0,0,1,0,0,1,0,0,0,0,0,0,2
095,"Gas Separation:  Processes",1,0,1,0,0,0,0,0,0,0,0,0,2
137,"Fluid Handling",0,0,0,1,1,0,0,0,0,0,0,0,2
184,"Lubrication",0,0,0,1,0,1,0,0,0,0,0,0,2
208,"Mineral Oils: Processes and Products",0,0,0,0,0,0,0,0,0,1,1,0,2
236,"Automatic Temperature and Humidity Regulation",0,0,1,0,0,1,0,0,0,0,0,0,2
405,"Hydraulic and Earth Engineering",0,0,0,0,0,0,0,0,0,1,1,0,2
417,"Pumps",0,0,0,1,0,0,0,1,0,0,0,0,2
418,"Rotary Expansible Chamber Devices",0,0,2,0,0,0,0,0,0,0,0,0,2
043,"Fishing, Trapping, and Vermin Destroying",0,0,0,0,0,0,0,0,0,1,0,0,1
052,"Static Structures (e.g., Buildings)",0,0,1,0,0,0,0,0,0,0,0,0,1
062,"Refrigeration",0,0,0,0,0,0,0,0,1,0,0,0,1
072,"Metal Deforming",0,0,0,0,0,0,0,0,1,0,0,0,1
084,"Music",0,0,0,0,0,0,0,1,0,0,0,0,1
091,"Motors: Expansible Chamber Type",0,0,0,0,1,0,0,0,0,0,0,0,1
116,"Signals and Indicators",0,0,0,0,0,0,0,1,0,0,0,0,1
122,"Liquid Heaters and Vaporizers",0,0,0,0,1,0,0,0,0,0,0,0,1
134,"Cleaning and Liquid Contact with Solids",1,0,0,0,0,0,0,0,0,0,0,0,1
138,"Pipes and Tubular Conduits",1,0,0,0,0,0,0,0,0,0,0,0,1
144,"Woodworking",0,1,0,0,0,0,0,0,0,0,0,0,1
148,"Metal Treatment",0,0,0,0,0,1,0,0,0,0,0,0,1
182,"Fire Escape, Ladder, or Scaffold",0,0,0,0,0,0,0,0,0,0,1,0,1
193,"Conveyors, Chutes, Skids, Guides, and Ways",0,0,0,0,0,0,0,0,0,1,0,0,1
198,"Conveyors:  Power-Driven",0,0,0,0,0,0,1,0,0,0,0,0,1
211,"Supports:  Racks",0,0,1,0,0,0,0,0,0,0,0,0,1
220,"Receptacles",0,0,0,0,0,1,0,0,0,0,0,0,1
221,"Article Dispensing",0,1,0,0,0,0,0,0,0,0,0,0,1
222,"Dispensing (apparatus and process)",0,0,1,0,0,0,0,0,0,0,0,0,1
238,"Railways:  Surface Track",0,0,0,0,0,1,0,0,0,0,0,0,1
252,"Compositions",0,0,1,0,0,0,0,0,0,0,0,0,1
269,"Work Holders",0,0,0,0,0,0,1,0,0,0,0,0,1
280,"Land Vehicles",0,0,0,0,0,0,1,0,0,0,0,0,1
285,"Pipe Joints or Couplings",0,0,0,0,0,0,1,0,0,0,0,0,1
294,"Handling:  Hand and Hoist-Line Implements",1,0,0,0,0,0,0,0,0,0,0,0,1
296,"Land Vehicles:  Bodies and Tops",0,1,0,0,0,0,0,0,0,0,0,0,1
297,"Chairs and Seats",1,0,0,0,0,0,0,0,0,0,0,0,1
312,"Supports:  Cabinet Structure",0,0,0,0,0,0,1,0,0,0,0,0,1
384,"Bearings",1,0,0,0,0,0,0,0,0,0,0,0,1
408,"Cutting by Use of Rotating Axially Moving Tool",0,0,1,0,0,0,0,0,0,0,0,0,1
422,"Chemical Apparatus and Process Disinfecting, Deodorizing, Preserving, or Sterilizing",0,1,0,0,0,0,0,0,0,0,0,0,1
426,"Food or Edible Material:  Processes, Compositions, and Products",1,0,0,0,0,0,0,0,0,0,0,0,1
427,"Coating Processes",0,0,1,0,0,0,0,0,0,0,0,0,1
439,"Electrical Connectors",0,0,0,0,0,1,0,0,0,0,0,0,1
473,"Games Using Tangible Projectile",0,1,0,0,0,0,0,0,0,0,0,0,1
702,"DP: Measuring, Calibrating, or Testing (Data Processing)",0,0,0,0,0,0,1,0,0,0,0,0,1
