Class,Class Title,2000 ,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,Total
144,"Woodworking",1,0,3,0,0,0,0,0,0,0,0,0,4
475,"Planetary Gear Transmission Systems or Components",0,0,0,0,2,0,1,0,1,0,0,0,4
074,"Machine Element or Mechanism",0,0,0,0,0,2,0,0,0,1,0,0,3
379,"Telephonic Communications",0,0,0,0,0,0,1,0,1,1,0,0,3
033,"Geometrical Instruments",0,0,0,0,0,1,1,0,0,0,0,0,2
131,"Tobacco",0,1,0,1,0,0,0,0,0,0,0,0,2
137,"Fluid Handling",0,0,0,0,0,0,2,0,0,0,0,0,2
431,"Combustion",0,0,0,0,1,0,0,0,0,1,0,0,2
705,"DP: Financial, Business Practice, Management, or Cost/Price Determination (Data Processing)",0,0,0,0,0,0,0,0,0,0,0,2,2
002,"Apparel",0,0,1,0,0,0,0,0,0,0,0,0,1
004,"Baths, Closets, Sinks, and Spittoons",1,0,0,0,0,0,0,0,0,0,0,0,1
029,"Metal Working",0,0,0,0,0,0,0,0,0,0,0,1,1
043,"Fishing, Trapping, and Vermin Destroying",1,0,0,0,0,0,0,0,0,0,0,0,1
052,"Static Structures (e.g., Buildings)",0,0,0,0,0,0,0,1,0,0,0,0,1
060,"Power Plants",0,0,0,0,1,0,0,0,0,0,0,0,1
081,"Tools",0,1,0,0,0,0,0,0,0,0,0,0,1
100,"Presses",0,0,0,0,1,0,0,0,0,0,0,0,1
111,"Planting",0,0,0,1,0,0,0,0,0,0,0,0,1
119,"Animal Husbandry",0,1,0,0,0,0,0,0,0,0,0,0,1
124,"Mechanical Guns and Projectors",0,0,0,0,0,0,0,0,0,0,0,1,1
149,"Explosive and Thermic Compositions or Charges",0,1,0,0,0,0,0,0,0,0,0,0,1
188,"Brakes",1,0,0,0,0,0,0,0,0,0,0,0,1
192,"Clutches and Power-Stop Control",0,0,0,0,0,0,1,0,0,0,0,0,1
209,"Classifying, Separating, and Assorting Solids",0,0,0,0,0,0,0,0,0,0,1,0,1
223,"Apparel Apparatus",0,0,0,0,0,0,0,0,0,0,0,1,1
244,"Aeronautics and Astronautics",0,0,0,0,0,0,0,1,0,0,0,0,1
264,"Plastic and Nonmetallic Article Shaping or Treating: Processes",0,0,0,0,0,0,0,1,0,0,0,0,1
273,"Amusement Devices:  Games",1,0,0,0,0,0,0,0,0,0,0,0,1
296,"Land Vehicles:  Bodies and Tops",0,0,0,0,0,0,0,1,0,0,0,0,1
301,"Land Vehicles:  Wheels and Axles",0,0,0,0,0,1,0,0,0,0,0,0,1
340,"Communications:  Electrical",0,0,0,0,0,0,1,0,0,0,0,0,1
403,"Joints and Connections",0,1,0,0,0,0,0,0,0,0,0,0,1
414,"Material or Article Handling",1,0,0,0,0,0,0,0,0,0,0,0,1
425,"Plastic Article or Earthenware Shaping or Treating: Apparatus",0,0,0,0,0,0,0,1,0,0,0,0,1
427,"Coating Processes",0,0,0,0,1,0,0,0,0,0,0,0,1
464,"Rotary Shafts, Gudgeons, Housings, and Flexible Couplings for Rotary Shafts",1,0,0,0,0,0,0,0,0,0,0,0,1
602,"Surgery: Splint, Brace, or Bandage",0,0,0,0,0,1,0,0,0,0,0,0,1
800,"Multicellular Living Organisms and Unmodified Parts Thereof and Related Processes",0,1,0,0,0,0,0,0,0,0,0,0,1
