Class,Class Title,2000 ,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,Total
438,"Semiconductor Device Manufacturing: Process",88,138,128,114,104,103,127,101,139,182,212,148,1584
257,"Active Solid-State Devices (e.g., Transistors, Solid-State Diodes)",34,76,71,76,62,52,74,63,77,77,134,116,912
714,"Error Detection/Correction and Fault Detection/Recovery",13,15,17,18,14,13,19,27,25,22,28,31,242
365,"Static Information Storage and Retrieval",16,16,28,41,20,16,28,13,15,6,9,9,217
716,"Computer-Aided Design and Analysis of Circuits and Semiconductor Masks",4,7,12,12,7,4,19,14,18,17,29,40,183
430,"Radiation Imagery Chemistry: Process, Composition, or Product Thereof",16,17,18,14,16,10,17,8,14,13,23,16,182
709,"Multicomputer Data Transferring (Electrical Computers and Digital Processing Systems)",16,9,12,14,13,10,14,7,15,14,26,13,163
711,"Memory (Electrical Computers and Digital Processing Systems)",9,6,7,9,16,9,14,15,13,24,12,22,156
361,"Electricity:  Electrical Systems and Devices",12,6,12,4,8,6,11,1,18,16,18,23,135
710,"Input/Output (Electrical Computers and Digital Processing Systems)",6,8,10,3,5,3,4,6,14,28,21,23,131
707,"DP: Database and File Management or Data Structures (Data Processing)",9,11,4,10,5,2,10,4,14,11,16,19,115
370,"Multiplex Communications",2,3,3,2,5,6,9,4,18,17,29,16,114
424,"Drug, Bio-Affecting and Body Treating Compositions (includes Class 514)",13,10,12,6,10,5,9,11,8,6,13,6,109
324,"Electricity:  Measuring and Testing",13,6,10,11,6,8,12,9,12,7,10,3,107
713,"Support (Electrical Computers and Digital Processing Systems)",3,5,1,2,4,6,9,7,12,5,8,21,83
428,"Stock Material or Miscellaneous Articles",14,18,7,10,4,4,2,4,2,3,3,5,76
712,"Processing Architectures and Instruction Processing, e.g., Processors (Electrical Computers and Digital Processing Systems)",21,1,3,7,5,6,10,2,2,0,8,9,74
327,"Miscellaneous Active Electrical Nonlinear Devices, Circuits, and Systems",2,7,7,7,4,2,9,10,7,6,6,3,70
702,"DP: Measuring, Calibrating, or Testing (Data Processing)",0,2,4,4,3,4,6,4,10,6,8,12,63
029,"Metal Working",3,7,4,7,6,3,4,6,6,1,5,10,62
156,"Adhesive Bonding and Miscellaneous Chemical Manufacture",7,14,13,7,4,6,0,1,1,1,4,1,59
700,"DP: Generic Control Systems or Specific Applications (Data Processing)",2,0,4,2,2,1,6,9,5,10,6,8,55
703,"DP: Structural Design, Modeling, Simulation, and Emulation (Data Processing)",5,2,2,2,4,3,8,4,1,5,12,7,55
250,"Radiant Energy",4,8,7,10,5,5,4,4,1,2,2,1,53
532,"Organic Compounds (includes Classes 532-570)",2,5,8,4,3,5,4,5,2,6,4,5,53
718,"Virtual Machine Task or Process Management or Task Management/Control (Electrical Computers and Digital Processing Systems)",4,5,5,4,7,4,5,1,1,3,6,4,49
705,"DP: Financial, Business Practice, Management, or Cost/Price Determination (Data Processing)",3,1,0,1,1,1,2,6,6,3,9,12,45
326,"Electronic Digital Logic Circuitry",2,6,12,1,0,4,4,5,2,1,5,1,43
439,"Electrical Connectors",3,6,3,3,1,3,2,2,7,8,3,2,43
