Class,Class Title,2000 ,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,Total
029,"Metal Working",0,0,1,0,2,0,0,1,0,0,0,0,4
192,"Clutches and Power-Stop Control",0,0,0,0,1,1,1,0,1,0,0,0,4
312,"Supports:  Cabinet Structure",0,0,1,0,0,0,0,2,0,0,0,1,4
424,"Drug, Bio-Affecting and Body Treating Compositions (includes Class 514)",1,0,1,0,0,1,0,0,0,0,0,1,4
431,"Combustion",1,0,1,0,0,1,0,0,0,1,0,0,4
601,"Surgery: Kinesitherapy",0,1,0,1,0,1,0,0,0,0,0,0,3
005,"Beds",0,0,0,0,0,0,0,1,0,0,0,1,2
043,"Fishing, Trapping, and Vermin Destroying",0,0,1,0,0,1,0,0,0,0,0,0,2
071,"Chemistry: Fertilizers",0,0,0,0,0,0,1,0,0,1,0,0,2
073,"Measuring and Testing",0,0,0,1,0,0,0,0,0,0,0,1,2
082,"Turning (e.g., for metal working)",0,1,0,0,1,0,0,0,0,0,0,0,2
083,"Cutting",1,0,0,0,0,1,0,0,0,0,0,0,2
110,"Furnaces",0,0,0,0,0,1,1,0,0,0,0,0,2
134,"Cleaning and Liquid Contact with Solids",0,1,1,0,0,0,0,0,0,0,0,0,2
164,"Metal Founding",1,0,0,1,0,0,0,0,0,0,0,0,2
310,"Electrical Generator or Motor Structure",0,0,0,0,0,0,0,1,1,0,0,0,2
362,"Illumination",0,0,0,1,1,0,0,0,0,0,0,0,2
429,"Chemistry:  Electrical Current Producing Apparatus, Product, and Process",0,0,0,0,2,0,0,0,0,0,0,0,2
707,"DP: Database and File Management or Data Structures (Data Processing)",0,0,0,0,0,0,1,0,0,0,1,0,2
056,"Harvesters",0,0,1,0,0,0,0,0,0,0,0,0,1
074,"Machine Element or Mechanism",1,0,0,0,0,0,0,0,0,0,0,0,1
118,"Coating Apparatus",0,1,0,0,0,0,0,0,0,0,0,0,1
119,"Animal Husbandry",0,0,0,0,0,0,1,0,0,0,0,0,1
128,"Surgery (includes Class 600)",0,1,0,0,0,0,0,0,0,0,0,0,1
137,"Fluid Handling",0,0,0,0,1,0,0,0,0,0,0,0,1
156,"Adhesive Bonding and Miscellaneous Chemical Manufacture",1,0,0,0,0,0,0,0,0,0,0,0,1
162,"Paper Making and Fiber Liberation",0,0,0,0,0,0,0,0,0,0,0,1,1
172,"Earth Working",0,0,0,0,0,0,0,0,0,0,0,1,1
219,"Electric Heating",0,0,0,0,0,0,0,0,0,0,0,1,1
221,"Article Dispensing",0,1,0,0,0,0,0,0,0,0,0,0,1
228,"Metal Fusion Bonding",0,0,0,0,0,0,0,0,0,0,0,1,1
242,"Winding, Tensioning, or Guiding",0,0,0,0,0,1,0,0,0,0,0,0,1
248,"Supports (e.g., for holding articles, etc.)",1,0,0,0,0,0,0,0,0,0,0,0,1
251,"Valves and Valve Actuation",0,0,0,0,1,0,0,0,0,0,0,0,1
254,"Implements or Apparatus for Applying Pushing or Pulling Force",0,1,0,0,0,0,0,0,0,0,0,0,1
264,"Plastic and Nonmetallic Article Shaping or Treating: Processes",0,0,0,0,0,1,0,0,0,0,0,0,1
290,"Prime-Mover Dynamo Plants",0,0,0,0,0,0,0,0,1,0,0,0,1
307,"Electrical Transmission or Interconnection Systems",0,0,0,0,0,0,0,0,0,1,0,0,1
322,"Electricity:  Single Generator Systems",0,0,0,0,0,0,0,1,0,0,0,0,1
335,"Electricity:  Magnetically Operated Switches, Magnets, and Electromagnets",0,0,0,0,0,0,0,0,0,1,0,0,1
356,"Optics:  Measuring and Testing",0,0,0,0,0,0,0,0,0,0,0,1,1
361,"Electricity:  Electrical Systems and Devices",0,0,0,0,0,0,0,0,1,0,0,0,1
408,"Cutting by Use of Rotating Axially Moving Tool",0,0,0,0,0,0,1,0,0,0,0,0,1
441,"Buoys, Rafts, and Aquatic Devices",1,0,0,0,0,0,0,0,0,0,0,0,1
446,"Amusement Devices:  Toys",0,0,0,0,0,0,0,0,0,0,0,1,1
473,"Games Using Tangible Projectile",0,0,0,0,0,0,1,0,0,0,0,0,1
700,"DP: Generic Control Systems or Specific Applications (Data Processing)",0,0,0,1,0,0,0,0,0,0,0,0,1
717,"DP: Software Development, Installation, and Management (Data Processing)",0,0,0,1,0,0,0,0,0,0,0,0,1
