Class,Class Title,2000 ,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,Total
128,"Surgery (includes Class 600)",17,13,11,17,16,5,10,17,3,4,19,19,151
360,"Dynamic Magnetic Information Storage or Retrieval",9,22,36,6,9,13,11,6,8,13,13,3,149
606,"Surgery (instruments)",12,14,11,28,11,9,4,4,6,6,8,13,126
296,"Land Vehicles:  Bodies and Tops",5,12,8,9,8,7,15,17,6,2,3,0,92
340,"Communications:  Electrical",6,8,7,3,6,7,13,2,9,7,11,11,90
424,"Drug, Bio-Affecting and Body Treating Compositions (includes Class 514)",11,5,6,6,7,3,3,3,7,6,14,8,79
604,"Surgery (Medicators and Receptors)",2,5,11,13,8,5,3,4,4,4,9,6,74
362,"Illumination",8,4,3,4,8,6,10,6,10,3,5,6,73
435,"Chemistry: Molecular Biology and Microbiology",3,5,14,7,6,5,3,4,4,3,8,3,65
439,"Electrical Connectors",6,1,7,5,4,2,8,6,5,6,9,6,65
052,"Static Structures (e.g., Buildings)",10,7,3,6,5,5,6,6,1,4,8,3,64
135,"Tent, Canopy, Umbrella, or Cane",4,3,8,3,4,3,3,6,2,6,9,6,57
623,"Prosthesis (i.e., Artificial Body Members), Parts Thereof, or Aids and Accessories Therefor",10,7,6,10,4,2,6,0,2,2,2,5,56
239,"Fluid Sprinkling, Spraying, and Diffusing",8,5,3,5,2,7,4,4,6,3,3,3,53
433,"Dentistry",7,10,9,4,3,1,2,3,4,3,5,2,53
280,"Land Vehicles",0,5,7,4,4,1,4,4,3,8,5,7,52
029,"Metal Working",5,5,6,2,2,2,7,3,4,3,5,5,49
210,"Liquid Purification or Separation",5,5,6,3,4,3,8,3,5,2,3,1,48
248,"Supports (e.g., for holding articles, etc.)",2,3,4,8,5,5,5,2,3,2,3,6,48
137,"Fluid Handling",5,6,1,5,5,7,5,4,2,2,2,3,47
473,"Games Using Tangible Projectile",3,3,4,6,3,6,4,5,2,5,1,4,46
073,"Measuring and Testing",3,2,3,5,2,6,4,3,5,4,4,2,43
206,"Special Receptacle or Package",7,5,4,2,2,4,2,3,5,4,3,2,43
343,"Communications:  Radio Wave Antennas",4,8,4,1,4,4,3,6,2,3,0,4,43
264,"Plastic and Nonmetallic Article Shaping or Treating: Processes",2,6,3,1,1,1,1,2,2,3,9,9,40
428,"Stock Material or Miscellaneous Articles",6,5,3,6,7,1,0,2,0,3,3,4,40
004,"Baths, Closets, Sinks, and Spittoons",4,2,1,5,1,5,5,4,1,3,2,6,39
123,"Internal-Combustion Engines",4,4,3,4,3,2,4,6,1,2,3,3,39
250,"Radiant Energy",1,1,4,1,2,1,8,3,4,4,7,1,37
174,"Electricity:  Conductors and Insulators",2,2,5,1,5,0,7,0,5,2,5,1,35
