Class,Class Title,2000 ,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,Total
264,"Plastic and Nonmetallic Article Shaping or Treating: Processes",0,1,1,2,0,0,0,1,0,0,0,0,5
073,"Measuring and Testing",1,1,1,1,0,0,0,0,1,0,1,0,4
029,"Metal Working",1,1,1,0,1,0,0,0,0,0,0,0,3
072,"Metal Deforming",0,2,0,0,0,0,0,0,0,1,0,0,2
261,"Gas and Liquid Contact Apparatus",0,0,0,1,1,0,0,0,0,0,0,0,2
362,"Illumination",0,0,0,0,0,0,0,0,0,0,1,1,2
405,"Hydraulic and Earth Engineering",0,0,0,0,0,1,1,0,0,0,0,0,2
425,"Plastic Article or Earthenware Shaping or Treating: Apparatus",0,2,0,0,0,0,0,0,0,0,0,0,2
040,"Card, Picture, or Sign Exhibiting",0,0,0,0,0,0,0,1,0,0,0,1,2
081,"Tools",1,1,0,0,0,0,0,0,0,0,1,0,2
280,"Land Vehicles",0,0,0,0,0,1,1,0,0,0,0,0,2
324,"Electricity:  Measuring and Testing",0,1,1,1,0,0,0,0,0,0,0,0,2
473,"Games Using Tangible Projectile",0,0,1,0,1,1,0,0,0,0,0,0,2
700,"DP: Generic Control Systems or Specific Applications (Data Processing)",0,0,0,0,0,0,0,1,1,0,0,0,2
037,"Excavating",1,0,0,0,0,0,0,0,0,0,0,0,1
082,"Turning (e.g., for metal working)",0,0,1,0,0,0,0,0,0,0,0,0,1
083,"Cutting",0,0,0,0,0,0,1,0,0,0,0,0,1
174,"Electricity:  Conductors and Insulators",0,1,0,0,0,0,0,0,0,0,0,0,1
198,"Conveyors:  Power-Driven",0,1,0,0,0,0,0,0,0,0,0,0,1
206,"Special Receptacle or Package",0,0,0,0,0,0,0,1,0,0,0,0,1
271,"Sheet Feeding or Delivering",0,0,0,1,0,0,0,0,0,0,0,0,1
294,"Handling:  Hand and Hoist-Line Implements",0,0,0,0,0,0,0,0,0,0,0,1,1
312,"Supports:  Cabinet Structure",0,0,0,1,0,1,0,0,0,0,0,0,1
404,"Road Structure, Process, or Apparatus",0,0,0,0,0,0,0,0,0,0,1,1,1
428,"Stock Material or Miscellaneous Articles",0,0,0,0,0,0,0,0,0,0,0,1,1
439,"Electrical Connectors",0,0,1,0,0,0,0,0,0,0,0,0,1
016,"Miscellaneous Hardware",0,0,0,0,0,0,0,0,0,0,0,1,1
062,"Refrigeration",0,0,0,0,0,0,0,0,1,0,0,0,1
068,"Textiles:  Fluid Treating Apparatus",0,0,0,1,0,0,0,0,0,0,0,0,1
126,"Stoves and Furnaces",0,1,0,0,0,0,0,0,0,0,0,0,1
134,"Cleaning and Liquid Contact with Solids",0,0,0,0,0,0,0,1,0,0,0,0,1
180,"Motor Vehicles",0,0,0,0,0,0,0,0,0,0,1,0,1
200,"Electricity:  Circuit Makers and Breakers",0,1,0,0,0,0,0,0,0,0,0,0,1
220,"Receptacles",0,0,0,0,0,0,0,1,0,0,0,0,1
254,"Implements or Apparatus for Applying Pushing or Pulling Force",0,0,0,1,0,0,0,0,0,0,0,0,1
299,"Mining or In Situ Disintegration of Hard Material",0,0,0,0,0,0,0,0,0,1,0,0,1
340,"Communications:  Electrical",0,0,1,0,0,0,0,0,0,0,0,0,1
363,"Electric Power Conversion Systems",0,1,0,0,0,0,0,0,0,0,0,0,1
411,"Expanded, Threaded, Driven, Headed, Tool-Deformed, or Locked-Threaded Fastener",0,0,0,1,0,0,0,0,0,0,0,0,1
417,"Pumps",0,1,0,0,0,0,0,0,0,0,0,0,1
418,"Rotary Expansible Chamber Devices",0,0,0,0,0,0,0,0,1,0,0,0,1
432,"Heating",0,0,1,0,0,0,0,0,0,0,0,0,1
532,"Organic Compounds (includes Classes 532-570)",1,0,0,0,0,0,0,0,0,0,0,0,1
