Class,Class Title,2000 ,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,Total
065,"Glass Manufacturing",17,17,13,11,9,5,3,6,1,2,5,4,93
222,"Dispensing (apparatus and process)",8,22,12,4,5,2,3,1,2,5,2,2,68
215,"Bottles and Jars",6,2,3,5,2,4,4,5,6,4,9,7,57
264,"Plastic and Nonmetallic Article Shaping or Treating: Processes",9,5,8,1,5,2,3,3,3,5,6,7,57
313,"Electric Lamp and Discharge Devices",2,3,3,1,2,1,3,4,3,5,9,14,50
428,"Stock Material or Miscellaneous Articles",7,7,2,8,5,3,2,3,2,1,3,4,47
800,"Multicellular Living Organisms and Unmodified Parts Thereof and Related Processes",5,0,1,2,4,2,3,4,3,4,4,4,36
425,"Plastic Article or Earthenware Shaping or Treating: Apparatus",4,4,3,5,0,0,4,4,6,1,2,2,35
464,"Rotary Shafts, Gudgeons, Housings, and Flexible Couplings for Rotary Shafts",6,3,7,2,1,3,7,1,1,3,0,0,34
210,"Liquid Purification or Separation",7,3,5,1,4,3,1,0,0,3,3,3,33
156,"Adhesive Bonding and Miscellaneous Chemical Manufacture",4,7,2,2,3,3,1,1,2,1,3,2,31
427,"Coating Processes",1,3,3,6,4,2,1,2,1,1,5,2,31
424,"Drug, Bio-Affecting and Body Treating Compositions (includes Class 514)",5,4,2,2,4,0,2,0,4,1,2,2,28
239,"Fluid Sprinkling, Spraying, and Diffusing",0,1,2,1,2,2,2,1,1,3,7,4,26
520,"Synthetic Resins or Natural Rubbers (includes Classes 520-528)",4,4,4,5,3,0,0,1,2,3,0,0,26
029,"Metal Working",3,2,3,2,2,3,4,2,1,1,0,2,25
052,"Static Structures (e.g., Buildings)",3,3,2,0,2,3,1,0,1,4,4,2,25
083,"Cutting",2,2,1,2,3,0,3,2,3,3,3,0,24
285,"Pipe Joints or Couplings",1,0,1,3,2,1,1,1,2,6,4,1,23
073,"Measuring and Testing",1,0,0,6,1,2,2,3,1,1,1,3,21
345,"Computer Graphics Processing and Selective Visual Display Systems",3,0,1,0,0,0,2,1,1,3,3,7,21
219,"Electric Heating",3,2,0,3,1,2,5,2,0,0,1,1,20
403,"Joints and Connections",10,4,2,1,1,0,0,0,0,0,2,0,19
206,"Special Receptacle or Package",1,2,3,1,1,0,1,2,3,3,1,0,18
198,"Conveyors:  Power-Driven",4,1,2,1,3,4,0,1,1,0,0,0,17
250,"Radiant Energy",0,1,0,0,2,0,0,1,3,2,4,4,17
532,"Organic Compounds (includes Classes 532-570)",1,1,3,2,2,1,0,1,0,2,1,3,17
220,"Receptacles",1,0,0,1,0,2,1,0,3,3,1,4,16
296,"Land Vehicles:  Bodies and Tops",1,3,0,0,1,2,0,2,2,1,3,1,16
356,"Optics:  Measuring and Testing",2,1,0,0,2,1,2,2,3,1,1,1,16
604,"Surgery (Medicators and Receptors)",3,1,2,2,3,2,1,0,1,0,0,0,15
