Class,Class Title,2000 ,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,Total
198,"Conveyors:  Power-Driven",0,0,0,0,0,0,0,0,0,0,4,4,8
124,"Mechanical Guns and Projectors",0,0,0,1,1,0,0,3,0,2,0,0,7
361,"Electricity:  Electrical Systems and Devices",0,1,0,0,0,0,0,1,1,1,1,2,7
424,"Drug, Bio-Affecting and Body Treating Compositions (includes Class 514)",0,0,0,0,1,0,1,2,0,0,1,0,5
427,"Coating Processes",0,1,0,0,0,0,0,0,0,0,1,2,4
530,"Chemistry:  Natural Resins or Derivatives; Peptides or Proteins; Lignins or Reaction Products Thereof",0,0,0,0,0,0,0,1,0,1,0,2,4
074,"Machine Element or Mechanism",0,0,0,1,0,1,0,0,1,0,0,0,3
123,"Internal-Combustion Engines",0,0,1,0,0,0,0,1,0,0,1,0,3
224,"Package and Article Carriers",0,0,0,1,0,0,0,0,0,0,1,1,3
033,"Geometrical Instruments",0,0,0,0,0,0,0,0,0,0,1,1,2
280,"Land Vehicles",0,1,0,1,0,0,0,0,0,0,0,0,2
428,"Stock Material or Miscellaneous Articles",0,0,0,0,0,0,0,0,1,0,0,1,2
709,"Multicomputer Data Transferring (Electrical Computers and Digital Processing Systems)",0,0,0,0,0,0,0,0,1,0,0,1,2
029,"Metal Working",0,0,0,0,0,0,1,0,0,0,0,0,1
052,"Static Structures (e.g., Buildings)",1,0,0,0,0,0,0,0,0,0,0,0,1
053,"Package Making",1,0,0,0,0,0,0,0,0,0,0,0,1
055,"Gas Separation",0,0,0,0,1,0,0,0,0,0,0,0,1
099,"Foods and Beverages: Apparatus",0,0,0,0,1,0,0,0,0,0,0,0,1
114,"Ships",0,0,0,0,0,0,1,0,0,0,0,0,1
119,"Animal Husbandry",0,0,0,0,1,0,0,0,0,0,0,0,1
128,"Surgery (includes Class 600)",0,0,0,0,0,0,0,0,0,0,0,1,1
132,"Toilet",0,0,0,0,0,0,0,0,0,0,1,0,1
135,"Tent, Canopy, Umbrella, or Cane",0,0,0,0,0,0,0,0,0,1,0,0,1
156,"Adhesive Bonding and Miscellaneous Chemical Manufacture",0,0,0,0,0,0,1,0,0,0,0,0,1
172,"Earth Working",0,0,0,0,0,0,0,1,0,0,0,0,1
180,"Motor Vehicles",0,0,0,0,0,0,0,0,1,0,0,0,1
182,"Fire Escape, Ladder, or Scaffold",0,0,0,0,0,0,0,0,0,1,0,0,1
193,"Conveyors, Chutes, Skids, Guides, and Ways",0,0,0,0,0,0,0,0,0,0,1,0,1
200,"Electricity:  Circuit Makers and Breakers",0,0,0,0,0,0,0,0,0,0,0,1,1
211,"Supports:  Racks",1,0,0,0,0,0,0,0,0,0,0,0,1
228,"Metal Fusion Bonding",0,0,0,0,0,1,0,0,0,0,0,0,1
283,"Printed Matter",1,0,0,0,0,0,0,0,0,0,0,0,1
292,"Closure Fasteners",0,0,0,0,0,0,0,1,0,0,0,0,1
294,"Handling:  Hand and Hoist-Line Implements",0,0,0,0,0,0,1,0,0,0,0,0,1
312,"Supports:  Cabinet Structure",0,0,0,0,0,1,0,0,0,0,0,0,1
324,"Electricity:  Measuring and Testing",0,0,0,0,0,0,0,0,0,1,0,0,1
340,"Communications:  Electrical",1,0,0,0,0,0,0,0,0,0,0,0,1
348,"Television",0,0,1,0,0,0,0,0,0,0,0,0,1
363,"Electric Power Conversion Systems",0,0,0,0,0,1,0,0,0,0,0,0,1
382,"Image Analysis",0,0,0,0,0,0,0,0,1,0,0,0,1
408,"Cutting by Use of Rotating Axially Moving Tool",0,0,1,0,0,0,0,0,0,0,0,0,1
414,"Material or Article Handling",0,0,0,0,0,0,0,0,0,0,0,1,1
432,"Heating",1,0,0,0,0,0,0,0,0,0,0,0,1
435,"Chemistry: Molecular Biology and Microbiology",0,0,0,0,0,0,0,1,0,0,0,0,1
439,"Electrical Connectors",0,0,0,0,0,0,0,0,0,1,0,0,1
446,"Amusement Devices:  Toys",0,0,0,0,0,0,0,1,0,0,0,0,1
451,"Abrading",0,0,0,0,1,0,0,0,0,0,0,0,1
473,"Games Using Tangible Projectile",0,1,0,0,0,0,0,0,0,0,0,0,1
482,"Exercise Devices",0,0,0,0,0,0,0,0,1,0,0,0,1
520,"Synthetic Resins or Natural Rubbers (includes Classes 520-528)",0,1,0,0,0,0,0,0,0,0,0,0,1
607,"Surgery: Light, Thermal, and Electrical Application",1,0,0,0,0,0,0,0,0,0,0,0,1
705,"DP: Financial, Business Practice, Management, or Cost/Price Determination (Data Processing)",0,0,0,0,0,0,0,0,0,0,0,1,1
