Class,Class Title,2000 ,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,Total
365,"Static Information Storage and Retrieval",24,20,15,25,14,6,15,11,11,11,16,10,178
438,"Semiconductor Device Manufacturing: Process",23,35,21,21,14,12,8,14,10,3,8,2,171
257,"Active Solid-State Devices (e.g., Transistors, Solid-State Diodes)",11,20,20,23,12,15,13,9,10,12,5,6,156
327,"Miscellaneous Active Electrical Nonlinear Devices, Circuits, and Systems",5,10,11,13,12,7,9,10,5,10,12,7,111
370,"Multiplex Communications",8,9,6,10,11,5,11,5,10,9,10,14,108
711,"Memory (Electrical Computers and Digital Processing Systems)",2,11,10,10,7,9,12,7,10,9,10,7,104
710,"Input/Output (Electrical Computers and Digital Processing Systems)",9,3,3,11,13,10,11,4,4,3,12,9,92
709,"Multicomputer Data Transferring (Electrical Computers and Digital Processing Systems)",2,6,13,14,5,6,3,12,7,3,7,13,91
714,"Error Detection/Correction and Fault Detection/Recovery",8,6,6,13,8,5,9,3,7,8,5,5,83
702,"DP: Measuring, Calibrating, or Testing (Data Processing)",2,5,5,7,17,14,7,6,8,2,2,3,78
324,"Electricity:  Measuring and Testing",4,4,10,2,9,10,13,7,6,4,3,4,76
379,"Telephonic Communications",7,3,14,7,4,3,6,5,3,1,2,6,61
200,"Electricity:  Circuit Makers and Breakers",1,0,0,0,29,14,7,0,0,0,0,0,51
713,"Support (Electrical Computers and Digital Processing Systems)",5,2,1,3,3,5,4,5,5,5,8,1,47
707,"DP: Database and File Management or Data Structures (Data Processing)",7,2,1,5,4,1,4,1,1,6,6,4,42
137,"Fluid Handling",5,6,2,2,4,4,3,1,1,4,4,3,39
455,"Telecommunications",1,4,3,5,2,8,8,3,1,0,1,1,37
375,"Pulse or Digital Communications",6,4,2,2,3,0,2,2,7,5,1,2,36
345,"Computer Graphics Processing and Selective Visual Display Systems",8,7,3,1,2,1,1,3,4,0,1,2,33
361,"Electricity:  Electrical Systems and Devices",4,1,0,4,7,3,1,4,5,1,2,1,33
340,"Communications:  Electrical",4,4,2,1,3,1,4,1,1,4,1,5,31
439,"Electrical Connectors",4,2,2,5,7,2,2,1,3,1,1,0,30
715,"DP: Presentation Processing of Document, Operator Interface Processing, and Screen Saver Display Processing (Data Processing)",5,4,3,7,3,3,2,1,0,2,0,0,30
330,"Amplifiers",2,1,2,5,0,2,5,5,2,5,0,0,29
326,"Electronic Digital Logic Circuitry",4,2,3,4,1,0,2,4,3,1,3,1,28
369,"Dynamic Information Storage or Retrieval",8,8,4,1,1,1,0,2,0,2,0,0,27
717,"DP: Software Development, Installation, and Management (Data Processing)",2,3,4,4,3,1,5,2,0,0,1,1,26
341,"Coded Data Generation or Conversion",1,4,2,0,3,3,1,2,4,1,2,1,24
073,"Measuring and Testing",2,2,3,4,0,3,2,5,0,0,1,1,23
250,"Radiant Energy",2,4,0,1,2,2,3,2,1,4,0,1,22
310,"Electrical Generator or Motor Structure",0,0,0,2,1,17,2,0,0,0,0,0,22
726,"Information Security",4,1,0,2,0,2,2,0,1,2,2,5,21
029,"Metal Working",2,2,1,1,4,3,2,3,1,0,1,0,20
427,"Coating Processes",4,3,2,2,2,0,0,1,1,1,3,1,20
482,"Exercise Devices",0,4,3,1,2,0,0,4,0,3,2,1,20
123,"Internal-Combustion Engines",1,2,2,2,0,0,1,2,2,1,3,2,18
280,"Land Vehicles",0,0,4,3,1,4,0,1,0,3,0,1,17
705,"DP: Financial, Business Practice, Management, or Cost/Price Determination (Data Processing)",1,0,0,1,1,0,1,4,0,1,3,5,17
716,"Computer-Aided Design and Analysis of Circuits and Semiconductor Masks",0,1,4,2,0,8,1,0,0,0,0,1,17
385,"Optical Waveguides",1,2,2,0,4,6,1,0,0,0,0,0,16
206,"Special Receptacle or Package",0,0,0,1,0,0,2,2,4,1,3,2,15
331,"Oscillators",2,2,1,1,1,1,1,1,1,1,1,2,15
239,"Fluid Sprinkling, Spraying, and Diffusing",3,2,3,0,0,0,1,0,0,2,3,0,14
244,"Aeronautics and Astronautics",0,0,0,0,1,1,0,1,4,2,2,3,14
292,"Closure Fasteners",1,0,0,4,1,1,3,2,1,0,1,0,14
320,"Electricity:  Battery or Capacitor Charging or Discharging",0,0,0,1,0,0,0,0,3,2,3,5,14
323,"Electricity:  Power Supply or Regulation Systems",2,0,1,1,2,1,1,1,3,2,0,0,14
706,"DP: Artificial Intelligence (Data Processing)",0,0,0,2,1,1,2,2,3,0,1,2,14
004,"Baths, Closets, Sinks, and Spittoons",0,2,1,3,3,0,1,0,1,1,0,1,13
052,"Static Structures (e.g., Buildings)",1,1,4,0,1,1,2,1,0,0,1,1,13
070,"Locks",1,1,0,5,0,1,2,1,0,0,0,2,13
360,"Dynamic Magnetic Information Storage or Retrieval",2,2,2,2,2,0,0,0,0,3,0,0,13
424,"Drug, Bio-Affecting and Body Treating Compositions (includes Class 514)",0,1,1,3,0,1,0,0,3,1,2,1,13
719,"Interprogram Communication or Interprocess Communication (Ipc) (Electrical Computers and Digital Processing Systems)",2,3,1,1,0,1,2,1,0,0,1,1,13
118,"Coating Apparatus",4,3,2,1,1,0,0,0,1,0,0,0,12
359,"Optical: Systems and Elements",2,0,0,1,2,2,1,1,2,0,0,1,12
362,"Illumination",2,1,2,1,1,1,0,1,0,2,1,0,12
703,"DP: Structural Design, Modeling, Simulation, and Emulation (Data Processing)",0,1,4,0,1,3,1,1,1,0,0,0,12
382,"Image Analysis",0,1,0,1,0,1,1,1,1,3,2,0,11
701,"DP: Vehicles, Navigation, and Relative Location (Data Processing)",1,0,3,3,1,0,0,0,0,0,2,1,11
210,"Liquid Purification or Separation",1,0,1,3,1,0,2,1,0,1,0,0,10
252,"Compositions",1,1,1,1,0,0,0,0,0,1,1,4,10
297,"Chairs and Seats",2,1,1,0,1,0,0,1,1,1,0,2,10
343,"Communications:  Radio Wave Antennas",1,3,1,0,0,0,1,0,0,0,3,1,10
704,"DP: Speech Signal Processing, Linguistics, Language Translation, and Audio Compression/Decompression (Data Processing)",0,0,0,1,1,1,2,0,0,0,2,3,10
156,"Adhesive Bonding and Miscellaneous Chemical Manufacture",4,2,1,0,1,1,0,0,0,0,0,0,9
248,"Supports (e.g., for holding articles, etc.)",0,0,0,1,0,0,1,2,0,1,1,3,9
315,"Electric Lamp and Discharge Devices:  Systems",1,0,1,2,1,1,1,1,1,0,0,0,9
712,"Processing Architectures and Instruction Processing, e.g., Processors (Electrical Computers and Digital Processing Systems)",1,2,2,0,0,1,0,2,0,1,0,0,9
718,"Virtual Machine Task or Process Management or Task Management/Control (Electrical Computers and Digital Processing Systems)",0,1,0,1,2,0,1,0,0,1,0,3,9
606,"Surgery (instruments)",0,0,0,1,2,0,0,1,0,1,1,2,8
128,"Surgery (includes Class 600)",1,3,1,1,1,0,0,0,0,0,0,0,7
216,"Etching a Substrate:  Processes",1,0,2,0,1,1,2,0,0,0,0,0,7
219,"Electric Heating",0,1,0,3,1,0,0,0,0,1,1,0,7
435,"Chemistry: Molecular Biology and Microbiology",0,0,1,0,0,0,0,0,1,0,3,2,7
451,"Abrading",0,1,2,0,2,0,1,0,0,0,1,0,7
604,"Surgery (Medicators and Receptors)",0,0,0,0,0,1,0,0,0,2,2,2,7
607,"Surgery: Light, Thermal, and Electrical Application",1,2,0,1,1,0,0,1,0,1,0,0,7
002,"Apparel",3,0,0,0,0,0,2,1,0,0,0,0,6
062,"Refrigeration",0,0,0,3,0,0,1,0,1,0,1,0,6
124,"Mechanical Guns and Projectors",1,1,2,0,0,0,2,0,0,0,0,0,6
224,"Package and Article Carriers",0,1,0,0,0,4,0,0,0,0,1,0,6
235,"Registers (e.g., cash registers, calculators, devices for counting movements of devices, etc.)",0,0,1,2,1,0,0,0,1,1,0,0,6
251,"Valves and Valve Actuation",0,0,1,0,3,0,1,0,1,0,0,0,6
285,"Pipe Joints or Couplings",0,0,1,2,0,1,1,1,0,0,0,0,6
296,"Land Vehicles:  Bodies and Tops",1,1,1,0,0,0,0,1,1,0,0,1,6
333,"Wave Transmission Lines and Networks",0,1,0,0,0,3,0,0,0,1,1,0,6
342,"Communications:  Directive Radio Wave Systems and Devices (e.g., Radar, Radio Navigation)",1,1,1,0,2,1,0,0,0,0,0,0,6
356,"Optics:  Measuring and Testing",2,1,1,0,0,0,0,0,0,1,0,1,6
377,"Electrical Pulse Counters, Pulse Dividers, or Shift Registers:  Circuits and Systems",0,0,1,1,1,0,2,0,0,0,0,1,6
381,"Electrical Audio Signal Processing Systems and Devices",0,0,0,0,0,0,1,0,0,1,0,4,6
033,"Geometrical Instruments",0,0,0,2,1,0,0,0,0,1,1,0,5
084,"Music",0,0,2,0,0,0,0,1,0,0,2,0,5
089,"Ordnance",0,1,1,0,0,0,1,0,0,0,1,1,5
125,"Stone Working",3,2,0,0,0,0,0,0,0,0,0,0,5
134,"Cleaning and Liquid Contact with Solids",0,1,1,0,0,1,1,0,0,1,0,0,5
211,"Supports:  Racks",0,0,1,0,0,1,1,0,1,0,1,0,5
273,"Amusement Devices:  Games",2,1,0,0,2,0,0,0,0,0,0,0,5
307,"Electrical Transmission or Interconnection Systems",0,0,0,0,2,1,0,1,0,1,0,0,5
335,"Electricity:  Magnetically Operated Switches, Magnets, and Electromagnets",0,0,0,2,2,1,0,0,0,0,0,0,5
348,"Television",2,0,1,0,0,0,0,0,0,0,2,0,5
358,"Facsimile and Static Presentation Processing",2,1,0,0,1,0,0,0,0,0,1,0,5
372,"Coherent Light Generators",0,0,0,2,0,2,0,1,0,0,0,0,5
473,"Games Using Tangible Projectile",0,0,0,1,1,1,0,0,1,0,0,1,5
030,"Cutlery",1,0,0,1,0,2,0,0,0,0,0,0,4
119,"Animal Husbandry",0,0,0,0,0,2,0,0,1,0,0,1,4
215,"Bottles and Jars",0,0,0,0,0,3,1,0,0,0,0,0,4
228,"Metal Fusion Bonding",1,2,0,0,0,1,0,0,0,0,0,0,4
410,"Freight Accommodation On Freight Carrier",0,1,0,1,0,1,0,1,0,0,0,0,4
436,"Chemistry: Analytical and Immunological Testing",1,0,0,0,0,0,0,0,2,0,1,0,4
720,"Dynamic Optical Information Storage or Retrieval",1,0,1,1,0,0,0,0,1,0,0,0,4
005,"Beds",0,0,0,0,0,1,0,0,0,0,1,1,3
015,"Brushing, Scrubbing, and General Cleaning",0,0,1,0,1,1,0,0,0,0,0,0,3
040,"Card, Picture, or Sign Exhibiting",1,0,0,0,0,0,0,0,0,0,2,0,3
126,"Stoves and Furnaces",0,0,0,1,1,0,0,0,0,0,0,1,3
174,"Electricity:  Conductors and Insulators",1,0,1,1,0,0,0,0,0,0,0,0,3
220,"Receptacles",1,0,0,0,0,0,0,0,0,0,0,2,3
222,"Dispensing (apparatus and process)",2,0,0,0,0,0,0,0,0,0,1,0,3
368,"Horology: Time Measuring Systems or Devices",0,0,1,0,1,0,0,0,1,0,0,0,3
