Class,Class Title,2000 ,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,Total
463,"Amusement Devices: Games",33,29,29,33,42,43,38,40,39,27,62,71,486
273,"Amusement Devices:  Games",19,21,28,37,16,28,27,20,28,20,20,10,274
362,"Illumination",2,3,0,6,11,8,6,4,1,2,3,4,50
705,"DP: Financial, Business Practice, Management, or Cost/Price Determination (Data Processing)",1,1,0,0,0,1,4,5,6,5,12,9,44
340,"Communications:  Electrical",4,4,4,1,0,4,4,5,6,2,4,2,40
219,"Electric Heating",3,1,3,7,9,1,1,5,2,0,3,1,36
052,"Static Structures (e.g., Buildings)",1,0,2,3,5,7,2,5,2,2,3,0,32
429,"Chemistry:  Electrical Current Producing Apparatus, Product, and Process",9,2,5,3,1,2,1,0,2,2,2,1,30
128,"Surgery (includes Class 600)",2,1,2,2,2,2,1,1,2,3,3,3,24
235,"Registers (e.g., cash registers, calculators, devices for counting movements of devices, etc.)",2,0,1,1,2,3,2,2,4,0,2,5,24
482,"Exercise Devices",1,0,3,4,0,1,1,0,1,1,1,11,24
280,"Land Vehicles",1,1,1,2,3,1,3,4,1,2,3,1,23
174,"Electricity:  Conductors and Insulators",0,1,1,0,1,0,0,5,7,3,2,2,22
062,"Refrigeration",0,3,3,1,5,2,1,1,1,1,1,2,21
210,"Liquid Purification or Separation",3,1,1,4,2,1,1,1,3,1,1,1,20
424,"Drug, Bio-Affecting and Body Treating Compositions (includes Class 514)",2,2,3,0,2,0,1,0,4,2,3,1,20
604,"Surgery (Medicators and Receptors)",1,1,2,2,1,1,3,1,1,3,3,0,19
606,"Surgery (instruments)",3,2,0,1,0,1,1,3,1,3,2,2,19
004,"Baths, Closets, Sinks, and Spittoons",5,3,2,3,1,3,1,0,0,0,0,0,18
244,"Aeronautics and Astronautics",0,1,1,1,0,3,1,4,2,2,2,1,18
473,"Games Using Tangible Projectile",2,2,1,0,3,1,3,2,0,0,1,2,17
015,"Brushing, Scrubbing, and General Cleaning",3,0,1,2,2,1,1,1,1,0,2,2,16
433,"Dentistry",1,3,2,1,0,0,2,1,2,0,4,0,16
029,"Metal Working",2,1,1,4,2,1,1,1,0,0,2,0,15
005,"Beds",0,2,2,0,1,0,0,3,4,1,0,1,14
206,"Special Receptacle or Package",1,1,0,1,1,1,1,0,3,0,1,4,14
382,"Image Analysis",0,1,0,0,1,1,0,2,1,3,3,2,14
194,"Check-Actuated Control Mechanisms",3,2,1,0,3,2,0,2,0,0,0,0,13
