Class,Class Title,2000 ,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,Total
294,"Handling:  Hand and Hoist-Line Implements",0,0,0,0,0,0,0,1,1,0,0,0,2
439,"Electrical Connectors",1,0,0,0,0,0,0,0,1,0,0,0,2
029,"Metal Working",0,0,0,0,0,0,0,0,0,0,0,1,1
033,"Geometrical Instruments",0,0,1,0,0,0,0,0,0,0,0,0,1
052,"Static Structures (e.g., Buildings)",0,0,0,0,0,0,0,0,0,0,1,0,1
128,"Surgery (includes Class 600)",0,0,0,0,0,0,0,0,1,0,0,0,1
137,"Fluid Handling",0,0,0,0,0,0,0,0,0,0,0,1,1
141,"Fluent Material Handling, with Receiver or Receiver Coacting Means",1,0,0,0,0,0,0,0,0,0,0,0,1
166,"Wells (shafts or deep borings in the earth, e.g., for oil and gas)",0,0,0,0,1,0,0,0,0,0,0,0,1
211,"Supports:  Racks",0,0,0,0,0,0,0,1,0,0,0,0,1
340,"Communications:  Electrical",0,0,0,0,0,0,1,0,0,0,0,0,1
410,"Freight Accommodation On Freight Carrier",0,1,0,0,0,0,0,0,0,0,0,0,1
424,"Drug, Bio-Affecting and Body Treating Compositions (includes Class 514)",0,0,0,0,0,1,0,0,0,0,0,0,1
428,"Stock Material or Miscellaneous Articles",0,0,0,0,0,0,0,0,1,0,0,0,1
446,"Amusement Devices:  Toys",0,0,1,0,0,0,0,0,0,0,0,0,1
532,"Organic Compounds (includes Classes 532-570)",0,0,1,0,0,0,0,0,0,0,0,0,1
