Class,Class Title,2000 ,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,Total
376,"Induced Nuclear Reactions:  Processes, Systems, and Elements",3,7,2,4,3,1,0,0,2,10,5,6,43
424,"Drug, Bio-Affecting and Body Treating Compositions (includes Class 514)",1,11,3,7,2,2,1,2,3,2,4,3,41
385,"Optical Waveguides",1,4,4,2,1,1,3,4,1,0,4,2,27
532,"Organic Compounds (includes Classes 532-570)",1,4,2,5,2,0,3,2,0,0,2,2,23
703,"DP: Structural Design, Modeling, Simulation, and Emulation (Data Processing)",0,0,0,0,1,1,0,5,5,4,2,2,20
606,"Surgery (instruments)",2,0,1,0,0,0,0,1,0,5,4,3,16
455,"Telecommunications",0,0,0,0,0,0,3,0,2,4,2,2,13
065,"Glass Manufacturing",1,3,3,0,1,0,0,0,0,2,0,0,10
242,"Winding, Tensioning, or Guiding",2,1,1,3,1,0,0,0,1,0,1,0,10
280,"Land Vehicles",0,1,1,1,2,1,1,0,1,1,0,0,9
340,"Communications:  Electrical",0,1,0,0,1,1,3,0,0,0,1,2,9
073,"Measuring and Testing",0,1,0,0,3,0,0,1,0,1,0,1,7
182,"Fire Escape, Ladder, or Scaffold",0,2,0,3,1,0,0,1,0,0,0,0,7
250,"Radiant Energy",1,1,1,1,0,0,0,0,2,1,0,0,7
428,"Stock Material or Miscellaneous Articles",0,0,1,1,1,2,1,0,0,1,0,0,7
705,"DP: Financial, Business Practice, Management, or Cost/Price Determination (Data Processing)",0,1,0,1,0,0,1,0,0,1,1,2,7
015,"Brushing, Scrubbing, and General Cleaning",0,0,1,2,2,0,0,0,0,0,0,1,6
128,"Surgery (includes Class 600)",2,0,0,0,0,1,1,0,1,0,0,1,6
356,"Optics:  Measuring and Testing",0,0,1,0,0,0,1,1,0,0,2,1,6
404,"Road Structure, Process, or Apparatus",0,0,0,0,0,0,0,1,2,2,0,1,6
454,"Ventilation",0,1,1,1,0,0,0,1,1,0,0,1,6
520,"Synthetic Resins or Natural Rubbers (includes Classes 520-528)",0,0,3,0,1,0,0,1,1,0,0,0,6
052,"Static Structures (e.g., Buildings)",2,1,0,0,0,0,1,0,0,0,1,0,5
055,"Gas Separation",0,0,0,0,0,1,1,0,0,2,1,0,5
210,"Liquid Purification or Separation",0,2,1,0,0,0,0,1,0,0,1,0,5
362,"Illumination",0,0,2,0,0,1,0,0,0,1,1,0,5
368,"Horology: Time Measuring Systems or Devices",0,1,1,1,0,1,0,1,0,0,0,0,5
607,"Surgery: Light, Thermal, and Electrical Application",0,0,0,0,0,0,2,2,0,1,0,0,5
116,"Signals and Indicators",1,1,1,0,1,0,0,0,0,0,0,0,4
220,"Receptacles",0,0,0,0,1,0,1,1,0,0,1,0,4
297,"Chairs and Seats",2,1,0,1,0,0,0,0,0,0,0,0,4
405,"Hydraulic and Earth Engineering",0,0,1,0,1,0,0,2,0,0,0,0,4
004,"Baths, Closets, Sinks, and Spittoons",1,0,0,1,0,0,0,1,0,0,0,0,3
033,"Geometrical Instruments",0,0,0,0,1,1,0,0,0,1,0,0,3
062,"Refrigeration",2,0,1,0,0,0,0,0,0,0,0,0,3
119,"Animal Husbandry",0,0,0,2,0,0,0,0,0,0,0,1,3
160,"Flexible or Portable Closure, Partition, or Panel",0,1,0,0,1,0,0,0,0,1,0,0,3
