Class,Class Title,2000 ,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,Total
166,"Wells (shafts or deep borings in the earth, e.g., for oil and gas)",1,2,2,1,0,0,0,1,0,1,4,1,13
424,"Drug, Bio-Affecting and Body Treating Compositions (includes Class 514)",0,0,1,2,2,0,3,0,0,1,2,1,12
119,"Animal Husbandry",0,0,0,0,0,0,0,0,0,1,5,3,9
139,"Textiles:  Weaving",0,0,0,0,0,1,1,0,0,2,2,3,9
162,"Paper Making and Fiber Liberation",0,0,0,0,0,0,0,0,1,2,0,6,9
052,"Static Structures (e.g., Buildings)",0,0,4,1,0,0,0,0,1,0,1,0,7
280,"Land Vehicles",0,0,0,1,1,0,2,0,1,0,2,0,7
128,"Surgery (includes Class 600)",0,1,0,1,0,1,1,0,0,1,0,1,6
606,"Surgery (instruments)",1,2,0,0,0,0,2,0,1,0,0,0,6
099,"Foods and Beverages: Apparatus",1,0,1,0,0,1,0,0,0,0,1,0,4
219,"Electric Heating",0,2,1,0,0,0,0,0,0,1,0,0,4
700,"DP: Generic Control Systems or Specific Applications (Data Processing)",0,0,1,0,0,0,0,1,0,1,1,0,4
043,"Fishing, Trapping, and Vermin Destroying",0,0,0,1,0,0,1,0,0,0,1,0,3
175,"Boring or Penetrating the Earth",0,1,0,1,0,0,0,0,0,0,1,0,3
248,"Supports (e.g., for holding articles, etc.)",0,1,0,0,1,0,0,0,0,0,0,1,3
312,"Supports:  Cabinet Structure",0,0,0,0,0,0,0,0,1,0,0,2,3
362,"Illumination",0,0,0,1,0,0,2,0,0,0,0,0,3
403,"Joints and Connections",0,1,0,0,0,1,0,0,0,1,0,0,3
416,"Fluid Reaction Surfaces (i.e., Impellers)",0,1,0,0,1,0,1,0,0,0,0,0,3
426,"Food or Edible Material:  Processes, Compositions, and Products",0,1,0,0,1,1,0,0,0,0,0,0,3
428,"Stock Material or Miscellaneous Articles",0,0,1,0,0,0,0,0,0,0,0,2,3
435,"Chemistry: Molecular Biology and Microbiology",0,1,0,1,0,0,0,0,0,0,0,1,3
454,"Ventilation",2,0,0,0,0,0,0,0,0,0,1,0,3
473,"Games Using Tangible Projectile",0,0,0,0,0,0,0,0,0,0,2,1,3
005,"Beds",0,0,0,0,0,1,0,0,0,0,0,1,2
016,"Miscellaneous Hardware",0,0,0,0,0,0,0,0,0,1,1,0,2
029,"Metal Working",0,0,1,0,0,0,1,0,0,0,0,0,2
030,"Cutlery",0,1,0,0,0,0,0,0,0,1,0,0,2
060,"Power Plants",0,0,1,0,1,0,0,0,0,0,0,0,2
083,"Cutting",2,0,0,0,0,0,0,0,0,0,0,0,2
123,"Internal-Combustion Engines",0,0,0,2,0,0,0,0,0,0,0,0,2
126,"Stoves and Furnaces",1,0,0,0,0,0,0,0,0,0,1,0,2
134,"Cleaning and Liquid Contact with Solids",0,0,0,0,0,0,0,0,0,0,0,2,2
242,"Winding, Tensioning, or Guiding",0,0,0,1,0,0,0,1,0,0,0,0,2
251,"Valves and Valve Actuation",0,0,0,0,0,0,1,1,0,0,0,0,2
264,"Plastic and Nonmetallic Article Shaping or Treating: Processes",0,0,0,0,0,0,0,0,1,0,1,0,2
273,"Amusement Devices:  Games",0,1,0,1,0,0,0,0,0,0,0,0,2
340,"Communications:  Electrical",0,0,0,0,0,1,0,0,0,0,1,0,2
381,"Electrical Audio Signal Processing Systems and Devices",0,0,0,1,0,0,0,0,1,0,0,0,2
433,"Dentistry",0,0,0,0,0,0,0,0,0,0,1,1,2
440,"Marine Propulsion",0,0,0,1,0,0,0,1,0,0,0,0,2
452,"Butchering",0,0,0,0,0,0,0,0,1,1,0,0,2
