Class,Class Title,2000 ,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,Total
424,"Drug, Bio-Affecting and Body Treating Compositions (includes Class 514)",4,8,8,9,7,4,6,11,9,3,26,7,102
435,"Chemistry: Molecular Biology and Microbiology",3,11,5,10,10,6,12,7,8,5,5,6,88
800,"Multicellular Living Organisms and Unmodified Parts Thereof and Related Processes",3,9,4,2,2,1,4,6,12,5,9,2,59
532,"Organic Compounds (includes Classes 532-570)",2,3,4,5,4,2,2,3,5,6,8,3,47
128,"Surgery (includes Class 600)",4,5,3,2,1,3,1,0,4,2,2,2,29
530,"Chemistry:  Natural Resins or Derivatives; Peptides or Proteins; Lignins or Reaction Products Thereof",0,3,0,1,1,1,1,2,2,0,1,1,13
382,"Image Analysis",0,0,1,1,0,0,1,1,0,3,3,2,12
607,"Surgery: Light, Thermal, and Electrical Application",1,1,4,1,0,0,0,0,0,3,1,1,12
606,"Surgery (instruments)",3,2,2,1,0,0,0,0,0,0,0,1,9
062,"Refrigeration",0,0,1,0,1,0,0,1,1,2,1,1,8
342,"Communications:  Directive Radio Wave Systems and Devices (e.g., Radar, Radio Navigation)",2,1,1,0,0,0,0,1,0,1,1,0,7
375,"Pulse or Digital Communications",0,0,1,0,0,0,1,0,1,3,1,0,7
257,"Active Solid-State Devices (e.g., Transistors, Solid-State Diodes)",0,0,0,1,1,0,0,0,0,0,2,2,6
330,"Amplifiers",0,0,0,1,1,1,0,0,2,1,0,0,6
378,"X-Ray or Gamma Ray Systems or Devices",1,0,0,0,0,1,1,0,2,0,1,0,6
434,"Education and Demonstration",0,2,1,0,0,1,2,0,0,0,0,0,6
124,"Mechanical Guns and Projectors",0,0,0,0,0,0,0,1,2,0,2,0,5
235,"Registers (e.g., cash registers, calculators, devices for counting movements of devices, etc.)",3,0,0,0,0,0,2,0,0,0,0,0,5
312,"Supports:  Cabinet Structure",0,0,0,0,0,1,2,0,0,0,1,1,5
429,"Chemistry:  Electrical Current Producing Apparatus, Product, and Process",0,2,1,0,0,0,1,0,0,0,1,0,5
701,"DP: Vehicles, Navigation, and Relative Location (Data Processing)",0,1,1,0,0,0,0,1,0,0,1,1,5
725,"Interactive Video Distribution Systems",0,0,0,0,1,0,1,0,0,1,0,2,5
016,"Miscellaneous Hardware",1,0,0,0,0,0,0,0,0,2,0,1,4
047,"Plant Husbandry",0,3,1,0,0,0,0,0,0,0,0,0,4
264,"Plastic and Nonmetallic Article Shaping or Treating: Processes",0,0,2,0,0,0,0,0,0,1,1,0,4
361,"Electricity:  Electrical Systems and Devices",0,0,0,1,0,0,1,0,0,0,0,2,4
623,"Prosthesis (i.e., Artificial Body Members), Parts Thereof, or Aids and Accessories Therefor",1,1,0,1,0,0,0,0,0,1,0,0,4
029,"Metal Working",0,0,0,0,0,0,0,0,1,1,0,1,3
037,"Excavating",1,0,1,1,0,0,0,0,0,0,0,0,3
040,"Card, Picture, or Sign Exhibiting",0,0,0,0,1,2,0,0,0,0,0,0,3
052,"Static Structures (e.g., Buildings)",0,0,0,0,0,0,0,0,0,0,0,3,3
119,"Animal Husbandry",0,0,0,0,0,0,0,1,0,0,2,0,3
210,"Liquid Purification or Separation",1,0,1,0,1,0,0,0,0,0,0,0,3
300,"Brush, Broom, and Mop Making",0,0,2,0,0,0,0,0,0,0,1,0,3
343,"Communications:  Radio Wave Antennas",1,0,0,0,1,0,0,0,0,0,0,1,3
351,"Optics:  Eye Examining, Vision Testing and Correcting",0,1,0,0,0,0,1,0,0,0,1,0,3
381,"Electrical Audio Signal Processing Systems and Devices",0,0,0,1,0,1,0,0,0,0,1,0,3
410,"Freight Accommodation On Freight Carrier",1,0,0,0,0,0,0,1,1,0,0,0,3
423,"Chemistry of Inorganic Compounds",0,0,0,0,0,0,0,0,0,1,2,0,3
427,"Coating Processes",0,1,0,1,0,0,0,0,0,1,0,0,3
436,"Chemistry: Analytical and Immunological Testing",0,0,0,0,0,0,0,0,0,1,2,0,3
455,"Telecommunications",0,0,1,0,0,0,0,0,0,1,0,1,3
482,"Exercise Devices",0,1,0,1,0,0,1,0,0,0,0,0,3
502,"Catalyst, Solid Sorbent, or Support Therefor:  Product or Process of Making",0,3,0,0,0,0,0,0,0,0,0,0,3
520,"Synthetic Resins or Natural Rubbers (includes Classes 520-528)",0,0,0,0,0,0,1,1,0,0,0,1,3
604,"Surgery (Medicators and Receptors)",0,1,0,0,0,0,1,0,0,0,1,0,3
700,"DP: Generic Control Systems or Specific Applications (Data Processing)",0,0,1,1,1,0,0,0,0,0,0,0,3
702,"DP: Measuring, Calibrating, or Testing (Data Processing)",0,0,0,1,0,1,0,0,0,0,0,1,3
705,"DP: Financial, Business Practice, Management, or Cost/Price Determination (Data Processing)",0,0,0,0,0,0,0,0,0,0,0,3,3
005,"Beds",0,1,0,0,0,0,0,0,0,0,1,0,2
053,"Package Making",0,0,0,1,0,1,0,0,0,0,0,0,2
073,"Measuring and Testing",0,0,0,0,0,0,0,0,1,0,0,1,2
204,"Chemistry:  Electrical and Wave Energy",0,1,0,0,0,0,0,0,0,0,0,1,2
205,"Electrolysis:  Processes, Compositions Used Therein, and Methods of Preparing the Compositions",0,0,0,0,0,1,0,0,0,0,1,0,2
239,"Fluid Sprinkling, Spraying, and Diffusing",1,0,0,0,0,0,0,0,0,0,1,0,2
241,"Solid Material Comminution or Disintegration",0,0,0,0,0,0,0,0,0,0,2,0,2
248,"Supports (e.g., for holding articles, etc.)",0,0,0,1,0,0,0,0,0,0,0,1,2
250,"Radiant Energy",0,0,0,0,0,0,0,0,0,0,1,1,2
285,"Pipe Joints or Couplings",0,0,0,0,0,0,0,1,0,0,1,0,2
297,"Chairs and Seats",0,1,0,0,0,1,0,0,0,0,0,0,2
327,"Miscellaneous Active Electrical Nonlinear Devices, Circuits, and Systems",1,0,0,0,0,1,0,0,0,0,0,0,2
340,"Communications:  Electrical",0,0,0,0,1,0,0,0,0,1,0,0,2
362,"Illumination",0,1,0,0,0,0,1,0,0,0,0,0,2
370,"Multiplex Communications",0,0,1,0,0,0,1,0,0,0,0,0,2
425,"Plastic Article or Earthenware Shaping or Treating: Apparatus",0,1,0,0,0,1,0,0,0,0,0,0,2
428,"Stock Material or Miscellaneous Articles",0,0,0,0,0,1,0,0,0,0,0,1,2
433,"Dentistry",0,0,0,0,0,0,2,0,0,0,0,0,2
438,"Semiconductor Device Manufacturing: Process",0,0,0,0,0,1,0,0,0,0,0,1,2
493,"Manufacturing Container or Tube From Paper; or Other Manufacturing From a Sheet or Web",0,0,0,1,0,0,0,0,1,0,0,0,2
602,"Surgery: Splint, Brace, or Bandage",1,0,0,0,0,0,0,1,0,0,0,0,2
708,"Arithmetic Processing and Calculating (Electrical Computers)",1,1,0,0,0,0,0,0,0,0,0,0,2
717,"DP: Software Development, Installation, and Management (Data Processing)",2,0,0,0,0,0,0,0,0,0,0,0,2
015,"Brushing, Scrubbing, and General Cleaning",0,0,1,0,0,0,0,0,0,0,0,0,1
024,"Buckles, Buttons, Clasps, Etc.",0,0,1,0,0,0,0,0,0,0,0,0,1
036,"Boots, Shoes, and Leggings",0,0,0,0,0,0,0,0,0,0,1,0,1
043,"Fishing, Trapping, and Vermin Destroying",1,0,0,0,0,0,0,0,0,0,0,0,1
049,"Movable or Removable Closures",0,0,0,0,0,0,0,0,0,1,0,0,1
074,"Machine Element or Mechanism",0,1,0,0,0,0,0,0,0,0,0,0,1
095,"Gas Separation:  Processes",0,0,0,0,0,0,0,0,0,1,0,0,1
099,"Foods and Beverages: Apparatus",0,0,0,0,0,0,1,0,0,0,0,0,1
111,"Planting",0,1,0,0,0,0,0,0,0,0,0,0,1
114,"Ships",0,0,0,0,1,0,0,0,0,0,0,0,1
117,"Single-Crystal, Oriented-Crystal, and Epitaxy Growth Processes; Non-Coating Apparatus Therefor",0,0,0,0,0,0,0,0,0,1,0,0,1
118,"Coating Apparatus",0,0,0,0,1,0,0,0,0,0,0,0,1
132,"Toilet",0,0,0,0,0,0,0,0,0,1,0,0,1
174,"Electricity:  Conductors and Insulators",0,0,0,0,0,0,0,0,0,0,0,1,1
180,"Motor Vehicles",0,0,0,0,0,0,1,0,0,0,0,0,1
182,"Fire Escape, Ladder, or Scaffold",0,0,1,0,0,0,0,0,0,0,0,0,1
198,"Conveyors:  Power-Driven",0,0,0,0,0,0,0,0,0,0,0,1,1
200,"Electricity:  Circuit Makers and Breakers",0,0,0,0,0,0,0,0,0,0,0,1,1
219,"Electric Heating",0,0,0,0,1,0,0,0,0,0,0,0,1
224,"Package and Article Carriers",0,0,0,0,0,0,0,1,0,0,0,0,1
229,"Envelopes, Wrappers, and Paperboard Boxes",0,0,1,0,0,0,0,0,0,0,0,0,1
244,"Aeronautics and Astronautics",0,0,0,0,0,0,0,0,0,0,0,1,1
252,"Compositions",0,0,0,1,0,0,0,0,0,0,0,0,1
269,"Work Holders",0,0,1,0,0,0,0,0,0,0,0,0,1
273,"Amusement Devices:  Games",0,1,0,0,0,0,0,0,0,0,0,0,1
318,"Electricity:  Motive Power Systems",0,1,0,0,0,0,0,0,0,0,0,0,1
324,"Electricity:  Measuring and Testing",0,0,0,0,0,0,0,0,0,1,0,0,1
333,"Wave Transmission Lines and Networks",0,0,0,0,0,0,0,1,0,0,0,0,1
345,"Computer Graphics Processing and Selective Visual Display Systems",0,0,0,0,0,0,0,0,0,0,0,1,1
353,"Optics:  Image Projectors",0,0,0,0,0,0,1,0,0,0,0,0,1
356,"Optics:  Measuring and Testing",0,0,0,1,0,0,0,0,0,0,0,0,1
379,"Telephonic Communications",1,0,0,0,0,0,0,0,0,0,0,0,1
385,"Optical Waveguides",0,0,0,0,0,0,0,0,0,1,0,0,1
