Class,Class Title,2000 ,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,Total
073,"Measuring and Testing",2,0,0,0,0,0,0,0,0,0,0,1,3
165,"Heat Exchange",0,0,1,0,0,1,1,0,0,0,0,0,3
030,"Cutlery",0,0,0,0,0,0,1,0,0,0,0,1,2
198,"Conveyors:  Power-Driven",0,0,0,0,0,1,1,0,0,0,0,0,2
439,"Electrical Connectors",0,0,0,0,0,0,0,0,0,0,0,2,2
074,"Machine Element or Mechanism",1,0,0,0,0,0,0,0,0,0,0,0,1
102,"Ammunition and Explosives",0,1,0,0,0,0,0,0,0,0,0,0,1
119,"Animal Husbandry",0,0,1,0,0,0,0,0,0,0,0,0,1
173,"Tool Driving or Impacting",0,0,0,0,0,1,0,0,0,0,0,0,1
202,"Distillation: Apparatus",0,0,0,0,0,0,1,0,0,0,0,0,1
210,"Liquid Purification or Separation",0,0,1,0,0,0,0,0,0,0,0,0,1
285,"Pipe Joints or Couplings",0,0,0,0,0,0,0,0,0,0,0,1,1
337,"Electricity:  Electrothermally or Thermally Actuated Switches",0,0,1,0,0,0,0,0,0,0,0,0,1
348,"Television",0,0,1,0,0,0,0,0,0,0,0,0,1
362,"Illumination",0,0,1,0,0,0,0,0,0,0,0,0,1
434,"Education and Demonstration",0,0,0,0,0,0,0,0,0,0,1,0,1
606,"Surgery (instruments)",0,0,0,0,0,0,0,0,0,1,0,0,1
800,"Multicellular Living Organisms and Unmodified Parts Thereof and Related Processes",0,0,1,0,0,0,0,0,0,0,0,0,1
