Class,Class Title,2000 ,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,Total
273,"Amusement Devices:  Games",3,1,0,0,0,2,0,0,0,0,0,0,6
036,"Boots, Shoes, and Leggings",0,1,0,0,0,2,0,0,0,0,1,0,4
222,"Dispensing (apparatus and process)",0,0,0,0,0,0,0,2,0,0,0,0,2
280,"Land Vehicles",0,0,0,1,0,0,0,0,0,1,0,0,2
296,"Land Vehicles:  Bodies and Tops",1,0,0,0,0,0,0,0,0,1,0,0,2
040,"Card, Picture, or Sign Exhibiting",0,0,0,0,0,0,0,0,0,1,0,0,1
052,"Static Structures (e.g., Buildings)",1,0,0,0,0,0,0,0,0,0,0,0,1
073,"Measuring and Testing",0,1,0,0,0,0,0,0,0,0,0,0,1
123,"Internal-Combustion Engines",0,0,0,0,0,0,0,0,0,0,0,1,1
177,"Weighing Scales",1,0,0,0,0,0,0,0,0,0,0,0,1
283,"Printed Matter",1,0,0,0,0,0,0,0,0,0,0,0,1
290,"Prime-Mover Dynamo Plants",0,0,0,0,0,0,0,0,0,1,0,0,1
411,"Expanded, Threaded, Driven, Headed, Tool-Deformed, or Locked-Threaded Fastener",0,0,0,0,0,0,0,0,0,1,0,0,1
415,"Rotary Kinetic Fluid Motors or Pumps",0,0,0,0,1,0,0,0,0,0,0,0,1
435,"Chemistry: Molecular Biology and Microbiology",0,0,0,0,0,0,0,1,0,0,0,0,1
463,"Amusement Devices: Games",0,0,0,0,0,0,0,1,0,0,0,0,1
473,"Games Using Tangible Projectile",0,1,0,0,0,0,0,0,0,0,0,0,1
482,"Exercise Devices",0,0,0,0,1,0,0,0,0,0,0,0,1
601,"Surgery: Kinesitherapy",0,1,0,0,0,0,0,0,0,0,0,0,1
606,"Surgery (instruments)",0,0,0,0,0,0,0,0,0,0,0,1,1
