Class,Class Title,2000 ,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,Total
239,"Fluid Sprinkling, Spraying, and Diffusing",0,0,7,2,7,2,9,6,9,2,3,1,48
222,"Dispensing (apparatus and process)",2,4,3,0,5,6,3,6,2,3,3,5,42
424,"Drug, Bio-Affecting and Body Treating Compositions (includes Class 514)",2,5,6,4,2,2,4,1,1,3,2,4,36
362,"Illumination",0,0,1,3,0,2,1,2,3,9,6,3,30
015,"Brushing, Scrubbing, and General Cleaning",1,0,0,0,2,0,1,4,3,2,10,5,28
241,"Solid Material Comminution or Disintegration",0,0,2,1,1,1,3,1,3,5,4,5,26
422,"Chemical Apparatus and Process Disinfecting, Deodorizing, Preserving, or Sterilizing",1,0,5,6,2,0,0,1,1,2,7,1,26
510,"Cleaning Compositions for Solid Surfaces, Auxiliary Compositions Therefor, or Processes of Preparing the Compositions",2,1,3,4,4,2,1,2,3,0,2,2,26
165,"Heat Exchange",1,1,4,2,4,4,3,2,2,0,0,2,25
520,"Synthetic Resins or Natural Rubbers (includes Classes 520-528)",4,4,5,3,2,2,1,1,0,1,1,0,24
200,"Electricity:  Circuit Makers and Breakers",3,1,1,7,2,1,1,1,3,1,1,1,23
137,"Fluid Handling",6,1,3,1,2,2,2,1,0,0,0,2,20
081,"Tools",5,1,0,4,2,0,1,2,1,0,3,0,19
324,"Electricity:  Measuring and Testing",1,1,2,1,3,0,0,1,0,5,2,3,19
361,"Electricity:  Electrical Systems and Devices",1,1,0,2,1,3,3,3,1,1,1,2,19
004,"Baths, Closets, Sinks, and Spittoons",0,1,1,3,3,1,2,0,0,2,0,4,17
056,"Harvesters",3,1,4,1,6,1,0,0,0,0,0,0,16
307,"Electrical Transmission or Interconnection Systems",1,2,1,3,1,0,2,0,0,1,3,2,16
392,"Electric Resistance Heating Devices",3,2,2,1,0,2,1,0,0,0,3,2,16
280,"Land Vehicles",0,1,1,1,1,1,2,0,1,4,1,2,15
043,"Fishing, Trapping, and Vermin Destroying",2,3,1,1,1,1,2,1,2,0,0,0,14
248,"Supports (e.g., for holding articles, etc.)",0,0,4,1,0,3,1,2,0,0,3,0,14
433,"Dentistry",1,3,5,1,0,2,1,0,1,0,0,0,14
029,"Metal Working",2,0,0,1,1,0,3,0,0,3,1,1,12
439,"Electrical Connectors",1,2,1,0,0,2,1,0,1,1,2,1,12
030,"Cutlery",4,0,0,0,0,3,1,0,0,0,1,1,10
340,"Communications:  Electrical",2,2,0,0,0,1,1,2,0,1,1,0,10
431,"Combustion",0,0,0,0,1,0,0,1,2,3,2,1,10
206,"Special Receptacle or Package",2,0,2,0,2,1,1,0,0,0,0,1,9
702,"DP: Measuring, Calibrating, or Testing (Data Processing)",0,0,0,1,0,0,2,1,2,2,0,1,9
052,"Static Structures (e.g., Buildings)",0,1,2,1,1,0,0,1,1,0,1,0,8
128,"Surgery (includes Class 600)",2,0,1,2,2,0,0,0,1,0,0,0,8
401,"Coating Implements with Material Supply",0,0,0,1,1,0,0,1,1,0,2,2,8
