Class,Class Title,2000 ,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,Total
520,"Synthetic Resins or Natural Rubbers (includes Classes 520-528)",1,1,3,1,2,2,0,1,1,0,2,0,14
706,"DP: Artificial Intelligence (Data Processing)",2,0,1,1,3,1,1,0,1,1,2,0,13
210,"Liquid Purification or Separation",0,3,0,0,0,2,0,0,0,2,1,0,8
296,"Land Vehicles:  Bodies and Tops",0,2,1,0,1,2,1,0,0,0,0,0,7
019,"Textiles:  Fiber Preparation",0,0,1,0,0,0,0,0,1,1,3,0,6
128,"Surgery (includes Class 600)",1,2,0,0,0,0,0,0,0,0,1,1,5
428,"Stock Material or Miscellaneous Articles",0,0,1,0,1,1,0,0,0,2,0,0,5
532,"Organic Compounds (includes Classes 532-570)",1,0,2,0,1,0,0,0,0,0,0,1,5
004,"Baths, Closets, Sinks, and Spittoons",0,1,0,0,1,0,2,0,0,0,0,0,4
047,"Plant Husbandry",0,0,1,1,1,0,0,1,0,0,0,0,4
208,"Mineral Oils: Processes and Products",0,0,0,0,0,1,0,0,3,0,0,0,4
248,"Supports (e.g., for holding articles, etc.)",0,0,0,0,0,0,0,2,1,0,1,0,4
340,"Communications:  Electrical",0,0,0,0,0,1,0,1,0,0,1,1,4
424,"Drug, Bio-Affecting and Body Treating Compositions (includes Class 514)",0,0,1,2,1,0,0,0,0,0,0,0,4
502,"Catalyst, Solid Sorbent, or Support Therefor:  Product or Process of Making",1,0,1,0,1,0,0,0,1,0,0,0,4
029,"Metal Working",0,0,0,1,0,0,0,1,0,1,0,0,3
052,"Static Structures (e.g., Buildings)",0,1,0,0,0,0,0,0,0,1,0,1,3
073,"Measuring and Testing",0,0,0,0,0,0,0,1,2,0,0,0,3
083,"Cutting",0,0,0,0,0,0,0,0,0,1,0,2,3
084,"Music",1,1,0,0,0,0,0,0,1,0,0,0,3
106,"Compositions:  Coating or Plastic",1,0,0,1,0,1,0,0,0,0,0,0,3
239,"Fluid Sprinkling, Spraying, and Diffusing",0,0,0,1,0,0,1,1,0,0,0,0,3
244,"Aeronautics and Astronautics",0,0,0,0,0,0,1,0,0,0,0,2,3
261,"Gas and Liquid Contact Apparatus",0,1,1,0,0,0,0,0,1,0,0,0,3
264,"Plastic and Nonmetallic Article Shaping or Treating: Processes",0,0,0,1,0,1,1,0,0,0,0,0,3
294,"Handling:  Hand and Hoist-Line Implements",0,0,0,0,0,0,0,1,0,0,0,2,3
423,"Chemistry of Inorganic Compounds",0,0,0,0,0,0,2,0,1,0,0,0,3
434,"Education and Demonstration",1,0,0,0,0,0,1,1,0,0,0,0,3
508,"Solid Anti-Friction Devices, Materials Therefor, Lubricant or Separant Compositions for Moving Solid Surfaces, and Miscellaneous Mineral Oil Compositions",0,0,0,0,0,0,0,1,0,0,0,2,3
042,"Firearms",0,0,0,0,0,0,0,0,0,0,1,1,2
044,"Fuel and Related Compositions",0,1,0,0,0,1,0,0,0,0,0,0,2
062,"Refrigeration",0,1,0,0,0,0,0,0,0,1,0,0,2
123,"Internal-Combustion Engines",0,1,0,1,0,0,0,0,0,0,0,0,2
224,"Package and Article Carriers",0,0,0,0,1,0,0,0,0,0,0,1,2
359,"Optical: Systems and Elements",0,0,0,0,1,0,0,1,0,0,0,0,2
361,"Electricity:  Electrical Systems and Devices",0,0,0,0,2,0,0,0,0,0,0,0,2
382,"Image Analysis",0,1,0,0,0,0,0,0,0,0,1,0,2
418,"Rotary Expansible Chamber Devices",0,0,0,0,2,0,0,0,0,0,0,0,2
530,"Chemistry:  Natural Resins or Derivatives; Peptides or Proteins; Lignins or Reaction Products Thereof",1,0,0,0,0,0,0,0,0,1,0,0,2
606,"Surgery (instruments)",0,0,0,0,0,0,0,0,0,0,0,2,2
705,"DP: Financial, Business Practice, Management, or Cost/Price Determination (Data Processing)",0,0,0,0,1,0,0,0,0,0,0,1,2
002,"Apparel",0,0,1,0,0,0,0,0,0,0,0,0,1
043,"Fishing, Trapping, and Vermin Destroying",0,0,0,0,0,0,1,0,0,0,0,0,1
053,"Package Making",0,0,0,0,0,0,0,0,0,0,0,1,1
081,"Tools",0,1,0,0,0,0,0,0,0,0,0,0,1
100,"Presses",0,0,0,0,0,0,0,0,0,1,0,0,1
125,"Stone Working",0,0,0,0,0,1,0,0,0,0,0,0,1
126,"Stoves and Furnaces",1,0,0,0,0,0,0,0,0,0,0,0,1
156,"Adhesive Bonding and Miscellaneous Chemical Manufacture",0,0,0,0,0,0,0,0,0,0,0,1,1
162,"Paper Making and Fiber Liberation",0,0,0,0,0,0,0,1,0,0,0,0,1
182,"Fire Escape, Ladder, or Scaffold",0,0,0,1,0,0,0,0,0,0,0,0,1
185,"Motors:  Spring, Weight, or Animal Powered",1,0,0,0,0,0,0,0,0,0,0,0,1
200,"Electricity:  Circuit Makers and Breakers",0,0,0,0,0,0,1,0,0,0,0,0,1
206,"Special Receptacle or Package",0,0,0,0,0,0,0,0,0,0,1,0,1
229,"Envelopes, Wrappers, and Paperboard Boxes",0,0,0,0,1,0,0,0,0,0,0,0,1
249,"Static Molds",0,1,0,0,0,0,0,0,0,0,0,0,1
254,"Implements or Apparatus for Applying Pushing or Pulling Force",0,0,0,0,0,0,1,0,0,0,0,0,1
257,"Active Solid-State Devices (e.g., Transistors, Solid-State Diodes)",0,0,0,0,0,0,0,1,0,0,0,0,1
280,"Land Vehicles",0,1,0,0,0,0,0,0,0,0,0,0,1
283,"Printed Matter",0,1,0,0,0,0,0,0,0,0,0,0,1
292,"Closure Fasteners",0,0,0,0,0,1,0,0,0,0,0,0,1
297,"Chairs and Seats",0,0,0,0,0,0,0,0,0,0,0,1,1
307,"Electrical Transmission or Interconnection Systems",0,0,0,0,0,0,0,0,0,0,0,1,1
312,"Supports:  Cabinet Structure",0,0,1,0,0,0,0,0,0,0,0,0,1
337,"Electricity:  Electrothermally or Thermally Actuated Switches",0,0,0,1,0,0,0,0,0,0,0,0,1
347,"Incremental Printing of Symbolic Information",0,0,0,0,0,0,0,1,0,0,0,0,1
370,"Multiplex Communications",0,0,0,0,0,0,0,0,0,0,0,1,1
401,"Coating Implements with Material Supply",0,0,0,0,1,0,0,0,0,0,0,0,1
408,"Cutting by Use of Rotating Axially Moving Tool",1,0,0,0,0,0,0,0,0,0,0,0,1
410,"Freight Accommodation On Freight Carrier",1,0,0,0,0,0,0,0,0,0,0,0,1
416,"Fluid Reaction Surfaces (i.e., Impellers)",0,0,0,0,0,0,0,0,0,0,0,1,1
422,"Chemical Apparatus and Process Disinfecting, Deodorizing, Preserving, or Sterilizing",0,0,0,0,0,0,0,0,1,0,0,0,1
426,"Food or Edible Material:  Processes, Compositions, and Products",0,0,0,1,0,0,0,0,0,0,0,0,1
433,"Dentistry",0,1,0,0,0,0,0,0,0,0,0,0,1
438,"Semiconductor Device Manufacturing: Process",0,1,0,0,0,0,0,0,0,0,0,0,1
439,"Electrical Connectors",0,1,0,0,0,0,0,0,0,0,0,0,1
451,"Abrading",0,0,0,0,0,0,1,0,0,0,0,0,1
