Class,Class Title,2000 ,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,Total
532,"Organic Compounds (includes Classes 532-570)",0,3,1,2,0,0,0,2,0,1,3,3,15
424,"Drug, Bio-Affecting and Body Treating Compositions (includes Class 514)",2,1,1,2,0,0,2,1,1,2,1,0,13
062,"Refrigeration",1,2,0,0,1,1,2,1,0,1,1,0,10
383,"Flexible Bags",2,2,2,0,1,1,0,0,0,0,0,0,8
296,"Land Vehicles:  Bodies and Tops",0,2,1,0,3,0,0,0,0,0,1,0,7
435,"Chemistry: Molecular Biology and Microbiology",1,0,1,2,0,0,0,0,1,1,1,0,7
399,"Electrophotography",0,0,0,0,0,0,2,3,1,0,0,0,6
426,"Food or Edible Material:  Processes, Compositions, and Products",0,1,1,0,2,0,0,1,0,0,1,0,6
206,"Special Receptacle or Package",2,1,0,0,0,1,0,0,0,1,0,0,5
379,"Telephonic Communications",2,0,0,0,0,0,1,0,0,2,0,0,5
473,"Games Using Tangible Projectile",0,1,0,0,1,0,2,0,0,0,1,0,5
604,"Surgery (Medicators and Receptors)",1,0,0,1,1,0,2,0,0,0,0,0,5
052,"Static Structures (e.g., Buildings)",1,3,0,0,0,0,0,0,0,0,0,0,4
198,"Conveyors:  Power-Driven",0,0,0,0,1,1,2,0,0,0,0,0,4
280,"Land Vehicles",0,0,0,0,0,1,1,0,0,1,0,1,4
428,"Stock Material or Miscellaneous Articles",1,1,0,0,0,1,0,1,0,0,0,0,4
439,"Electrical Connectors",1,0,0,0,0,0,2,1,0,0,0,0,4
493,"Manufacturing Container or Tube From Paper; or Other Manufacturing From a Sheet or Web",0,0,0,1,0,0,0,0,1,1,0,1,4
709,"Multicomputer Data Transferring (Electrical Computers and Digital Processing Systems)",0,0,0,0,0,0,1,1,1,0,1,0,4
004,"Baths, Closets, Sinks, and Spittoons",0,0,1,0,0,1,0,0,0,0,0,1,3
044,"Fuel and Related Compositions",0,0,0,0,0,0,0,0,0,1,1,1,3
106,"Compositions:  Coating or Plastic",0,0,0,0,0,0,2,0,1,0,0,0,3
210,"Liquid Purification or Separation",0,0,1,0,0,0,0,0,0,0,2,0,3
351,"Optics:  Eye Examining, Vision Testing and Correcting",0,0,0,0,0,0,1,1,1,0,0,0,3
423,"Chemistry of Inorganic Compounds",0,0,0,0,0,0,0,1,1,0,1,0,3
502,"Catalyst, Solid Sorbent, or Support Therefor:  Product or Process of Making",0,0,0,0,0,0,1,0,0,1,1,0,3
530,"Chemistry:  Natural Resins or Derivatives; Peptides or Proteins; Lignins or Reaction Products Thereof",0,0,0,0,0,0,0,0,0,1,1,1,3
720,"Dynamic Optical Information Storage or Retrieval",0,0,0,0,0,1,1,1,0,0,0,0,3
015,"Brushing, Scrubbing, and General Cleaning",1,0,0,0,0,1,0,0,0,0,0,0,2
