Class,Class Title,2000 ,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,Total
424,"Drug, Bio-Affecting and Body Treating Compositions (includes Class 514)",5,3,2,3,4,1,4,2,1,2,2,0,29
435,"Chemistry: Molecular Biology and Microbiology",3,2,1,3,2,2,4,0,1,3,2,5,28
210,"Liquid Purification or Separation",3,1,1,0,1,1,1,1,0,1,1,0,11
532,"Organic Compounds (includes Classes 532-570)",0,1,1,0,0,0,1,2,0,0,3,2,10
800,"Multicellular Living Organisms and Unmodified Parts Thereof and Related Processes",0,3,0,0,0,0,1,0,0,1,2,3,10
219,"Electric Heating",1,2,2,0,2,0,0,0,0,0,0,2,9
261,"Gas and Liquid Contact Apparatus",0,0,1,1,0,1,1,0,0,0,0,4,8
280,"Land Vehicles",0,2,1,0,0,0,1,1,0,0,2,1,8
428,"Stock Material or Miscellaneous Articles",1,1,2,2,0,0,0,1,0,0,0,1,8
218,"High-Voltage Switches with Arc Preventing or Extinguishing Devices",0,3,0,0,2,1,0,0,0,0,0,0,6
042,"Firearms",0,0,0,0,0,0,0,0,0,0,3,2,5
128,"Surgery (includes Class 600)",0,0,1,0,0,0,2,0,1,1,0,0,5
205,"Electrolysis:  Processes, Compositions Used Therein, and Methods of Preparing the Compositions",0,1,0,2,0,1,1,0,0,0,0,0,5
426,"Food or Edible Material:  Processes, Compositions, and Products",0,3,1,0,0,1,0,0,0,0,0,0,5
427,"Coating Processes",0,0,1,0,2,1,0,0,0,0,1,0,5
436,"Chemistry: Analytical and Immunological Testing",0,0,0,0,0,0,0,0,0,1,1,3,5
438,"Semiconductor Device Manufacturing: Process",0,0,1,0,0,0,1,0,0,1,1,1,5
623,"Prosthesis (i.e., Artificial Body Members), Parts Thereof, or Aids and Accessories Therefor",0,0,1,0,1,0,0,0,1,0,1,1,5
123,"Internal-Combustion Engines",1,0,0,1,0,0,1,0,0,1,0,0,4
175,"Boring or Penetrating the Earth",0,0,0,0,2,0,0,0,1,1,0,0,4
606,"Surgery (instruments)",0,0,0,1,0,0,0,0,0,0,0,3,4
044,"Fuel and Related Compositions",0,1,1,0,0,0,0,1,0,0,0,0,3
117,"Single-Crystal, Oriented-Crystal, and Epitaxy Growth Processes; Non-Coating Apparatus Therefor",0,0,0,2,0,0,1,0,0,0,0,0,3
148,"Metal Treatment",1,2,0,0,0,0,0,0,0,0,0,0,3
206,"Special Receptacle or Package",0,0,0,0,0,0,1,1,0,0,1,0,3
273,"Amusement Devices:  Games",0,0,0,0,0,0,0,2,0,1,0,0,3
342,"Communications:  Directive Radio Wave Systems and Devices (e.g., Radar, Radio Navigation)",0,0,0,0,0,0,0,0,0,0,2,1,3
385,"Optical Waveguides",0,0,0,1,0,0,0,0,0,0,1,1,3
404,"Road Structure, Process, or Apparatus",0,0,0,2,0,0,1,0,0,0,0,0,3
422,"Chemical Apparatus and Process Disinfecting, Deodorizing, Preserving, or Sterilizing",0,0,0,0,2,0,0,0,1,0,0,0,3
455,"Telecommunications",0,0,0,0,0,0,1,0,0,1,0,1,3
520,"Synthetic Resins or Natural Rubbers (includes Classes 520-528)",0,0,1,0,0,1,1,0,0,0,0,0,3
530,"Chemistry:  Natural Resins or Derivatives; Peptides or Proteins; Lignins or Reaction Products Thereof",0,0,1,0,0,2,0,0,0,0,0,0,3
700,"DP: Generic Control Systems or Specific Applications (Data Processing)",0,0,0,0,0,0,3,0,0,0,0,0,3
024,"Buckles, Buttons, Clasps, Etc.",1,1,0,0,0,0,0,0,0,0,0,0,2
033,"Geometrical Instruments",0,1,0,0,0,0,0,1,0,0,0,0,2
043,"Fishing, Trapping, and Vermin Destroying",0,1,0,1,0,0,0,0,0,0,0,0,2
081,"Tools",0,0,0,0,0,1,0,0,1,0,0,0,2
114,"Ships",0,0,0,0,0,2,0,0,0,0,0,0,2
116,"Signals and Indicators",0,0,1,0,0,1,0,0,0,0,0,0,2
149,"Explosive and Thermic Compositions or Charges",0,0,0,0,0,0,0,0,0,0,0,2,2
182,"Fire Escape, Ladder, or Scaffold",1,0,0,0,0,0,1,0,0,0,0,0,2
227,"Elongated-Member-Driving Apparatus",0,0,0,1,0,0,1,0,0,0,0,0,2
244,"Aeronautics and Astronautics",0,1,0,0,0,0,0,0,1,0,0,0,2
307,"Electrical Transmission or Interconnection Systems",0,0,0,0,0,0,0,0,0,0,1,1,2
310,"Electrical Generator or Motor Structure",0,0,0,0,1,0,1,0,0,0,0,0,2
324,"Electricity:  Measuring and Testing",0,0,0,0,1,0,0,0,0,0,1,0,2
335,"Electricity:  Magnetically Operated Switches, Magnets, and Electromagnets",0,0,1,0,0,0,0,1,0,0,0,0,2
337,"Electricity:  Electrothermally or Thermally Actuated Switches",0,0,1,1,0,0,0,0,0,0,0,0,2
341,"Coded Data Generation or Conversion",0,0,0,0,1,0,0,1,0,0,0,0,2
374,"Thermal Measuring and Testing",0,0,0,0,0,0,0,1,0,1,0,0,2
425,"Plastic Article or Earthenware Shaping or Treating: Apparatus",0,0,0,0,0,0,0,0,0,0,0,2,2
604,"Surgery (Medicators and Receptors)",0,0,0,1,0,0,0,0,0,0,1,0,2
707,"DP: Database and File Management or Data Structures (Data Processing)",0,0,0,0,0,0,0,1,0,0,0,1,2
709,"Multicomputer Data Transferring (Electrical Computers and Digital Processing Systems)",0,0,0,0,0,0,1,0,1,0,0,0,2
005,"Beds",0,0,0,0,0,0,0,0,1,0,0,0,1
007,"Compound Hand Tools",0,0,0,0,0,0,0,0,0,1,0,0,1
015,"Brushing, Scrubbing, and General Cleaning",0,0,0,1,0,0,0,0,0,0,0,0,1
029,"Metal Working",0,0,0,0,0,0,0,1,0,0,0,0,1
048,"Gas: Heating and Illuminating",0,0,0,0,0,0,0,0,0,0,1,0,1
052,"Static Structures (e.g., Buildings)",0,0,0,1,0,0,0,0,0,0,0,0,1
062,"Refrigeration",0,0,0,1,0,0,0,0,0,0,0,0,1
073,"Measuring and Testing",1,0,0,0,0,0,0,0,0,0,0,0,1
089,"Ordnance",0,0,0,0,0,0,0,0,0,0,1,0,1
092,"Expansible Chamber Devices",0,0,0,0,1,0,0,0,0,0,0,0,1
099,"Foods and Beverages: Apparatus",0,0,0,0,1,0,0,0,0,0,0,0,1
106,"Compositions:  Coating or Plastic",0,0,0,0,0,0,0,0,0,0,0,1,1
141,"Fluent Material Handling, with Receiver or Receiver Coacting Means",0,1,0,0,0,0,0,0,0,0,0,0,1
147,"Coopering",0,0,0,0,0,0,0,0,0,0,1,0,1
156,"Adhesive Bonding and Miscellaneous Chemical Manufacture",0,0,0,0,0,0,0,0,0,0,1,0,1
181,"Acoustics",0,1,0,0,0,0,0,0,0,0,0,0,1
200,"Electricity:  Circuit Makers and Breakers",0,0,0,0,0,1,0,0,0,0,0,0,1
211,"Supports:  Racks",0,0,0,0,0,0,1,0,0,0,0,0,1
212,"Traversing Hoists",0,0,0,0,0,0,1,0,0,0,0,0,1
220,"Receptacles",1,0,0,0,0,0,0,0,0,0,0,0,1
248,"Supports (e.g., for holding articles, etc.)",0,0,1,0,0,0,0,0,0,0,0,0,1
250,"Radiant Energy",0,0,0,1,0,0,0,0,0,0,0,0,1
257,"Active Solid-State Devices (e.g., Transistors, Solid-State Diodes)",0,0,0,0,0,0,0,0,0,1,0,0,1
267,"Spring Devices",0,0,0,0,0,0,0,0,0,1,0,0,1
290,"Prime-Mover Dynamo Plants",0,0,0,0,0,0,0,0,1,0,0,0,1
296,"Land Vehicles:  Bodies and Tops",0,0,0,1,0,0,0,0,0,0,0,0,1
305,"Wheel Substitutes for Land Vehicles",0,0,0,1,0,0,0,0,0,0,0,0,1
340,"Communications:  Electrical",0,0,0,1,0,0,0,0,0,0,0,0,1
361,"Electricity:  Electrical Systems and Devices",0,0,1,0,0,0,0,0,0,0,0,0,1
376,"Induced Nuclear Reactions:  Processes, Systems, and Elements",0,1,0,0,0,0,0,0,0,0,0,0,1
403,"Joints and Connections",1,0,0,0,0,0,0,0,0,0,0,0,1
405,"Hydraulic and Earth Engineering",1,0,0,0,0,0,0,0,0,0,0,0,1
406,"Conveyors:  Fluid Current",1,0,0,0,0,0,0,0,0,0,0,0,1
434,"Education and Demonstration",0,0,1,0,0,0,0,0,0,0,0,0,1
446,"Amusement Devices:  Toys",0,0,1,0,0,0,0,0,0,0,0,0,1
451,"Abrading",0,0,0,0,0,0,0,0,0,0,0,1,1
454,"Ventilation",0,0,0,0,0,1,0,0,0,0,0,0,1
473,"Games Using Tangible Projectile",0,0,0,0,0,0,0,1,0,0,0,0,1
474,"Endless Belt Power Transmission Systems or Components",0,0,0,0,0,1,0,0,0,0,0,0,1
502,"Catalyst, Solid Sorbent, or Support Therefor:  Product or Process of Making",0,0,0,1,0,0,0,0,0,0,0,0,1
607,"Surgery: Light, Thermal, and Electrical Application",0,0,0,0,1,0,0,0,0,0,0,0,1
701,"DP: Vehicles, Navigation, and Relative Location (Data Processing)",0,0,1,0,0,0,0,0,0,0,0,0,1
703,"DP: Structural Design, Modeling, Simulation, and Emulation (Data Processing)",0,0,0,0,0,0,0,0,0,0,1,0,1
705,"DP: Financial, Business Practice, Management, or Cost/Price Determination (Data Processing)",0,0,0,0,0,0,0,0,1,0,0,0,1
