Class,Class Title,2000 ,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,Total
424,"Drug, Bio-Affecting and Body Treating Compositions (includes Class 514)",61,48,38,38,30,43,34,22,30,15,25,22,406
123,"Internal-Combustion Engines",9,18,26,25,20,13,18,24,32,22,22,33,262
701,"DP: Vehicles, Navigation, and Relative Location (Data Processing)",8,19,22,17,26,22,14,17,19,15,33,44,256
475,"Planetary Gear Transmission Systems or Components",4,2,4,4,8,3,13,4,1,11,63,66,183
435,"Chemistry: Molecular Biology and Microbiology",25,21,10,12,11,8,12,12,17,17,22,11,178
073,"Measuring and Testing",9,7,19,15,6,15,14,9,11,15,10,8,138
296,"Land Vehicles:  Bodies and Tops",9,8,6,6,15,9,8,7,15,18,21,11,133
340,"Communications:  Electrical",5,8,10,6,5,9,7,10,9,13,9,12,103
060,"Power Plants",7,9,9,6,4,6,18,4,7,6,15,11,102
128,"Surgery (includes Class 600)",9,9,10,7,13,6,5,5,5,7,5,12,93
280,"Land Vehicles",4,5,5,3,8,11,5,10,6,12,17,5,91
532,"Organic Compounds (includes Classes 532-570)",4,9,10,5,5,11,7,5,7,5,13,10,91
356,"Optics:  Measuring and Testing",10,6,3,6,8,5,7,3,7,8,11,10,84
428,"Stock Material or Miscellaneous Articles",2,4,4,11,8,13,9,6,5,5,8,4,79
359,"Optical: Systems and Elements",7,8,7,3,3,3,4,5,8,10,3,10,71
310,"Electrical Generator or Motor Structure",2,5,5,6,19,14,6,2,2,1,1,4,67
192,"Clutches and Power-Stop Control",2,1,6,6,14,2,4,5,9,3,5,6,63
250,"Radiant Energy",3,7,1,2,11,9,2,6,7,8,4,3,63
385,"Optical Waveguides",1,4,6,7,4,3,5,6,7,6,6,5,60
477,"Interrelated Power Delivery Controls, Including Engine Control",5,4,2,4,2,4,4,4,7,4,9,7,56
520,"Synthetic Resins or Natural Rubbers (includes Classes 520-528)",3,3,1,5,7,5,8,5,6,2,3,8,56
303,"Fluid-Pressure and Analogous Brake Systems",10,9,6,6,4,2,3,3,4,0,0,4,51
427,"Coating Processes",1,1,3,2,3,6,1,0,3,6,9,13,48
702,"DP: Measuring, Calibrating, or Testing (Data Processing)",4,4,3,3,6,3,6,3,1,2,8,5,48
606,"Surgery (instruments)",4,7,4,5,0,0,4,1,3,6,7,6,47
029,"Metal Working",4,4,4,3,4,3,6,4,3,1,7,3,46
180,"Motor Vehicles",2,0,3,2,6,4,6,5,3,3,8,4,46
137,"Fluid Handling",3,4,6,4,7,8,2,3,1,1,1,5,45
264,"Plastic and Nonmetallic Article Shaping or Treating: Processes",6,7,5,4,4,2,5,1,1,2,2,2,41
