Class,Class Title,2000 ,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,Total
033,"Geometrical Instruments",0,0,0,0,0,0,0,1,0,0,0,1,2
089,"Ordnance",1,1,0,0,0,0,0,0,0,0,0,0,2
166,"Wells (shafts or deep borings in the earth, e.g., for oil and gas)",0,0,0,0,0,0,1,0,0,1,0,0,2
004,"Baths, Closets, Sinks, and Spittoons",1,0,0,0,0,0,0,0,0,0,0,0,1
008,"Bleaching and Dyeing; Fluid Treatment and Chemical Modification of Textiles and Fibers",0,0,1,0,0,0,0,0,0,0,0,0,1
037,"Excavating",0,0,0,1,0,0,0,0,0,0,0,0,1
042,"Firearms",0,0,0,0,0,0,0,1,0,0,0,0,1
049,"Movable or Removable Closures",0,0,0,0,1,0,0,0,0,0,0,0,1
054,"Harness for Working Animal",0,0,0,1,0,0,0,0,0,0,0,0,1
068,"Textiles:  Fluid Treating Apparatus",0,1,0,0,0,0,0,0,0,0,0,0,1
128,"Surgery (includes Class 600)",0,0,0,0,0,0,0,0,0,0,1,0,1
174,"Electricity:  Conductors and Insulators",0,0,0,0,0,0,0,1,0,0,0,0,1
175,"Boring or Penetrating the Earth",0,0,0,1,0,0,0,0,0,0,0,0,1
206,"Special Receptacle or Package",0,0,0,0,0,0,1,0,0,0,0,0,1
209,"Classifying, Separating, and Assorting Solids",0,0,1,0,0,0,0,0,0,0,0,0,1
280,"Land Vehicles",0,0,0,0,0,0,0,0,0,1,0,0,1
297,"Chairs and Seats",0,0,0,0,0,0,0,0,1,0,0,0,1
348,"Television",1,0,0,0,0,0,0,0,0,0,0,0,1
359,"Optical: Systems and Elements",0,0,0,0,0,0,1,0,0,0,0,0,1
379,"Telephonic Communications",0,0,0,0,0,0,0,0,0,0,1,0,1
435,"Chemistry: Molecular Biology and Microbiology",0,1,0,0,0,0,0,0,0,0,0,0,1
439,"Electrical Connectors",0,0,0,0,1,0,0,0,0,0,0,0,1
623,"Prosthesis (i.e., Artificial Body Members), Parts Thereof, or Aids and Accessories Therefor",0,0,0,0,1,0,0,0,0,0,0,0,1
800,"Multicellular Living Organisms and Unmodified Parts Thereof and Related Processes",0,0,0,0,0,0,1,0,0,0,0,0,1
