Class,Class Title,2000 ,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,Total
198,"Conveyors:  Power-Driven",3,4,3,2,0,2,1,1,2,1,1,0,20
126,"Stoves and Furnaces",3,0,0,0,0,2,0,0,0,0,1,1,7
318,"Electricity:  Motive Power Systems",0,0,0,0,0,0,0,0,0,2,2,2,6
340,"Communications:  Electrical",0,0,0,0,0,0,1,0,1,0,0,4,6
123,"Internal-Combustion Engines",0,0,0,0,0,2,0,0,0,2,1,0,5
428,"Stock Material or Miscellaneous Articles",0,0,0,0,0,2,0,2,1,0,0,0,5
604,"Surgery (Medicators and Receptors)",0,0,0,1,0,0,0,0,0,0,2,2,5
701,"DP: Vehicles, Navigation, and Relative Location (Data Processing)",0,2,1,1,0,0,0,0,0,0,0,0,4
072,"Metal Deforming",0,1,0,0,1,0,0,0,1,0,0,0,3
073,"Measuring and Testing",0,0,0,0,0,0,0,1,0,1,1,0,3
175,"Boring or Penetrating the Earth",0,1,0,1,0,0,0,0,0,0,0,1,3
210,"Liquid Purification or Separation",0,0,0,0,1,0,0,1,1,0,0,0,3
362,"Illumination",0,0,0,0,0,0,0,0,0,0,1,2,3
405,"Hydraulic and Earth Engineering",0,0,1,1,0,1,0,0,0,0,0,0,3
029,"Metal Working",0,0,0,0,0,0,1,1,0,0,0,0,2
030,"Cutlery",0,0,0,0,0,0,0,0,0,0,1,1,2
095,"Gas Separation:  Processes",0,0,0,0,0,0,0,0,1,1,0,0,2
134,"Cleaning and Liquid Contact with Solids",2,0,0,0,0,0,0,0,0,0,0,0,2
166,"Wells (shafts or deep borings in the earth, e.g., for oil and gas)",0,0,1,0,0,0,0,0,0,0,0,1,2
174,"Electricity:  Conductors and Insulators",0,0,1,0,0,1,0,0,0,0,0,0,2
192,"Clutches and Power-Stop Control",1,1,0,0,0,0,0,0,0,0,0,0,2
239,"Fluid Sprinkling, Spraying, and Diffusing",0,0,0,0,0,1,1,0,0,0,0,0,2
250,"Radiant Energy",0,0,0,0,2,0,0,0,0,0,0,0,2
376,"Induced Nuclear Reactions:  Processes, Systems, and Elements",0,0,1,1,0,0,0,0,0,0,0,0,2
431,"Combustion",1,0,0,0,0,0,0,0,0,0,0,1,2
454,"Ventilation",0,0,0,0,0,0,0,0,0,0,1,1,2
002,"Apparel",0,0,0,0,0,0,0,1,0,0,0,0,1
016,"Miscellaneous Hardware",0,0,0,0,0,0,0,0,0,1,0,0,1
033,"Geometrical Instruments",0,0,0,0,0,0,0,0,0,0,1,0,1
042,"Firearms",0,0,0,0,0,0,0,0,0,0,0,1,1
047,"Plant Husbandry",0,0,0,0,0,0,0,0,0,1,0,0,1
083,"Cutting",1,0,0,0,0,0,0,0,0,0,0,0,1
124,"Mechanical Guns and Projectors",0,0,0,0,0,0,0,1,0,0,0,0,1
128,"Surgery (includes Class 600)",0,0,0,0,0,1,0,0,0,0,0,0,1
137,"Fluid Handling",0,1,0,0,0,0,0,0,0,0,0,0,1
148,"Metal Treatment",1,0,0,0,0,0,0,0,0,0,0,0,1
165,"Heat Exchange",0,0,0,0,0,0,1,0,0,0,0,0,1
172,"Earth Working",0,0,0,0,0,0,0,1,0,0,0,0,1
206,"Special Receptacle or Package",0,0,0,1,0,0,0,0,0,0,0,0,1
235,"Registers (e.g., cash registers, calculators, devices for counting movements of devices, etc.)",0,0,0,0,0,0,0,0,0,0,0,1,1
261,"Gas and Liquid Contact Apparatus",0,0,1,0,0,0,0,0,0,0,0,0,1
301,"Land Vehicles:  Wheels and Axles",0,0,1,0,0,0,0,0,0,0,0,0,1
315,"Electric Lamp and Discharge Devices:  Systems",0,0,0,0,0,0,0,0,0,0,0,1,1
356,"Optics:  Measuring and Testing",0,1,0,0,0,0,0,0,0,0,0,0,1
414,"Material or Article Handling",1,0,0,0,0,0,0,0,0,0,0,0,1
422,"Chemical Apparatus and Process Disinfecting, Deodorizing, Preserving, or Sterilizing",0,1,0,0,0,0,0,0,0,0,0,0,1
423,"Chemistry of Inorganic Compounds",0,0,0,0,0,0,0,0,0,0,1,0,1
432,"Heating",0,0,0,0,0,0,0,0,0,1,0,0,1
455,"Telecommunications",0,0,0,0,0,0,0,0,0,0,0,1,1
502,"Catalyst, Solid Sorbent, or Support Therefor:  Product or Process of Making",0,0,0,0,0,0,0,0,0,0,1,0,1
602,"Surgery: Splint, Brace, or Bandage",0,0,0,0,0,0,1,0,0,0,0,0,1
700,"DP: Generic Control Systems or Specific Applications (Data Processing)",0,0,0,1,0,0,0,0,0,0,0,0,1
702,"DP: Measuring, Calibrating, or Testing (Data Processing)",0,0,0,0,0,0,0,0,0,0,0,1,1
