Class,Class Title,2000 ,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,Total
473,"Games Using Tangible Projectile",0,0,0,0,0,1,0,1,0,0,3,1,6
239,"Fluid Sprinkling, Spraying, and Diffusing",1,0,0,1,0,0,2,0,1,0,0,0,5
047,"Plant Husbandry",0,0,0,0,0,0,0,0,0,1,2,1,4
172,"Earth Working",0,1,1,0,1,0,0,0,0,0,1,0,4
264,"Plastic and Nonmetallic Article Shaping or Treating: Processes",1,1,0,2,0,0,0,0,0,0,0,0,4
273,"Amusement Devices:  Games",0,0,0,0,0,0,0,1,1,1,0,1,4
424,"Drug, Bio-Affecting and Body Treating Compositions (includes Class 514)",0,0,1,1,0,0,1,0,0,0,1,0,4
029,"Metal Working",0,0,0,0,0,0,1,1,1,0,0,0,3
156,"Adhesive Bonding and Miscellaneous Chemical Manufacture",1,0,0,2,0,0,0,0,0,0,0,0,3
414,"Material or Article Handling",0,0,0,0,1,0,0,0,1,0,1,0,3
016,"Miscellaneous Hardware",0,1,1,0,0,0,0,0,0,0,0,0,2
056,"Harvesters",0,0,0,1,0,1,0,0,0,0,0,0,2
070,"Locks",1,1,0,0,0,0,0,0,0,0,0,0,2
119,"Animal Husbandry",0,0,0,0,0,0,0,0,0,0,1,1,2
463,"Amusement Devices: Games",0,1,0,0,0,0,0,0,0,1,0,0,2
482,"Exercise Devices",0,1,0,0,0,0,0,0,0,1,0,0,2
705,"DP: Financial, Business Practice, Management, or Cost/Price Determination (Data Processing)",0,0,0,0,0,0,0,0,0,0,2,0,2
002,"Apparel",0,0,0,0,0,0,0,0,0,0,1,0,1
005,"Beds",0,0,0,0,1,0,0,0,0,0,0,0,1
015,"Brushing, Scrubbing, and General Cleaning",0,1,0,0,0,0,0,0,0,0,0,0,1
024,"Buckles, Buttons, Clasps, Etc.",0,0,0,0,0,0,1,0,0,0,0,0,1
048,"Gas: Heating and Illuminating",0,0,0,0,0,0,0,0,1,0,0,0,1
052,"Static Structures (e.g., Buildings)",0,0,0,0,1,0,0,0,0,0,0,0,1
054,"Harness for Working Animal",0,0,0,0,0,1,0,0,0,0,0,0,1
071,"Chemistry: Fertilizers",0,0,1,0,0,0,0,0,0,0,0,0,1
073,"Measuring and Testing",0,0,0,1,0,0,0,0,0,0,0,0,1
074,"Machine Element or Mechanism",0,0,0,0,0,0,0,1,0,0,0,0,1
100,"Presses",0,0,0,0,0,0,0,0,1,0,0,0,1
106,"Compositions:  Coating or Plastic",0,0,0,0,1,0,0,0,0,0,0,0,1
110,"Furnaces",0,1,0,0,0,0,0,0,0,0,0,0,1
111,"Planting",0,0,0,0,0,0,0,0,0,0,1,0,1
114,"Ships",1,0,0,0,0,0,0,0,0,0,0,0,1
123,"Internal-Combustion Engines",0,1,0,0,0,0,0,0,0,0,0,0,1
128,"Surgery (includes Class 600)",0,0,0,0,0,0,0,0,0,0,0,1,1
134,"Cleaning and Liquid Contact with Solids",0,0,0,0,0,0,0,0,0,0,0,1,1
137,"Fluid Handling",1,0,0,0,0,0,0,0,0,0,0,0,1
166,"Wells (shafts or deep borings in the earth, e.g., for oil and gas)",0,0,0,0,0,0,0,1,0,0,0,0,1
187,"Elevator, Industrial Lift Truck, or Stationary Lift for Vehicle",1,0,0,0,0,0,0,0,0,0,0,0,1
211,"Supports:  Racks",0,1,0,0,0,0,0,0,0,0,0,0,1
219,"Electric Heating",0,0,1,0,0,0,0,0,0,0,0,0,1
254,"Implements or Apparatus for Applying Pushing or Pulling Force",0,0,0,0,0,0,1,0,0,0,0,0,1
297,"Chairs and Seats",0,0,0,0,0,0,0,0,1,0,0,0,1
340,"Communications:  Electrical",0,0,0,0,0,0,1,0,0,0,0,0,1
362,"Illumination",0,0,0,0,0,0,0,0,1,0,0,0,1
366,"Agitating (e.g., of articles and materials)",0,0,0,0,0,0,0,0,0,1,0,0,1
400,"Typewriting Machines",0,0,1,0,0,0,0,0,0,0,0,0,1
410,"Freight Accommodation On Freight Carrier",0,0,0,0,0,0,1,0,0,0,0,0,1
418,"Rotary Expansible Chamber Devices",1,0,0,0,0,0,0,0,0,0,0,0,1
432,"Heating",0,0,0,0,0,0,0,0,1,0,0,0,1
435,"Chemistry: Molecular Biology and Microbiology",0,1,0,0,0,0,0,0,0,0,0,0,1
439,"Electrical Connectors",0,0,1,0,0,0,0,0,0,0,0,0,1
454,"Ventilation",0,0,0,0,1,0,0,0,0,0,0,0,1
507,"Earth Boring, Well Treating, and Oil Field Chemistry",0,0,0,0,1,0,0,0,0,0,0,0,1
520,"Synthetic Resins or Natural Rubbers (includes Classes 520-528)",0,0,0,0,0,0,1,0,0,0,0,0,1
585,"Chemistry of Hydrocarbon Compounds",0,0,0,0,0,0,1,0,0,0,0,0,1
607,"Surgery: Light, Thermal, and Electrical Application",0,0,0,0,0,0,0,1,0,0,0,0,1
700,"DP: Generic Control Systems or Specific Applications (Data Processing)",0,0,0,0,0,0,0,0,0,0,1,0,1
725,"Interactive Video Distribution Systems",0,0,0,0,0,0,0,0,1,0,0,0,1
