Class,Class Title,2000 ,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,Total
428,"Stock Material or Miscellaneous Articles",1,6,2,2,1,1,1,1,0,0,0,0,15
198,"Conveyors:  Power-Driven",1,0,1,1,0,1,2,0,0,0,0,0,6
705,"DP: Financial, Business Practice, Management, or Cost/Price Determination (Data Processing)",0,1,0,1,0,0,1,0,0,1,1,0,5
156,"Adhesive Bonding and Miscellaneous Chemical Manufacture",0,0,0,1,1,0,0,0,1,0,0,1,4
404,"Road Structure, Process, or Apparatus",0,0,0,1,0,0,1,0,2,0,0,0,4
424,"Drug, Bio-Affecting and Body Treating Compositions (includes Class 514)",0,0,0,1,0,2,0,1,0,0,0,0,4
052,"Static Structures (e.g., Buildings)",0,0,1,0,1,0,0,0,1,0,0,0,3
296,"Land Vehicles:  Bodies and Tops",0,0,0,1,0,1,1,0,0,0,0,0,3
604,"Surgery (Medicators and Receptors)",0,0,0,1,1,0,0,0,1,0,0,0,3
033,"Geometrical Instruments",1,0,0,0,0,0,0,0,0,0,1,0,2
060,"Power Plants",0,1,0,0,0,0,0,0,1,0,0,0,2
111,"Planting",0,0,1,1,0,0,0,0,0,0,0,0,2
206,"Special Receptacle or Package",0,0,0,0,0,0,0,1,1,0,0,0,2
220,"Receptacles",0,1,0,0,1,0,0,0,0,0,0,0,2
241,"Solid Material Comminution or Disintegration",0,0,0,2,0,0,0,0,0,0,0,0,2
264,"Plastic and Nonmetallic Article Shaping or Treating: Processes",0,0,0,0,0,0,1,0,1,0,0,0,2
356,"Optics:  Measuring and Testing",0,0,0,0,0,0,1,0,0,0,1,0,2
378,"X-Ray or Gamma Ray Systems or Devices",0,0,0,0,0,0,0,0,0,1,1,0,2
425,"Plastic Article or Earthenware Shaping or Treating: Apparatus",0,0,1,0,0,1,0,0,0,0,0,0,2
431,"Combustion",0,0,0,0,0,0,0,0,0,0,0,2,2
451,"Abrading",0,0,0,0,0,2,0,0,0,0,0,0,2
520,"Synthetic Resins or Natural Rubbers (includes Classes 520-528)",0,0,1,0,0,0,1,0,0,0,0,0,2
602,"Surgery: Splint, Brace, or Bandage",0,0,0,1,0,0,1,0,0,0,0,0,2
702,"DP: Measuring, Calibrating, or Testing (Data Processing)",0,0,0,2,0,0,0,0,0,0,0,0,2
043,"Fishing, Trapping, and Vermin Destroying",1,0,0,0,0,0,0,0,0,0,0,0,1
047,"Plant Husbandry",0,0,0,0,0,0,0,0,0,0,0,1,1
056,"Harvesters",0,0,1,0,0,0,0,0,0,0,0,0,1
070,"Locks",0,0,0,0,0,0,0,1,0,0,0,0,1
073,"Measuring and Testing",0,0,0,0,0,0,0,1,0,0,0,0,1
101,"Printing",0,0,1,0,0,0,0,0,0,0,0,0,1
162,"Paper Making and Fiber Liberation",0,0,0,0,0,1,0,0,0,0,0,0,1
209,"Classifying, Separating, and Assorting Solids",0,0,1,0,0,0,0,0,0,0,0,0,1
235,"Registers (e.g., cash registers, calculators, devices for counting movements of devices, etc.)",0,0,0,0,1,0,0,0,0,0,0,0,1
250,"Radiant Energy",0,0,0,0,0,1,0,0,0,0,0,0,1
266,"Metallurgical Apparatus",0,0,0,0,0,0,0,0,0,1,0,0,1
280,"Land Vehicles",0,0,0,0,0,0,0,1,0,0,0,0,1
285,"Pipe Joints or Couplings",1,0,0,0,0,0,0,0,0,0,0,0,1
340,"Communications:  Electrical",0,0,0,0,0,1,0,0,0,0,0,0,1
351,"Optics:  Eye Examining, Vision Testing and Correcting",0,0,0,0,0,0,0,0,0,0,1,0,1
368,"Horology: Time Measuring Systems or Devices",0,0,0,0,0,1,0,0,0,0,0,0,1
369,"Dynamic Information Storage or Retrieval",0,0,0,0,0,0,0,0,0,0,1,0,1
383,"Flexible Bags",1,0,0,0,0,0,0,0,0,0,0,0,1
426,"Food or Edible Material:  Processes, Compositions, and Products",0,0,1,0,0,0,0,0,0,0,0,0,1
427,"Coating Processes",0,0,0,0,1,0,0,0,0,0,0,0,1
435,"Chemistry: Molecular Biology and Microbiology",0,0,0,0,0,0,0,0,0,0,1,0,1
439,"Electrical Connectors",0,1,0,0,0,0,0,0,0,0,0,0,1
442,"Fabric (Woven, Knitted, or Nonwoven Textile or Cloth, Etc.)",0,1,0,0,0,0,0,0,0,0,0,0,1
463,"Amusement Devices: Games",1,0,0,0,0,0,0,0,0,0,0,0,1
606,"Surgery (instruments)",0,0,0,0,1,0,0,0,0,0,0,0,1
623,"Prosthesis (i.e., Artificial Body Members), Parts Thereof, or Aids and Accessories Therefor",0,0,1,0,0,0,0,0,0,0,0,0,1
701,"DP: Vehicles, Navigation, and Relative Location (Data Processing)",0,0,0,0,0,0,1,0,0,0,0,0,1
709,"Multicomputer Data Transferring (Electrical Computers and Digital Processing Systems)",0,0,0,0,0,0,0,0,1,0,0,0,1
