Class,Class Title,2000 ,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,Total
219,"Electric Heating",1,4,8,4,6,6,1,0,1,0,0,0,31
126,"Stoves and Furnaces",1,1,0,2,2,3,0,0,0,0,2,0,11
124,"Mechanical Guns and Projectors",1,1,1,2,2,1,0,0,0,0,0,0,8
200,"Electricity:  Circuit Makers and Breakers",0,0,1,1,0,1,1,0,1,1,0,0,6
264,"Plastic and Nonmetallic Article Shaping or Treating: Processes",0,0,0,0,1,0,0,1,0,0,1,1,4
396,"Photography",0,0,0,0,0,0,0,0,0,0,2,1,3
425,"Plastic Article or Earthenware Shaping or Treating: Apparatus",0,1,1,0,1,0,0,0,0,0,0,0,3
052,"Static Structures (e.g., Buildings)",0,0,0,0,1,0,0,0,0,0,1,0,2
119,"Animal Husbandry",0,0,0,0,0,0,0,0,0,0,1,1,2
138,"Pipes and Tubular Conduits",0,0,0,0,0,0,0,0,0,1,1,0,2
156,"Adhesive Bonding and Miscellaneous Chemical Manufacture",0,0,0,1,1,0,0,0,0,0,0,0,2
312,"Supports:  Cabinet Structure",0,0,0,0,0,0,0,0,0,0,1,1,2
324,"Electricity:  Measuring and Testing",0,0,0,1,1,0,0,0,0,0,0,0,2
361,"Electricity:  Electrical Systems and Devices",0,0,0,0,0,1,0,0,1,0,0,0,2
033,"Geometrical Instruments",0,0,0,0,0,0,0,0,0,1,0,0,1
043,"Fishing, Trapping, and Vermin Destroying",0,0,0,0,0,0,0,0,0,0,1,0,1
062,"Refrigeration",0,0,0,0,0,0,0,0,0,0,1,0,1
074,"Machine Element or Mechanism",0,1,0,0,0,0,0,0,0,0,0,0,1
110,"Furnaces",1,0,0,0,0,0,0,0,0,0,0,0,1
114,"Ships",1,0,0,0,0,0,0,0,0,0,0,0,1
137,"Fluid Handling",0,0,0,0,0,0,0,0,0,1,0,0,1
144,"Woodworking",0,0,1,0,0,0,0,0,0,0,0,0,1
152,"Resilient Tires and Wheels",0,1,0,0,0,0,0,0,0,0,0,0,1
182,"Fire Escape, Ladder, or Scaffold",0,0,0,0,0,0,1,0,0,0,0,0,1
188,"Brakes",0,0,0,0,0,1,0,0,0,0,0,0,1
198,"Conveyors:  Power-Driven",0,0,0,0,0,0,1,0,0,0,0,0,1
206,"Special Receptacle or Package",0,0,0,0,0,0,0,0,0,1,0,0,1
220,"Receptacles",0,0,1,0,0,0,0,0,0,0,0,0,1
239,"Fluid Sprinkling, Spraying, and Diffusing",0,0,0,0,0,1,0,0,0,0,0,0,1
252,"Compositions",0,0,0,0,0,0,0,0,0,0,0,1,1
280,"Land Vehicles",0,0,0,0,0,0,0,1,0,0,0,0,1
315,"Electric Lamp and Discharge Devices:  Systems",0,0,1,0,0,0,0,0,0,0,0,0,1
337,"Electricity:  Electrothermally or Thermally Actuated Switches",1,0,0,0,0,0,0,0,0,0,0,0,1
340,"Communications:  Electrical",1,0,0,0,0,0,0,0,0,0,0,0,1
362,"Illumination",0,0,1,0,0,0,0,0,0,0,0,0,1
410,"Freight Accommodation On Freight Carrier",0,0,0,0,0,0,0,0,1,0,0,0,1
424,"Drug, Bio-Affecting and Body Treating Compositions (includes Class 514)",0,0,1,0,0,0,0,0,0,0,0,0,1
431,"Combustion",0,1,0,0,0,0,0,0,0,0,0,0,1
464,"Rotary Shafts, Gudgeons, Housings, and Flexible Couplings for Rotary Shafts",0,0,0,0,0,0,0,0,0,1,0,0,1
473,"Games Using Tangible Projectile",0,0,0,0,1,0,0,0,0,0,0,0,1
520,"Synthetic Resins or Natural Rubbers (includes Classes 520-528)",0,0,0,0,0,0,1,0,0,0,0,0,1
