Class,Class Title,2000 ,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,Total
062,"Refrigeration",24,44,30,39,21,12,10,22,9,14,7,6,238
429,"Chemistry:  Electrical Current Producing Apparatus, Product, and Process",17,16,14,28,25,11,9,2,5,10,9,6,152
532,"Organic Compounds (includes Classes 532-570)",22,18,8,6,7,6,13,10,13,13,18,18,152
424,"Drug, Bio-Affecting and Body Treating Compositions (includes Class 514)",13,11,7,7,1,6,9,5,6,9,15,17,106
165,"Heat Exchange",5,5,8,6,11,4,12,11,10,11,12,6,101
095,"Gas Separation:  Processes",11,6,10,9,2,0,6,7,3,7,10,4,75
128,"Surgery (includes Class 600)",9,6,7,7,10,8,6,3,2,5,4,1,68
428,"Stock Material or Miscellaneous Articles",10,6,12,5,6,2,3,1,3,6,2,8,64
252,"Compositions",6,3,4,8,4,5,1,3,3,4,9,10,60
520,"Synthetic Resins or Natural Rubbers (includes Classes 520-528)",5,12,12,10,7,2,1,3,0,2,3,3,60
435,"Chemistry: Molecular Biology and Microbiology",5,5,7,5,9,0,4,1,6,3,5,5,55
446,"Amusement Devices:  Toys",3,3,5,7,8,3,4,4,2,1,4,7,51
029,"Metal Working",5,7,9,4,5,2,7,2,1,1,3,4,50
423,"Chemistry of Inorganic Compounds",7,4,4,8,5,1,3,2,3,6,0,7,50
510,"Cleaning Compositions for Solid Surfaces, Auxiliary Compositions Therefor, or Processes of Preparing the Compositions",6,0,7,2,8,3,2,3,2,4,4,4,45
361,"Electricity:  Electrical Systems and Devices",0,5,2,4,5,6,8,4,1,4,2,3,44
137,"Fluid Handling",3,5,1,2,1,4,3,3,1,3,6,5,37
156,"Adhesive Bonding and Miscellaneous Chemical Manufacture",8,7,5,5,1,1,2,3,0,2,0,3,37
052,"Static Structures (e.g., Buildings)",7,8,5,0,3,1,4,0,2,0,1,5,36
297,"Chairs and Seats",4,3,4,5,1,6,2,1,3,3,3,0,35
096,"Gas Separation:  Apparatus",0,0,3,4,3,4,4,3,3,1,5,4,34
005,"Beds",5,0,3,1,4,3,3,3,3,1,4,3,33
280,"Land Vehicles",5,7,2,2,2,0,1,3,3,5,2,1,33
073,"Measuring and Testing",5,2,1,2,3,1,1,1,4,4,4,1,29
422,"Chemical Apparatus and Process Disinfecting, Deodorizing, Preserving, or Sterilizing",3,2,2,1,2,2,1,2,2,2,4,6,29
451,"Abrading",2,8,3,4,0,4,5,0,0,0,1,2,29
417,"Pumps",0,7,4,2,5,0,3,1,1,2,1,1,27
210,"Liquid Purification or Separation",7,3,3,4,3,2,0,0,1,2,1,0,26
002,"Apparel",2,5,5,3,1,1,2,1,1,2,1,1,25
180,"Motor Vehicles",1,1,7,4,1,1,2,0,1,4,0,3,25
340,"Communications:  Electrical",0,3,1,3,3,3,3,1,0,4,2,1,24
359,"Optical: Systems and Elements",10,0,2,0,4,2,2,1,2,0,1,0,24
607,"Surgery: Light, Thermal, and Electrical Application",0,0,1,1,3,2,7,1,0,2,4,3,24
060,"Power Plants",0,3,6,3,1,2,2,0,3,0,2,1,23
427,"Coating Processes",3,1,4,3,3,1,1,2,0,2,0,3,23
264,"Plastic and Nonmetallic Article Shaping or Treating: Processes",0,3,4,3,5,2,0,1,2,0,1,1,22
454,"Ventilation",3,1,2,2,5,1,0,4,1,3,0,0,22
