Class,Class Title,2000 ,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,Total
175,"Boring or Penetrating the Earth",1,7,6,4,1,3,1,11,18,28,23,32,135
707,"DP: Database and File Management or Data Structures (Data Processing)",10,6,7,9,12,2,4,8,6,9,25,26,124
709,"Multicomputer Data Transferring (Electrical Computers and Digital Processing Systems)",13,8,6,2,7,8,12,10,6,11,17,11,111
340,"Communications:  Electrical",0,0,1,2,2,3,7,13,12,12,11,6,69
726,"Information Security",3,3,3,1,4,0,1,3,5,9,12,14,58
299,"Mining or In Situ Disintegration of Hard Material",0,0,0,0,1,0,1,1,17,7,10,19,56
705,"DP: Financial, Business Practice, Management, or Cost/Price Determination (Data Processing)",2,3,0,1,3,1,2,2,4,4,13,19,54
424,"Drug, Bio-Affecting and Body Treating Compositions (includes Class 514)",3,4,3,3,6,2,6,3,2,4,14,3,53
713,"Support (Electrical Computers and Digital Processing Systems)",2,1,0,3,4,1,5,2,6,8,9,7,48
715,"DP: Presentation Processing of Document, Operator Interface Processing, and Screen Saver Display Processing (Data Processing)",4,2,1,0,2,1,5,0,5,5,7,9,41
711,"Memory (Electrical Computers and Digital Processing Systems)",5,4,3,3,3,1,3,2,4,2,6,1,37
439,"Electrical Connectors",2,0,2,2,4,5,5,3,3,4,0,3,33
404,"Road Structure, Process, or Apparatus",0,1,1,2,2,1,2,2,3,8,7,3,32
166,"Wells (shafts or deep borings in the earth, e.g., for oil and gas)",0,0,1,0,2,1,6,5,3,5,3,3,29
273,"Amusement Devices:  Games",0,1,2,2,2,0,3,7,3,2,2,3,27
717,"DP: Software Development, Installation, and Management (Data Processing)",4,0,0,2,0,1,1,1,0,1,6,11,27
280,"Land Vehicles",0,2,2,1,3,1,5,5,0,2,2,2,25
297,"Chairs and Seats",1,4,3,3,1,0,3,0,1,2,1,4,23
250,"Radiant Energy",1,3,1,1,1,0,4,2,1,0,6,2,22
370,"Multiplex Communications",1,0,0,2,2,2,2,0,1,1,8,2,21
473,"Games Using Tangible Projectile",3,5,2,0,3,2,1,0,1,3,0,1,21
604,"Surgery (Medicators and Receptors)",1,1,1,1,0,1,0,0,2,2,6,6,21
623,"Prosthesis (i.e., Artificial Body Members), Parts Thereof, or Aids and Accessories Therefor",1,1,7,3,6,0,1,0,0,1,0,1,21
235,"Registers (e.g., cash registers, calculators, devices for counting movements of devices, etc.)",0,1,0,1,0,0,0,4,4,4,3,3,20
425,"Plastic Article or Earthenware Shaping or Treating: Apparatus",0,0,1,0,1,0,0,2,3,6,3,3,19
052,"Static Structures (e.g., Buildings)",2,1,3,3,0,3,0,1,0,0,1,4,18
359,"Optical: Systems and Elements",3,3,2,0,2,0,0,0,1,2,2,3,18
714,"Error Detection/Correction and Fault Detection/Recovery",0,1,1,2,3,0,1,1,3,2,4,0,18
264,"Plastic and Nonmetallic Article Shaping or Treating: Processes",0,0,1,0,0,2,3,3,2,2,3,1,17
324,"Electricity:  Measuring and Testing",0,0,1,0,1,1,0,1,0,7,0,6,17
361,"Electricity:  Electrical Systems and Devices",0,2,1,2,0,4,1,2,2,2,0,1,17
378,"X-Ray or Gamma Ray Systems or Devices",0,0,0,1,0,0,1,3,2,6,2,2,17
719,"Interprogram Communication or Interprocess Communication (Ipc) (Electrical Computers and Digital Processing Systems)",2,1,2,2,2,1,0,3,0,3,0,1,17
210,"Liquid Purification or Separation",2,0,4,5,2,0,1,0,0,1,1,0,16
345,"Computer Graphics Processing and Selective Visual Display Systems",3,1,1,1,1,2,0,1,2,0,3,1,16
428,"Stock Material or Miscellaneous Articles",1,3,2,1,0,1,1,0,0,2,1,3,15
606,"Surgery (instruments)",1,3,0,0,0,0,0,1,1,1,4,4,15
029,"Metal Working",0,2,2,0,3,1,1,1,1,0,2,1,14
051,"Abrasive Tool Making Process, Material, or Composition",2,1,1,0,0,0,0,0,0,1,2,7,14
228,"Metal Fusion Bonding",0,0,0,1,2,0,2,3,0,1,3,2,14
343,"Communications:  Radio Wave Antennas",0,3,4,3,1,0,0,0,2,1,0,0,14
704,"DP: Speech Signal Processing, Linguistics, Language Translation, and Audio Compression/Decompression (Data Processing)",1,3,1,0,0,0,1,2,2,2,2,0,14
241,"Solid Material Comminution or Disintegration",1,1,0,0,0,0,1,1,2,1,4,2,13
381,"Electrical Audio Signal Processing Systems and Devices",0,1,1,0,2,1,0,2,2,2,0,2,13
429,"Chemistry:  Electrical Current Producing Apparatus, Product, and Process",1,0,0,2,0,1,3,3,2,0,1,0,13
206,"Special Receptacle or Package",1,0,0,1,0,1,0,2,2,1,1,3,12
296,"Land Vehicles:  Bodies and Tops",0,0,0,1,1,1,0,0,3,2,3,1,12
710,"Input/Output (Electrical Computers and Digital Processing Systems)",0,1,0,2,4,2,0,1,1,1,0,0,12
375,"Pulse or Digital Communications",3,2,1,0,0,0,3,1,1,0,0,0,11
379,"Telephonic Communications",0,0,0,0,0,2,2,0,0,1,2,4,11
451,"Abrading",1,1,1,0,0,2,1,1,2,0,2,0,11
455,"Telecommunications",0,0,0,0,1,1,0,1,2,1,3,2,11
510,"Cleaning Compositions for Solid Surfaces, Auxiliary Compositions Therefor, or Processes of Preparing the Compositions",0,0,0,0,0,0,0,0,2,6,0,3,11
718,"Virtual Machine Task or Process Management or Task Management/Control (Electrical Computers and Digital Processing Systems)",0,2,0,0,1,0,1,0,0,1,1,5,11
182,"Fire Escape, Ladder, or Scaffold",1,1,0,1,1,2,2,0,1,0,0,1,10
336,"Inductor Devices",0,0,0,1,1,0,5,2,0,1,0,0,10
414,"Material or Article Handling",1,1,1,1,0,1,1,0,3,1,0,0,10
434,"Education and Demonstration",2,2,0,0,0,2,0,1,1,1,1,0,10
004,"Baths, Closets, Sinks, and Spittoons",0,2,1,0,0,0,2,0,1,0,1,2,9
060,"Power Plants",0,0,0,1,1,0,1,1,1,2,1,1,9
102,"Ammunition and Explosives",0,2,0,4,1,1,0,1,0,0,0,0,9
128,"Surgery (includes Class 600)",2,0,2,0,0,4,0,0,0,1,0,0,9
141,"Fluent Material Handling, with Receiver or Receiver Coacting Means",2,1,1,1,1,0,0,0,1,2,0,0,9
156,"Adhesive Bonding and Miscellaneous Chemical Manufacture",1,0,2,0,2,0,2,0,0,0,1,1,9
382,"Image Analysis",0,0,1,1,1,0,0,0,0,0,4,2,9
482,"Exercise Devices",1,0,1,0,0,0,2,0,1,0,4,0,9
700,"DP: Generic Control Systems or Specific Applications (Data Processing)",0,0,0,0,0,2,1,2,0,1,1,2,9
310,"Electrical Generator or Motor Structure",1,0,0,0,1,0,4,0,2,0,0,0,8
384,"Bearings",0,0,0,1,0,0,0,0,1,1,2,3,8
427,"Coating Processes",1,1,0,1,0,1,1,0,0,2,0,1,8
438,"Semiconductor Device Manufacturing: Process",0,0,0,0,0,2,0,0,1,1,3,1,8
701,"DP: Vehicles, Navigation, and Relative Location (Data Processing)",0,0,0,2,0,0,0,1,1,0,2,2,8
123,"Internal-Combustion Engines",0,0,1,0,0,0,0,0,2,0,2,2,7
138,"Pipes and Tubular Conduits",1,0,0,2,1,0,0,1,0,0,1,1,7
174,"Electricity:  Conductors and Insulators",1,1,0,0,0,1,2,0,1,1,0,0,7
200,"Electricity:  Circuit Makers and Breakers",0,0,0,1,0,1,0,0,4,0,1,0,7
248,"Supports (e.g., for holding articles, etc.)",1,1,1,1,1,0,0,0,1,0,1,0,7
256,"Fences",0,1,2,0,1,1,0,0,0,2,0,0,7
415,"Rotary Kinetic Fluid Motors or Pumps",0,0,0,1,1,1,1,0,1,1,1,0,7
426,"Food or Edible Material:  Processes, Compositions, and Products",1,2,0,2,0,0,0,1,0,0,0,1,7
532,"Organic Compounds (includes Classes 532-570)",0,0,0,0,1,0,0,1,0,1,4,0,7
703,"DP: Structural Design, Modeling, Simulation, and Emulation (Data Processing)",0,0,0,0,1,0,1,2,0,1,0,2,7
005,"Beds",1,1,0,0,0,1,1,0,2,0,0,0,6
015,"Brushing, Scrubbing, and General Cleaning",0,0,2,0,0,0,0,1,0,2,0,1,6
033,"Geometrical Instruments",0,0,0,0,0,0,0,1,0,1,2,2,6
