Class,Class Title,2000 ,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,Total
424,"Drug, Bio-Affecting and Body Treating Compositions (includes Class 514)",2,8,7,6,2,4,6,5,2,1,6,7,56
340,"Communications:  Electrical",0,3,1,1,7,4,3,2,4,5,8,4,41
210,"Liquid Purification or Separation",4,2,4,3,2,2,4,3,5,1,3,2,35
114,"Ships",2,1,1,1,0,4,2,3,1,8,7,3,32
052,"Static Structures (e.g., Buildings)",1,3,0,1,1,2,3,3,2,3,3,10,32
473,"Games Using Tangible Projectile",1,2,4,1,1,3,2,4,2,3,3,4,30
426,"Food or Edible Material:  Processes, Compositions, and Products",4,3,1,3,5,1,3,4,1,4,0,0,29
705,"DP: Financial, Business Practice, Management, or Cost/Price Determination (Data Processing)",0,0,2,1,0,2,4,3,1,1,4,4,22
128,"Surgery (includes Class 600)",2,1,1,5,2,3,0,0,1,1,2,3,21
520,"Synthetic Resins or Natural Rubbers (includes Classes 520-528)",3,4,0,4,3,0,2,1,0,0,1,2,20
053,"Package Making",3,5,3,2,0,0,0,0,1,1,2,1,18
062,"Refrigeration",2,1,2,1,1,4,0,1,4,0,0,1,17
606,"Surgery (instruments)",1,2,1,0,1,2,0,2,1,2,3,2,17
248,"Supports (e.g., for holding articles, etc.)",2,0,2,2,2,1,2,1,0,0,2,3,17
137,"Fluid Handling",1,2,0,2,2,1,2,1,1,1,2,2,16
310,"Electrical Generator or Motor Structure",0,1,0,1,3,5,2,1,1,1,0,0,15
604,"Surgery (Medicators and Receptors)",2,1,0,0,1,2,0,6,2,0,1,0,15
004,"Baths, Closets, Sinks, and Spittoons",2,1,0,0,5,2,0,0,2,0,0,3,15
482,"Exercise Devices",2,2,1,2,2,0,1,1,1,0,2,0,14
002,"Apparel",1,4,2,2,1,0,0,1,1,0,1,0,13
119,"Animal Husbandry",1,1,2,2,2,1,0,1,0,2,0,1,13
219,"Electric Heating",1,2,0,0,1,3,4,2,0,0,0,0,13
439,"Electrical Connectors",0,0,1,1,1,1,2,4,1,0,2,0,13
446,"Amusement Devices:  Toys",1,0,2,3,2,1,0,0,1,1,2,0,13
005,"Beds",0,0,0,1,2,2,1,0,3,1,0,2,12
206,"Special Receptacle or Package",2,1,1,2,1,1,0,1,0,0,3,0,12
362,"Illumination",2,2,1,3,1,0,0,2,0,0,1,0,12
414,"Material or Article Handling",2,0,1,1,3,1,0,0,0,1,0,3,12
455,"Telecommunications",0,0,1,1,0,2,3,3,0,0,1,1,12
040,"Card, Picture, or Sign Exhibiting",2,1,1,1,0,1,1,1,1,2,1,1,12
198,"Conveyors:  Power-Driven",2,3,0,0,0,1,0,2,0,1,0,1,10
280,"Land Vehicles",0,1,0,1,1,0,3,0,1,1,2,0,10
297,"Chairs and Seats",1,0,0,1,0,1,1,3,1,1,0,1,10
375,"Pulse or Digital Communications",0,0,0,3,5,1,0,0,0,1,0,0,10
422,"Chemical Apparatus and Process Disinfecting, Deodorizing, Preserving, or Sterilizing",1,0,1,1,2,2,0,0,1,1,0,1,10
623,"Prosthesis (i.e., Artificial Body Members), Parts Thereof, or Aids and Accessories Therefor",2,1,1,1,2,0,0,0,2,0,1,0,10
043,"Fishing, Trapping, and Vermin Destroying",2,0,1,0,0,1,0,1,0,1,1,2,9
222,"Dispensing (apparatus and process)",1,0,2,1,0,1,0,0,0,0,3,1,9
702,"DP: Measuring, Calibrating, or Testing (Data Processing)",0,1,0,0,0,0,2,1,0,3,2,0,9
296,"Land Vehicles:  Bodies and Tops",0,1,0,1,1,1,2,0,3,0,0,0,9
361,"Electricity:  Electrical Systems and Devices",1,0,0,0,1,1,0,0,3,1,2,0,9
015,"Brushing, Scrubbing, and General Cleaning",2,0,1,0,0,1,2,0,0,1,1,0,8
182,"Fire Escape, Ladder, or Scaffold",0,1,0,1,0,3,1,0,1,0,0,1,8
211,"Supports:  Racks",0,0,2,0,1,1,2,1,0,0,1,0,8
356,"Optics:  Measuring and Testing",2,0,0,1,0,0,1,2,0,0,1,1,8
405,"Hydraulic and Earth Engineering",0,1,1,0,0,0,1,1,3,0,1,0,8
435,"Chemistry: Molecular Biology and Microbiology",0,1,0,1,1,0,1,0,1,1,1,1,8
440,"Marine Propulsion",0,1,0,0,1,2,1,0,1,0,2,0,8
601,"Surgery: Kinesitherapy",0,1,1,0,1,1,0,1,3,0,0,0,8
073,"Measuring and Testing",0,1,0,1,0,3,0,1,0,0,1,1,8
081,"Tools",1,0,1,0,3,2,0,0,0,0,0,1,8
235,"Registers (e.g., cash registers, calculators, devices for counting movements of devices, etc.)",0,0,0,0,0,1,2,0,2,1,1,1,8
024,"Buckles, Buttons, Clasps, Etc.",0,0,1,2,1,0,0,0,2,1,0,0,7
029,"Metal Working",2,1,0,0,2,2,0,0,0,0,0,0,7
102,"Ammunition and Explosives",0,0,0,2,0,0,0,0,0,1,1,3,7
134,"Cleaning and Liquid Contact with Solids",1,0,1,0,0,1,2,0,0,2,0,0,7
135,"Tent, Canopy, Umbrella, or Cane",1,1,0,1,1,0,0,0,1,0,1,1,7
160,"Flexible or Portable Closure, Partition, or Panel",0,0,2,2,0,1,1,0,0,0,1,0,7
180,"Motor Vehicles",1,2,1,0,0,1,0,2,0,0,0,0,7
200,"Electricity:  Circuit Makers and Breakers",0,0,0,0,0,1,4,0,0,1,0,1,7
220,"Receptacles",0,1,0,0,0,0,0,1,0,2,2,1,7
324,"Electricity:  Measuring and Testing",0,2,0,0,0,1,1,1,0,1,0,1,7
428,"Stock Material or Miscellaneous Articles",0,0,1,1,0,0,0,2,0,1,0,2,7
709,"Multicomputer Data Transferring (Electrical Computers and Digital Processing Systems)",0,0,1,0,0,2,1,1,1,0,1,0,7
715,"DP: Presentation Processing of Document, Operator Interface Processing, and Screen Saver Display Processing (Data Processing)",0,0,0,0,1,0,1,0,1,0,3,1,7
123,"Internal-Combustion Engines",0,0,0,1,0,0,0,3,0,1,1,1,7
049,"Movable or Removable Closures",0,0,0,0,0,0,1,0,0,0,3,2,6
257,"Active Solid-State Devices (e.g., Transistors, Solid-State Diodes)",0,0,0,0,0,0,0,0,0,0,2,4,6
335,"Electricity:  Magnetically Operated Switches, Magnets, and Electromagnets",0,0,0,3,0,1,0,1,0,1,0,0,6
351,"Optics:  Eye Examining, Vision Testing and Correcting",0,0,0,0,1,0,1,1,1,1,1,0,6
370,"Multiplex Communications",0,0,0,0,0,0,0,1,1,2,0,2,6
385,"Optical Waveguides",1,1,1,1,0,0,0,0,2,0,0,0,6
532,"Organic Compounds (includes Classes 532-570)",0,1,0,0,1,0,1,1,0,0,1,1,6
700,"DP: Generic Control Systems or Specific Applications (Data Processing)",1,0,1,0,0,0,1,1,2,0,0,0,6
072,"Metal Deforming",0,0,0,0,0,1,0,1,2,1,0,1,6
099,"Foods and Beverages: Apparatus",0,1,0,1,1,0,1,1,0,0,0,0,5
141,"Fluent Material Handling, with Receiver or Receiver Coacting Means",0,1,0,0,1,1,1,1,0,0,0,0,5
156,"Adhesive Bonding and Miscellaneous Chemical Manufacture",0,1,1,0,0,1,1,0,0,0,0,1,5
174,"Electricity:  Conductors and Insulators",0,0,1,1,1,1,0,1,0,0,0,0,5
264,"Plastic and Nonmetallic Article Shaping or Treating: Processes",0,1,0,2,0,0,0,0,0,0,1,1,5
273,"Amusement Devices:  Games",0,3,1,0,0,0,0,0,0,0,1,0,5
283,"Printed Matter",2,1,1,0,1,0,0,0,0,0,0,0,5
315,"Electric Lamp and Discharge Devices:  Systems",1,1,1,0,0,0,1,0,0,0,0,1,5
401,"Coating Implements with Material Supply",0,2,0,0,1,0,0,1,1,0,0,0,5
415,"Rotary Kinetic Fluid Motors or Pumps",1,0,1,1,1,0,0,0,0,0,1,0,5
607,"Surgery: Light, Thermal, and Electrical Application",2,0,0,0,1,1,1,0,0,0,0,0,5
701,"DP: Vehicles, Navigation, and Relative Location (Data Processing)",0,1,1,0,1,0,0,0,0,1,0,1,5
074,"Machine Element or Mechanism",0,1,1,0,0,0,0,0,2,1,0,0,5
118,"Coating Apparatus",1,0,0,0,1,0,1,0,0,0,1,1,5
239,"Fluid Sprinkling, Spraying, and Diffusing",2,1,0,0,1,0,0,0,0,0,1,0,5
016,"Miscellaneous Hardware",0,1,1,0,0,0,0,1,0,0,1,0,4
030,"Cutlery",1,0,1,0,1,0,0,0,0,0,1,0,4
033,"Geometrical Instruments",0,1,0,0,0,0,1,0,1,1,0,0,4
034,"Drying and Gas or Vapor Contact with Solids",0,0,0,2,0,1,0,0,0,0,0,1,4
047,"Plant Husbandry",1,1,0,0,0,1,0,0,0,1,0,0,4
108,"Horizontally Supported Planar Surfaces",0,0,0,0,1,0,2,0,0,0,0,1,4
224,"Package and Article Carriers",1,1,0,1,0,0,0,0,0,0,0,1,4
250,"Radiant Energy",0,1,0,0,1,0,0,0,1,0,1,0,4
290,"Prime-Mover Dynamo Plants",1,0,0,0,0,0,0,0,0,1,0,2,4
292,"Closure Fasteners",0,0,1,0,0,1,0,0,0,1,0,1,4
307,"Electrical Transmission or Interconnection Systems",1,0,1,1,0,0,0,0,1,0,0,0,4
