Class,Class Title,2000 ,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,Total
422,"Chemical Apparatus and Process Disinfecting, Deodorizing, Preserving, or Sterilizing",1,1,0,0,0,1,0,0,0,2,1,2,8
043,"Fishing, Trapping, and Vermin Destroying",0,1,1,1,0,0,0,1,0,0,1,0,5
114,"Ships",0,1,2,1,0,1,0,0,0,0,0,1,5
160,"Flexible or Portable Closure, Partition, or Panel",0,1,2,1,0,0,0,1,0,0,0,0,5
375,"Pulse or Digital Communications",0,0,0,0,0,0,0,0,0,1,2,2,5
604,"Surgery (Medicators and Receptors)",1,1,0,0,2,1,0,0,0,0,0,0,5
096,"Gas Separation:  Apparatus",0,0,0,0,0,0,0,3,1,0,0,0,4
210,"Liquid Purification or Separation",0,0,0,1,0,0,1,0,0,0,2,0,4
340,"Communications:  Electrical",0,0,0,1,0,1,0,0,1,0,2,0,4
473,"Games Using Tangible Projectile",0,0,0,2,0,1,0,0,0,0,1,0,4
606,"Surgery (instruments)",3,0,1,0,0,0,0,0,0,0,0,0,4
144,"Woodworking",0,1,0,0,1,0,0,0,1,0,0,0,3
220,"Receptacles",0,0,0,0,0,0,1,0,0,1,0,1,3
266,"Metallurgical Apparatus",1,0,0,0,0,1,0,0,0,1,0,0,3
277,"Seal for a Joint or Juncture",0,0,0,0,0,0,0,0,1,1,1,0,3
301,"Land Vehicles:  Wheels and Axles",0,1,1,1,0,0,0,0,0,0,0,0,3
602,"Surgery: Splint, Brace, or Bandage",0,0,0,0,0,1,0,0,0,0,0,2,3
700,"DP: Generic Control Systems or Specific Applications (Data Processing)",1,0,0,0,0,0,0,0,0,0,2,0,3
714,"Error Detection/Correction and Fault Detection/Recovery",0,0,0,0,0,0,0,1,0,0,0,2,3
072,"Metal Deforming",0,0,0,0,0,0,0,1,0,1,0,1,3
073,"Measuring and Testing",0,0,0,0,0,1,0,0,1,0,1,0,3
239,"Fluid Sprinkling, Spraying, and Diffusing",1,1,0,0,1,0,0,0,0,0,0,0,3
005,"Beds",1,0,0,0,0,1,0,0,0,0,0,0,2
015,"Brushing, Scrubbing, and General Cleaning",0,1,0,1,0,0,0,0,0,0,0,0,2
030,"Cutlery",0,0,0,0,1,0,0,1,0,0,0,0,2
056,"Harvesters",0,0,1,0,0,0,0,0,0,0,1,0,2
060,"Power Plants",0,1,0,0,0,0,0,0,0,0,0,1,2
134,"Cleaning and Liquid Contact with Solids",0,0,0,0,1,0,0,0,1,0,0,0,2
137,"Fluid Handling",0,0,0,1,0,1,0,1,0,0,0,0,2
200,"Electricity:  Circuit Makers and Breakers",0,0,1,0,0,0,0,0,0,1,0,0,2
244,"Aeronautics and Astronautics",0,0,0,0,0,1,1,0,0,0,0,0,2
280,"Land Vehicles",0,0,0,0,0,0,0,2,0,0,0,0,2
324,"Electricity:  Measuring and Testing",0,0,0,0,0,1,1,0,0,0,0,0,2
411,"Expanded, Threaded, Driven, Headed, Tool-Deformed, or Locked-Threaded Fastener",0,2,0,0,0,0,0,0,0,0,0,0,2
477,"Interrelated Power Delivery Controls, Including Engine Control",1,1,0,0,0,0,0,0,0,0,0,0,2
482,"Exercise Devices",0,0,1,1,0,0,0,0,0,0,0,0,2
607,"Surgery: Light, Thermal, and Electrical Application",0,1,0,1,0,0,0,0,0,0,0,0,2
702,"DP: Measuring, Calibrating, or Testing (Data Processing)",0,0,0,0,0,0,0,0,1,0,1,0,2
004,"Baths, Closets, Sinks, and Spittoons",0,1,0,0,1,0,0,0,0,0,0,0,2
040,"Card, Picture, or Sign Exhibiting",1,0,0,0,0,1,0,0,0,1,0,0,2
074,"Machine Element or Mechanism",1,0,0,0,0,0,0,0,1,0,0,0,2
081,"Tools",0,0,0,0,0,0,0,0,1,0,0,1,2
118,"Coating Apparatus",0,0,0,0,0,0,0,0,0,0,1,1,2
248,"Supports (e.g., for holding articles, etc.)",0,0,1,0,0,0,0,0,0,1,0,0,2
294,"Handling:  Hand and Hoist-Line Implements",1,0,0,0,0,0,0,0,0,0,0,1,2
296,"Land Vehicles:  Bodies and Tops",0,2,0,0,0,0,0,0,0,0,0,0,2
002,"Apparel",0,0,1,0,0,0,0,0,0,0,0,0,1
007,"Compound Hand Tools",0,0,0,0,0,0,0,1,0,0,0,0,1
024,"Buckles, Buttons, Clasps, Etc.",0,0,0,0,0,0,0,0,0,0,1,0,1
033,"Geometrical Instruments",0,0,0,0,1,0,0,0,0,0,0,0,1
036,"Boots, Shoes, and Leggings",0,0,0,0,0,0,1,0,0,1,0,0,1
062,"Refrigeration",0,0,0,0,0,0,1,0,0,0,0,0,1
070,"Locks",0,0,0,1,0,0,0,0,0,0,0,0,1
083,"Cutting",0,0,0,0,0,0,0,1,0,0,0,0,1
102,"Ammunition and Explosives",0,0,0,0,0,0,0,0,0,0,0,1,1
105,"Railway Rolling Stock",0,0,0,0,1,0,0,0,0,0,0,0,1
111,"Planting",0,0,1,0,0,0,0,0,0,0,0,0,1
119,"Animal Husbandry",0,1,0,0,0,0,0,0,0,0,0,0,1
128,"Surgery (includes Class 600)",0,0,0,0,1,0,0,0,0,0,0,0,1
132,"Toilet",0,0,0,0,1,0,0,0,0,0,0,0,1
135,"Tent, Canopy, Umbrella, or Cane",0,0,0,1,0,0,0,0,0,0,0,0,1
169,"Fire Extinguishers",0,0,0,1,0,0,0,0,0,0,0,0,1
172,"Earth Working",0,1,0,0,0,0,0,0,0,0,0,0,1
180,"Motor Vehicles",0,0,0,0,0,0,0,0,0,1,0,0,1
187,"Elevator, Industrial Lift Truck, or Stationary Lift for Vehicle",0,0,0,0,0,0,1,0,0,0,0,0,1
206,"Special Receptacle or Package",0,0,0,0,1,0,0,0,0,0,0,0,1
211,"Supports:  Racks",0,0,0,0,0,1,0,0,0,0,0,0,1
297,"Chairs and Seats",1,0,0,0,0,0,0,0,0,0,0,0,1
310,"Electrical Generator or Motor Structure",0,0,0,0,0,0,0,0,0,1,0,0,1
312,"Supports:  Cabinet Structure",0,0,0,1,0,0,0,0,0,0,0,0,1
348,"Television",0,0,0,0,0,0,1,0,0,0,0,0,1
401,"Coating Implements with Material Supply",1,0,0,0,0,0,0,0,0,0,0,0,1
404,"Road Structure, Process, or Apparatus",0,0,1,0,0,0,0,0,0,0,0,0,1
405,"Hydraulic and Earth Engineering",0,1,0,0,0,0,0,0,0,0,0,0,1
425,"Plastic Article or Earthenware Shaping or Treating: Apparatus",0,0,0,0,0,0,0,0,1,0,0,0,1
427,"Coating Processes",0,0,0,0,0,0,0,0,0,0,1,1,1
428,"Stock Material or Miscellaneous Articles",0,0,0,0,1,0,0,0,0,0,0,0,1
434,"Education and Demonstration",0,0,0,1,0,0,0,0,0,0,0,0,1
440,"Marine Propulsion",0,0,0,0,0,0,1,0,0,0,0,0,1
441,"Buoys, Rafts, and Aquatic Devices",0,0,0,1,0,0,0,0,0,0,0,0,1
446,"Amusement Devices:  Toys",0,0,1,0,0,0,0,0,0,0,0,0,1
455,"Telecommunications",0,0,0,0,0,0,0,0,0,1,0,0,1
701,"DP: Vehicles, Navigation, and Relative Location (Data Processing)",0,0,0,0,0,1,0,0,0,0,0,0,1
707,"DP: Database and File Management or Data Structures (Data Processing)",1,0,0,0,0,0,0,0,0,0,0,0,1
726,"Information Security",0,0,0,0,0,0,0,1,0,0,0,0,1
052,"Static Structures (e.g., Buildings)",0,0,0,0,0,0,0,0,0,0,1,0,1
095,"Gas Separation:  Processes",0,0,0,0,0,1,0,0,0,0,0,0,1
123,"Internal-Combustion Engines",0,0,0,0,0,0,0,0,0,0,0,1,1
