Class,Class Title,2000 ,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,Total
370,"Multiplex Communications",10,5,10,10,13,13,24,14,11,20,17,11,158
623,"Prosthesis (i.e., Artificial Body Members), Parts Thereof, or Aids and Accessories Therefor",4,4,2,4,6,4,15,4,11,15,19,22,110
424,"Drug, Bio-Affecting and Body Treating Compositions (includes Class 514)",5,5,10,9,9,7,9,9,8,3,9,4,87
359,"Optical: Systems and Elements",8,8,6,6,16,6,4,3,3,4,12,9,85
324,"Electricity:  Measuring and Testing",6,3,7,2,2,5,14,10,6,4,6,9,74
702,"DP: Measuring, Calibrating, or Testing (Data Processing)",2,3,4,5,8,7,12,4,2,3,2,4,56
428,"Stock Material or Miscellaneous Articles",3,3,2,2,9,7,4,7,1,7,2,8,55
385,"Optical Waveguides",1,4,6,7,3,7,10,3,1,1,0,1,44
356,"Optics:  Measuring and Testing",2,3,6,4,5,4,6,4,1,2,2,0,39
345,"Computer Graphics Processing and Selective Visual Display Systems",2,1,0,1,2,4,1,3,1,9,5,9,38
361,"Electricity:  Electrical Systems and Devices",3,1,5,4,5,1,0,4,1,6,4,3,37
333,"Wave Transmission Lines and Networks",3,3,4,3,4,4,5,4,2,3,0,0,35
375,"Pulse or Digital Communications",0,0,4,2,3,1,8,4,1,2,3,2,30
709,"Multicomputer Data Transferring (Electrical Computers and Digital Processing Systems)",0,1,1,0,3,4,4,1,1,9,3,3,30
439,"Electrical Connectors",5,2,1,2,4,4,2,2,0,3,0,3,28
604,"Surgery (Medicators and Receptors)",0,0,0,1,1,3,1,5,2,2,4,8,27
128,"Surgery (includes Class 600)",1,1,0,4,1,3,2,1,0,1,6,6,26
379,"Telephonic Communications",2,5,0,11,0,2,1,1,0,1,1,1,25
606,"Surgery (instruments)",4,0,2,0,2,0,0,0,1,1,7,8,25
340,"Communications:  Electrical",3,2,3,3,2,3,0,1,3,2,0,0,22
398,"Optical Communications",1,1,0,1,3,4,1,1,0,6,3,1,22
362,"Illumination",0,2,3,3,2,1,2,3,0,1,2,2,21
422,"Chemical Apparatus and Process Disinfecting, Deodorizing, Preserving, or Sterilizing",0,0,1,4,1,6,2,0,2,2,2,0,20
208,"Mineral Oils: Processes and Products",0,0,1,2,3,3,1,1,3,1,4,0,19
455,"Telecommunications",3,1,1,0,3,1,1,2,3,1,1,1,18
585,"Chemistry of Hydrocarbon Compounds",0,0,4,1,9,3,1,0,0,0,0,0,18
210,"Liquid Purification or Separation",1,2,0,1,2,4,0,1,2,0,2,2,17
349,"Liquid Crystal Cells, Elements and Systems",1,0,0,0,1,1,2,2,2,1,4,3,17
353,"Optics:  Image Projectors",0,0,2,0,2,4,5,1,3,0,0,0,17
438,"Semiconductor Device Manufacturing: Process",2,1,3,0,1,3,0,2,2,1,1,1,17
518,"Chemistry:  Fischer-Tropsch Processes; or Purification or Recovery of Products Thereof",0,1,2,3,5,3,2,0,0,0,0,0,16
204,"Chemistry:  Electrical and Wave Energy",0,4,4,0,1,0,1,2,0,0,2,1,15
224,"Package and Article Carriers",0,2,2,1,4,0,2,1,0,0,2,1,15
405,"Hydraulic and Earth Engineering",0,0,0,4,1,3,2,2,2,0,1,0,15
044,"Fuel and Related Compositions",3,2,1,0,1,1,0,1,2,1,1,1,14
174,"Electricity:  Conductors and Insulators",0,3,1,2,2,2,0,0,2,1,0,1,14
427,"Coating Processes",2,1,2,1,1,1,1,1,0,0,4,0,14
532,"Organic Compounds (includes Classes 532-570)",2,0,1,0,4,0,1,2,2,1,0,1,14
714,"Error Detection/Correction and Fault Detection/Recovery",1,0,1,2,3,0,2,1,1,3,0,0,14
073,"Measuring and Testing",1,1,2,0,0,1,3,1,1,0,1,2,13
705,"DP: Financial, Business Practice, Management, or Cost/Price Determination (Data Processing)",2,0,1,1,0,0,2,0,0,2,2,3,13
052,"Static Structures (e.g., Buildings)",1,2,1,1,1,1,1,1,0,1,0,2,12
082,"Turning (e.g., for metal working)",0,0,0,0,0,0,0,2,6,2,2,0,12
137,"Fluid Handling",2,1,3,3,2,0,0,1,0,0,0,0,12
219,"Electric Heating",1,1,3,3,2,0,0,1,0,0,0,1,12
248,"Supports (e.g., for holding articles, etc.)",1,0,2,2,1,0,0,0,0,2,2,2,12
330,"Amplifiers",0,1,1,0,3,2,0,5,0,0,0,0,12
381,"Electrical Audio Signal Processing Systems and Devices",0,0,0,2,1,0,0,1,3,2,1,2,12
508,"Solid Anti-Friction Devices, Materials Therefor, Lubricant or Separant Compositions for Moving Solid Surfaces, and Miscellaneous Mineral Oil Compositions",0,0,0,0,1,0,1,1,1,4,3,1,12
710,"Input/Output (Electrical Computers and Digital Processing Systems)",0,0,1,1,3,1,4,1,1,0,0,0,12
004,"Baths, Closets, Sinks, and Spittoons",1,2,2,0,0,1,0,0,1,0,1,3,11
015,"Brushing, Scrubbing, and General Cleaning",1,4,0,0,1,2,2,1,0,0,0,0,11
029,"Metal Working",0,1,0,2,0,2,2,0,1,0,1,2,11
084,"Music",0,2,0,0,0,1,1,2,1,2,1,1,11
280,"Land Vehicles",1,1,1,1,0,1,0,0,2,0,3,1,11
435,"Chemistry: Molecular Biology and Microbiology",1,1,2,0,1,0,0,0,0,0,2,4,11
707,"DP: Database and File Management or Data Structures (Data Processing)",0,0,0,0,0,0,3,1,0,1,3,3,11
033,"Geometrical Instruments",1,0,0,0,0,2,1,3,2,0,0,1,10
222,"Dispensing (apparatus and process)",0,1,0,2,1,1,2,0,0,0,2,1,10
257,"Active Solid-State Devices (e.g., Transistors, Solid-State Diodes)",0,0,1,0,3,0,0,3,0,0,1,2,10
351,"Optics:  Eye Examining, Vision Testing and Correcting",2,1,1,2,3,0,0,0,0,0,0,1,10
005,"Beds",1,2,0,2,0,0,0,0,1,2,1,0,9
118,"Coating Apparatus",1,3,3,0,0,0,0,0,0,1,0,1,9
132,"Toilet",2,1,1,3,1,0,0,0,0,0,0,1,9
156,"Adhesive Bonding and Miscellaneous Chemical Manufacture",2,1,2,1,0,0,1,0,0,0,2,0,9
264,"Plastic and Nonmetallic Article Shaping or Treating: Processes",0,1,1,1,0,2,0,0,1,1,2,0,9
327,"Miscellaneous Active Electrical Nonlinear Devices, Circuits, and Systems",1,1,1,1,1,2,0,0,2,0,0,0,9
331,"Oscillators",1,0,1,1,0,0,1,0,1,0,2,2,9
454,"Ventilation",2,0,3,0,0,0,0,1,0,1,1,1,9
047,"Plant Husbandry",2,0,0,0,1,0,1,0,0,1,0,3,8
198,"Conveyors:  Power-Driven",0,1,3,2,1,0,1,0,0,0,0,0,8
307,"Electrical Transmission or Interconnection Systems",0,0,0,0,0,0,0,0,0,1,3,4,8
430,"Radiation Imagery Chemistry: Process, Composition, or Product Thereof",3,1,2,2,0,0,0,0,0,0,0,0,8
070,"Locks",0,1,1,1,1,0,0,1,0,1,1,0,7
141,"Fluent Material Handling, with Receiver or Receiver Coacting Means",2,1,0,0,3,0,0,0,0,0,1,0,7
211,"Supports:  Racks",0,1,0,0,0,5,0,0,0,1,0,0,7
244,"Aeronautics and Astronautics",1,1,1,0,1,1,0,0,0,1,0,1,7
250,"Radiant Energy",0,0,0,1,2,0,2,0,0,0,2,0,7
252,"Compositions",1,1,0,2,1,0,0,0,0,1,0,1,7
310,"Electrical Generator or Motor Structure",1,0,1,0,1,0,1,0,0,1,2,0,7
320,"Electricity:  Battery or Capacitor Charging or Discharging",1,1,0,1,1,0,0,0,0,1,1,1,7
414,"Material or Article Handling",3,0,0,0,0,0,0,1,1,1,1,0,7
426,"Food or Edible Material:  Processes, Compositions, and Products",2,1,0,0,0,2,0,2,0,0,0,0,7
607,"Surgery: Light, Thermal, and Electrical Application",0,0,0,0,1,0,0,0,0,2,2,2,7
700,"DP: Generic Control Systems or Specific Applications (Data Processing)",0,0,1,0,0,0,0,2,2,0,1,1,7
713,"Support (Electrical Computers and Digital Processing Systems)",0,0,0,0,1,0,0,0,1,2,3,0,7
715,"DP: Presentation Processing of Document, Operator Interface Processing, and Screen Saver Display Processing (Data Processing)",0,1,0,0,0,0,1,2,2,0,0,1,7
725,"Interactive Video Distribution Systems",0,1,2,0,0,1,0,1,0,0,2,0,7
002,"Apparel",2,2,2,0,0,0,0,0,0,0,0,0,6
060,"Power Plants",1,1,0,0,0,2,0,0,1,1,0,0,6
099,"Foods and Beverages: Apparatus",2,0,1,1,1,0,0,0,0,0,0,1,6
106,"Compositions:  Coating or Plastic",0,0,0,1,3,0,1,0,0,0,1,0,6
114,"Ships",0,0,0,2,1,1,2,0,0,0,0,0,6
341,"Coded Data Generation or Conversion",0,0,0,0,1,0,0,2,3,0,0,0,6
343,"Communications:  Radio Wave Antennas",0,2,0,0,0,1,0,0,2,0,1,0,6
363,"Electric Power Conversion Systems",0,0,1,1,0,0,0,0,0,0,2,2,6
382,"Image Analysis",0,0,0,0,0,1,1,0,0,2,2,0,6
446,"Amusement Devices:  Toys",3,1,1,1,0,0,0,0,0,0,0,0,6
520,"Synthetic Resins or Natural Rubbers (includes Classes 520-528)",1,0,1,0,0,1,0,1,1,1,0,0,6
701,"DP: Vehicles, Navigation, and Relative Location (Data Processing)",0,0,0,0,1,1,0,0,1,1,0,2,6
024,"Buckles, Buttons, Clasps, Etc.",1,0,1,0,0,1,2,0,0,0,0,0,5
062,"Refrigeration",1,1,0,1,0,0,2,0,0,0,0,0,5
221,"Article Dispensing",0,2,1,0,0,0,0,1,0,0,0,1,5
285,"Pipe Joints or Couplings",1,0,0,1,1,0,1,0,0,0,0,1,5
372,"Coherent Light Generators",0,0,0,0,0,1,0,0,0,0,2,2,5
378,"X-Ray or Gamma Ray Systems or Devices",0,0,2,1,1,1,0,0,0,0,0,0,5
433,"Dentistry",0,0,0,1,0,1,0,0,2,0,1,0,5
081,"Tools",0,1,0,1,0,0,0,0,0,0,2,0,4
096,"Gas Separation:  Apparatus",0,1,0,0,0,0,0,0,0,0,2,1,4
101,"Printing",1,0,0,0,0,0,1,0,0,0,1,1,4
119,"Animal Husbandry",0,1,0,0,1,0,2,0,0,0,0,0,4
122,"Liquid Heaters and Vaporizers",0,1,0,0,0,1,1,1,0,0,0,0,4
138,"Pipes and Tubular Conduits",0,0,0,2,1,0,0,0,0,0,1,0,4
160,"Flexible or Portable Closure, Partition, or Panel",0,0,0,0,1,0,0,0,1,1,1,0,4
206,"Special Receptacle or Package",0,2,0,0,0,1,0,0,1,0,0,0,4
220,"Receptacles",0,0,1,0,0,0,1,0,0,2,0,0,4
235,"Registers (e.g., cash registers, calculators, devices for counting movements of devices, etc.)",0,0,0,0,2,0,0,1,1,0,0,0,4
269,"Work Holders",0,0,0,0,0,1,2,1,0,0,0,0,4
292,"Closure Fasteners",0,0,0,0,0,2,1,1,0,0,0,0,4
318,"Electricity:  Motive Power Systems",1,2,0,0,0,0,0,0,0,1,0,0,4
342,"Communications:  Directive Radio Wave Systems and Devices (e.g., Radar, Radio Navigation)",1,1,0,1,0,0,0,0,0,0,0,1,4
451,"Abrading",0,1,0,0,1,0,1,1,0,0,0,0,4
473,"Games Using Tangible Projectile",0,0,0,0,0,1,0,0,1,1,0,1,4
703,"DP: Structural Design, Modeling, Simulation, and Emulation (Data Processing)",0,0,1,0,0,0,0,1,0,0,2,0,4
711,"Memory (Electrical Computers and Digital Processing Systems)",0,1,0,0,0,1,0,2,0,0,0,0,4
014,"Bridges",0,0,1,0,0,0,0,0,1,0,0,1,3
043,"Fishing, Trapping, and Vermin Destroying",1,1,1,0,0,0,0,0,0,0,0,0,3
072,"Metal Deforming",0,0,1,0,1,0,0,0,0,0,0,1,3
074,"Machine Element or Mechanism",0,0,1,1,1,0,0,0,0,0,0,0,3
181,"Acoustics",1,2,0,0,0,0,0,0,0,0,0,0,3
200,"Electricity:  Circuit Makers and Breakers",0,2,0,0,0,1,0,0,0,0,0,0,3
273,"Amusement Devices:  Games",0,0,0,0,0,0,0,1,1,0,1,0,3
281,"Books, Strips, and Leaves",0,0,1,0,1,0,0,1,0,0,0,0,3
296,"Land Vehicles:  Bodies and Tops",0,0,1,1,1,0,0,0,0,0,0,0,3
297,"Chairs and Seats",1,2,0,0,0,0,0,0,0,0,0,0,3
315,"Electric Lamp and Discharge Devices:  Systems",0,0,0,1,0,2,0,0,0,0,0,0,3
423,"Chemistry of Inorganic Compounds",0,0,1,0,1,0,0,1,0,0,0,0,3
441,"Buoys, Rafts, and Aquatic Devices",0,2,1,0,0,0,0,0,0,0,0,0,3
601,"Surgery: Kinesitherapy",0,0,0,2,0,0,0,0,1,0,0,0,3
704,"DP: Speech Signal Processing, Linguistics, Language Translation, and Audio Compression/Decompression (Data Processing)",0,0,0,0,0,0,1,0,1,1,0,0,3
716,"Computer-Aided Design and Analysis of Circuits and Semiconductor Masks",0,0,1,0,1,0,0,0,0,1,0,0,3
