Class,Class Title,2000 ,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,Total
473,"Games Using Tangible Projectile",20,27,26,24,14,21,17,21,16,21,6,2,215
520,"Synthetic Resins or Natural Rubbers (includes Classes 520-528)",9,14,22,7,3,2,5,3,3,7,7,5,87
042,"Firearms",1,7,19,7,1,0,4,2,2,5,3,6,57
428,"Stock Material or Miscellaneous Articles",5,3,3,6,2,2,7,4,3,3,6,9,53
264,"Plastic and Nonmetallic Article Shaping or Treating: Processes",1,2,6,4,4,4,2,2,3,3,3,4,38
425,"Plastic Article or Earthenware Shaping or Treating: Apparatus",0,3,5,4,6,1,2,0,1,2,2,0,26
128,"Surgery (includes Class 600)",3,1,2,1,0,2,1,1,0,2,4,2,19
250,"Radiant Energy",0,0,0,0,0,4,7,1,1,1,4,1,19
123,"Internal-Combustion Engines",1,3,2,0,0,3,3,0,1,4,0,1,18
424,"Drug, Bio-Affecting and Body Treating Compositions (includes Class 514)",0,0,3,2,1,0,1,1,2,2,3,3,18
156,"Adhesive Bonding and Miscellaneous Chemical Manufacture",3,2,3,1,1,0,1,0,0,0,3,4,18
427,"Coating Processes",2,3,4,1,0,0,0,2,0,2,2,1,17
073,"Measuring and Testing",1,0,2,1,0,1,4,1,1,1,3,1,16
411,"Expanded, Threaded, Driven, Headed, Tool-Deformed, or Locked-Threaded Fastener",1,1,0,3,0,1,0,2,2,0,3,2,15
532,"Organic Compounds (includes Classes 532-570)",1,1,2,0,2,0,1,1,1,3,1,2,15
060,"Power Plants",1,1,0,3,2,2,2,0,0,1,1,1,14
210,"Liquid Purification or Separation",3,3,1,0,0,1,1,1,0,2,1,1,14
385,"Optical Waveguides",0,0,0,2,2,2,3,3,0,1,1,0,14
435,"Chemistry: Molecular Biology and Microbiology",0,2,1,0,0,1,1,1,2,2,3,1,14
248,"Supports (e.g., for holding articles, etc.)",4,2,1,0,0,1,1,0,1,0,2,0,12
101,"Printing",0,5,3,1,0,0,0,0,1,0,1,0,11
273,"Amusement Devices:  Games",0,1,1,1,0,0,1,1,1,2,1,2,11
370,"Multiplex Communications",1,1,0,0,2,0,1,1,1,1,1,2,11
416,"Fluid Reaction Surfaces (i.e., Impellers)",0,2,0,0,1,1,1,1,1,2,0,2,11
062,"Refrigeration",0,0,0,1,0,1,2,2,1,0,1,2,10
362,"Illumination",1,0,1,2,0,0,0,3,0,0,3,0,10
083,"Cutting",3,1,0,0,1,0,1,0,0,2,0,1,9
382,"Image Analysis",0,1,0,0,0,0,1,0,1,1,1,4,9
415,"Rotary Kinetic Fluid Motors or Pumps",0,0,1,0,0,0,2,0,1,0,0,5,9
430,"Radiation Imagery Chemistry: Process, Composition, or Product Thereof",1,0,2,2,0,1,0,1,1,0,1,0,9
606,"Surgery (instruments)",0,0,2,1,3,0,0,2,0,0,1,0,9
623,"Prosthesis (i.e., Artificial Body Members), Parts Thereof, or Aids and Accessories Therefor",0,0,0,1,1,3,1,0,0,1,1,1,9
702,"DP: Measuring, Calibrating, or Testing (Data Processing)",1,1,0,1,0,1,0,0,2,1,1,1,9
005,"Beds",0,0,0,2,1,1,3,1,0,0,0,0,8
206,"Special Receptacle or Package",0,1,1,0,0,0,2,2,2,0,0,0,8
252,"Compositions",1,1,1,0,0,0,1,0,0,0,2,2,8
280,"Land Vehicles",1,1,1,1,0,0,0,1,0,1,1,1,8
359,"Optical: Systems and Elements",0,1,3,1,1,0,1,0,0,0,0,1,8
439,"Electrical Connectors",0,1,0,0,0,1,1,0,3,2,0,0,8
455,"Telecommunications",0,0,2,3,2,0,1,0,0,0,0,0,8
604,"Surgery (Medicators and Receptors)",0,1,0,0,0,2,1,0,1,1,1,1,8
707,"DP: Database and File Management or Data Structures (Data Processing)",1,0,0,1,0,1,2,1,0,1,1,0,8
709,"Multicomputer Data Transferring (Electrical Computers and Digital Processing Systems)",0,0,0,0,0,1,0,3,1,1,2,0,8
800,"Multicellular Living Organisms and Unmodified Parts Thereof and Related Processes",1,3,0,0,0,0,0,1,0,0,2,1,8
700,"DP: Generic Control Systems or Specific Applications (Data Processing)",1,0,1,0,0,1,2,2,0,0,0,1,8
016,"Miscellaneous Hardware",0,0,1,1,0,0,0,1,0,2,0,2,7
053,"Package Making",1,0,0,3,2,0,1,0,0,0,0,0,7
089,"Ordnance",0,1,1,1,0,1,0,0,2,0,1,0,7
162,"Paper Making and Fiber Liberation",1,0,0,0,0,1,0,0,0,3,2,0,7
429,"Chemistry:  Electrical Current Producing Apparatus, Product, and Process",0,2,1,0,1,0,2,0,0,0,0,1,7
036,"Boots, Shoes, and Leggings",0,2,1,0,1,0,0,1,0,1,0,0,6
052,"Static Structures (e.g., Buildings)",1,2,1,0,0,0,0,0,0,1,1,0,6
055,"Gas Separation",0,0,1,0,0,0,1,1,1,1,0,1,6
340,"Communications:  Electrical",0,1,1,0,2,0,0,1,0,0,1,0,6
436,"Chemistry: Analytical and Immunological Testing",0,0,1,1,0,0,0,0,0,0,1,3,6
705,"DP: Financial, Business Practice, Management, or Cost/Price Determination (Data Processing)",0,0,0,0,0,0,0,0,1,1,0,4,6
002,"Apparel",1,0,0,1,0,1,0,0,0,1,0,1,5
029,"Metal Working",1,0,1,0,0,1,0,1,0,0,0,1,5
095,"Gas Separation:  Processes",1,0,0,0,0,1,1,0,1,0,1,0,5
110,"Furnaces",0,1,1,1,0,0,0,1,1,0,0,0,5
137,"Fluid Handling",0,2,2,1,0,0,0,0,0,0,0,0,5
138,"Pipes and Tubular Conduits",1,1,0,1,0,1,1,0,0,0,0,0,5
220,"Receptacles",1,1,1,1,0,0,0,0,0,1,0,0,5
229,"Envelopes, Wrappers, and Paperboard Boxes",0,2,1,0,1,1,0,0,0,0,0,0,5
244,"Aeronautics and Astronautics",0,1,0,0,1,0,0,0,1,0,2,0,5
294,"Handling:  Hand and Hoist-Line Implements",0,0,1,0,0,0,2,1,0,1,0,0,5
315,"Electric Lamp and Discharge Devices:  Systems",1,1,1,0,1,0,1,0,0,0,0,0,5
345,"Computer Graphics Processing and Selective Visual Display Systems",0,0,1,0,1,2,0,0,1,0,0,0,5
365,"Static Information Storage and Retrieval",0,0,0,0,0,0,0,0,1,2,0,2,5
374,"Thermal Measuring and Testing",0,0,1,2,0,2,0,0,0,0,0,0,5
422,"Chemical Apparatus and Process Disinfecting, Deodorizing, Preserving, or Sterilizing",1,1,0,0,0,1,0,1,0,0,1,0,5
423,"Chemistry of Inorganic Compounds",0,0,1,0,0,0,0,0,1,1,1,1,5
438,"Semiconductor Device Manufacturing: Process",0,0,1,0,1,0,2,0,0,1,0,0,5
446,"Amusement Devices:  Toys",0,0,1,2,2,0,0,0,0,0,0,0,5
463,"Amusement Devices: Games",0,0,1,0,1,1,0,1,0,0,0,1,5
607,"Surgery: Light, Thermal, and Electrical Application",0,0,0,1,0,1,1,1,1,0,0,0,5
715,"DP: Presentation Processing of Document, Operator Interface Processing, and Screen Saver Display Processing (Data Processing)",0,0,0,0,0,1,0,2,1,1,0,0,5
351,"Optics:  Eye Examining, Vision Testing and Correcting",1,2,0,0,0,0,1,0,0,1,0,0,5
024,"Buckles, Buttons, Clasps, Etc.",0,1,0,1,0,0,1,1,0,0,0,0,4
030,"Cutlery",0,1,0,0,0,0,1,0,1,0,0,1,4
072,"Metal Deforming",0,0,0,0,0,1,0,1,1,1,0,0,4
084,"Music",2,0,1,1,0,0,0,0,0,0,0,0,4
141,"Fluent Material Handling, with Receiver or Receiver Coacting Means",0,0,0,0,0,0,0,0,0,0,1,3,4
187,"Elevator, Industrial Lift Truck, or Stationary Lift for Vehicle",2,0,0,0,1,0,0,0,0,0,0,1,4
211,"Supports:  Racks",0,0,0,0,2,0,1,0,0,0,1,0,4
239,"Fluid Sprinkling, Spraying, and Diffusing",0,1,0,0,0,0,0,1,0,2,0,0,4
254,"Implements or Apparatus for Applying Pushing or Pulling Force",0,1,1,1,1,0,0,0,0,0,0,0,4
257,"Active Solid-State Devices (e.g., Transistors, Solid-State Diodes)",0,0,0,1,0,0,0,1,0,1,1,0,4
