Class,Class Title,2000 ,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,Total
428,"Stock Material or Miscellaneous Articles",1,0,0,1,2,2,1,0,0,0,0,0,7
156,"Adhesive Bonding and Miscellaneous Chemical Manufacture",0,0,0,0,0,0,1,0,2,1,0,0,4
430,"Radiation Imagery Chemistry: Process, Composition, or Product Thereof",0,0,0,0,0,0,2,1,0,0,1,0,4
033,"Geometrical Instruments",0,0,1,0,0,0,1,0,0,0,1,0,3
119,"Animal Husbandry",0,0,0,0,1,0,1,0,0,1,0,0,3
250,"Radiant Energy",0,1,0,0,0,1,1,0,0,0,0,0,3
356,"Optics:  Measuring and Testing",0,0,0,0,0,0,1,1,1,0,0,0,3
362,"Illumination",0,0,0,0,0,0,0,1,1,0,1,0,3
052,"Static Structures (e.g., Buildings)",0,1,0,0,1,0,0,0,0,0,0,0,2
073,"Measuring and Testing",0,0,0,1,0,0,1,0,0,0,0,0,2
114,"Ships",1,1,0,0,0,0,0,0,0,0,0,0,2
134,"Cleaning and Liquid Contact with Solids",0,1,0,0,1,0,0,0,0,0,0,0,2
280,"Land Vehicles",0,0,1,0,0,0,0,0,0,0,1,0,2
427,"Coating Processes",0,0,0,1,0,0,0,1,0,0,0,0,2
707,"DP: Database and File Management or Data Structures (Data Processing)",0,0,0,0,1,0,0,0,1,0,0,0,2
014,"Bridges",0,0,0,0,0,0,0,1,0,0,0,0,1
062,"Refrigeration",1,0,0,0,0,0,0,0,0,0,0,0,1
072,"Metal Deforming",0,1,0,0,0,0,0,0,0,0,0,0,1
108,"Horizontally Supported Planar Surfaces",0,0,1,0,0,0,0,0,0,0,0,0,1
123,"Internal-Combustion Engines",0,1,0,0,0,0,0,0,0,0,0,0,1
132,"Toilet",0,0,0,0,1,0,0,0,0,0,0,0,1
148,"Metal Treatment",0,0,0,0,0,0,0,0,0,1,0,0,1
160,"Flexible or Portable Closure, Partition, or Panel",0,0,0,1,0,0,0,0,0,0,0,0,1
174,"Electricity:  Conductors and Insulators",0,0,0,0,0,1,0,0,0,0,0,0,1
205,"Electrolysis:  Processes, Compositions Used Therein, and Methods of Preparing the Compositions",0,1,0,0,0,0,0,0,0,0,0,0,1
206,"Special Receptacle or Package",0,0,0,0,0,1,0,0,0,0,0,0,1
219,"Electric Heating",0,0,0,0,0,0,0,1,0,0,0,0,1
220,"Receptacles",0,0,0,0,0,0,0,0,0,0,0,1,1
223,"Apparel Apparatus",0,0,0,0,1,0,0,0,0,0,0,0,1
224,"Package and Article Carriers",0,0,0,0,0,0,0,0,0,0,0,1,1
227,"Elongated-Member-Driving Apparatus",0,0,0,1,0,0,0,0,0,0,0,0,1
264,"Plastic and Nonmetallic Article Shaping or Treating: Processes",1,0,0,0,0,0,0,0,0,0,0,0,1
351,"Optics:  Eye Examining, Vision Testing and Correcting",0,0,0,0,0,0,0,0,0,1,0,0,1
359,"Optical: Systems and Elements",0,0,0,0,0,0,0,0,1,0,0,0,1
361,"Electricity:  Electrical Systems and Devices",0,0,1,0,0,0,0,0,0,0,0,0,1
411,"Expanded, Threaded, Driven, Headed, Tool-Deformed, or Locked-Threaded Fastener",0,0,0,0,0,1,0,0,0,0,0,0,1
413,"Sheet Metal Container Making",0,0,0,0,1,0,0,0,0,0,0,0,1
414,"Material or Article Handling",0,0,0,0,0,0,0,0,0,0,1,0,1
436,"Chemistry: Analytical and Immunological Testing",0,0,0,0,0,0,0,0,0,1,0,0,1
473,"Games Using Tangible Projectile",0,0,0,0,0,0,1,0,0,0,0,0,1
520,"Synthetic Resins or Natural Rubbers (includes Classes 520-528)",1,0,0,0,0,0,0,0,0,0,0,0,1
701,"DP: Vehicles, Navigation, and Relative Location (Data Processing)",1,0,0,0,0,0,0,0,0,0,0,0,1
705,"DP: Financial, Business Practice, Management, or Cost/Price Determination (Data Processing)",0,1,0,0,0,0,0,0,0,0,0,0,1
